compound_name,formula,has_viscosity,viscosity_points,has_surface_tension,surface_tension_points,dataset_ids
1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C10H12F6N2O5S2,True,9,True,9,vrXXz;QzbPj
1-(methoxymethyl)-1-methylpyrrolidinium bis(fluorosulfonyl)amide,C7H16F2N2O5S2,True,13,False,0,umJZt
1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,True,9,True,9,GYMAT;jGqHS
1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,True,9,True,9,SXGeQ;xodXk
1-[(4-methylphenyl)methyl]-3-butylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C17H21F6N3O4S2,True,10,False,0,yKliF
1-[(4-methylphenyl)methyl]-3-decylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C23H33F6N3O4S2,True,10,False,0,scXCx
1-[(4-methylphenyl)methyl]-3-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C15H17F6N3O4S2,True,10,False,0,dZvfE
1-[(4-methylphenyl)methyl]-3-hexylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C19H25F6N3O4S2,True,10,False,0,qUvfc
1-[(4-methylphenyl)methyl]-3-octylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C21H29F6N3O4S2,True,10,False,0,bzJPY
1-[2-(ethylsulfonyl)ethyl]-3-methyl-1H-imidazol-3-ium trifluoromethanesulfonate,C9H15F3N2O5S2,True,1,False,0,UGPcN
1-allyl-3-(2-methoxyethyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,C11H15F6N3O5S2,True,10,False,0,toiSs
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,C9H11F6N3O4S2,True,28,True,18,uVpLQ;BbgNs;ehKkO;jXwGB;gtgCS;kHfAm
1-allyl-3-methylimidazolium chloride,C7H11ClN2,True,19,False,0,KNtHt;cypQw;KEYjc;kepte
1-allyl-3-methylimidazolium dicyanamide,C9H11N5,True,15,True,7,teFMC;rShCf
1-allyl-3-vinylimidazolium dicyanamide,C10H11N5,True,1,False,0,Mxuvf
1-amylpyridinium trifluoroacetate,C12H16F3NO2,False,0,True,11,KBoDe
1-benzyl-3-butylimidazolium bis(trifluoromethylsulfonyl)imide,C16H19F6N3O4S2,True,9,False,0,wJNfW
1-benzyl-3-methyl-1H-imidazolium chloride,C11H13ClN2,True,17,False,0,FTIFb
1-benzyl-3-methyl-1H-imidazolium methyl sulfate,C12H16N2O4S,True,17,False,0,gsfhi
1-benzyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C13H13F6N3O4S2,True,22,True,12,YQFuW;xMJGH;CPrzw;CeroA;YVUQW
"1-but-1-enyl-2,3-dimethylimidazolium 4-nitropyrazolide",C12H17N5O2,True,13,False,0,GanWP
1-butoxy-3-butylimidazolium bromide,C11H21BrN2O,True,1,False,0,XcuNT
1-butoxy-3-butylimidazolium p-toluenesulfonate,C18H28N2O4S,True,1,False,0,ODciU
1-butoxy-3-butylimidazolium tetrafluoroborate,C11H21BF4N2O,True,1,False,0,hSTTu
1-butoxy-3-butylimidazolium trifluoromethanesulfonate,C12H21F3N2O4S,True,1,False,0,HCQEL
1-butyl-1-ethylpyrrolidinium ethyl sulfate,C12H27NO4S,True,4,False,0,JAQYv
1-butyl-1-methylpiperidin-1-ium butyl phosphonate,C14H32NO3P,True,13,False,0,WGNyB
1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide,C12H22F6N2O4S2,True,58,True,13,JmOtw;Barru;iQyVG;lTajv;mBGEi;LQGHi;tHAjo;osZES
1-butyl-1-methylpiperidinium dicyanamide,C12H22N4,True,25,False,0,JXvYB;Eyjgv
1-butyl-1-methylpiperidinium phenyltrifluoroborate,C16H27BF3N,True,13,False,0,LdEGk;DDasB
1-butyl-1-methylpiperidinium thiocyanate,C11H22N2S,True,4,False,0,KxBcJ
1-butyl-1-methylpiperidinium trifluoromethanesulfonate,C11H22F3NO3S,True,7,False,0,lVqaH
1-butyl-1-methylpyrrolidin-1-ium butyl phosphonate,C13H30NO3P,True,13,False,0,opnSD
1-butyl-1-methylpyrrolidinium ((perfluorobutyl)sulfonyl)((trifluoromethyl)sulfonyl)amide,C14H20F12N2O4S2,True,1,False,0,WvlSL
1-butyl-1-methylpyrrolidinium (fluorosulfonyl)((trifluoromethyl)sulfonyl)amide,C10H20F4N2O4S2,True,24,False,0,OIxbv
1-butyl-1-methylpyrrolidinium 2-acrylamido-2-methylpropanesulfonate,C16H32N2O4S,True,8,False,0,VnKjB
1-butyl-1-methylpyrrolidinium acetate,C11H23NO2,True,14,True,6,ULRqG;yoPBq
1-butyl-1-methylpyrrolidinium bis((perfluoroethyl)sulfonyl)amide,C13H20F10N2O4S2,True,17,False,0,SiuMk;yrYsd
1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,C9H20F2N2O4S2,True,80,True,10,oYmfG;ZvyVa;ByNed;LQwma;uIJfc;DlrkV;brROg;bbBeA
1-butyl-1-methylpyrrolidinium bis(oxalato)borate,C13H20BNO8,True,11,False,0,mJwzL
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,True,388,True,25,xczdM;oVZJT;dHkdF;fiiwx;KCAob;EEmfb;XvvPk;KCiyi;uAoWd;iPxuj;NoYnx;tpmnf;JDpSa;qvxjp;kgVoC;WUgRj;EYudz;EKkyd;tlAkG;kSGMB;mJIJC;eLLgJ;OJwNY;jIUsu;mXbpB;wMdBL;VmYft;QnedH;iQXtQ;VYpUD;scADl;WPRMB;TuMmX;csemi;tahNS;VlQPx;wseay;vUcXM;HpVoQ;VZljO;yQnoB;laBxV;bZMrn;pQAot
"1-butyl-1-methylpyrrolidinium cyclohexafluoropropane-1,3-bis(sulfonyl)imide",C12H20F6N2O4S2,True,16,False,0,yYtOB
1-butyl-1-methylpyrrolidinium dicyanamide,C11H20N4,True,91,True,31,sOtog;UKeow;AFGIv;eHpYP;GJqol;rjPYM;kOzeV;wjSUT;CnpMz;vqKWa
1-butyl-1-methylpyrrolidinium levulinate,C14H27NO3,True,8,False,0,BSQIc
1-butyl-1-methylpyrrolidinium methyl sulfate,C10H23NO4S,True,10,False,0,zEPzl
1-butyl-1-methylpyrrolidinium phenyltrifluoroborate,C15H25BF3N,True,13,False,0,utTKz;aEPcQ
1-butyl-1-methylpyrrolidinium tetracyanoborate,C13H20BN5,True,1,False,0,pQoOG
1-butyl-1-methylpyrrolidinium thiocyanate,C10H20N2S,True,7,True,29,zMjiZ;VlGxl;eqmrq;VlcuL
1-butyl-1-methylpyrrolidinium tricyanomethanide,C13H20N4,True,44,True,42,NdtoE;cBphe;EgElt;gsLbG;IbKim;XqUkR;DxhVX;SWsuD;HPSih
1-butyl-1-methylpyrrolidinium trifluoroacetate,C11H20F3NO2,False,0,True,33,cAjbf;HaEGs
1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,C10H20F3NO3S,True,126,False,0,oLnng;GogER;NSSRv;GrPaT;IDlZF;hsiZB;kOAIV
1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,C15H20F18NP,True,126,True,1,UaiVS;HIabK;mKHsq;kGwSZ;qbICo;oBsSZ;avMjl;WYcVG;ExMKY
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,C13H15F6N3O4S2,True,9,False,0,gtkTh
"1-butyl-2,3-dimethyl-1H-imidazolium trifluorotris(perfluoroethyl)phosphate(V)",C15H17F18N2P,True,35,False,0,ZMOAl;DZPKO
"1-butyl-2,3-dimethylimidazolium DL-alaninate",C12H23N3O2,True,7,True,9,YmaEu;fguzX
"1-butyl-2,3-dimethylimidazolium L-threoninate",C13H25N3O3,True,7,True,7,mLvnc;MWOcM
"1-butyl-2,3-dimethylimidazolium azide",C9H17N5,True,7,False,0,zdrVI
"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,True,130,True,7,nOmaH;ZQKbb;HqpWg;fRsPZ;dWEoA;QASHU;gHDpf;IjfSC;hLuNx;bdHJN;onpwc;lAGSo;iSUHJ;CIjan
"1-butyl-2,3-dimethylimidazolium bromide",C9H17BrN2,True,1,False,0,XdvDk
"1-butyl-2,3-dimethylimidazolium glycinate",C11H21N3O2,True,7,True,9,HcvNg;hbUFX
"1-butyl-2,3-dimethylimidazolium hexafluorophosphate",C9H17F6N2P,False,0,True,16,aqBGI;AJPYQ
"1-butyl-2,3-dimethylimidazolium hydrogen sulfate",C9H18N2O4S,True,12,True,12,BmqmN;PuwRa
"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",C9H17BF4N2,True,16,False,0,PAfZu;oKpCU;hEBMS;Ipmza
"1-butyl-2,3-dimethylimidazolium thiocyanate",C10H17N3S,True,8,True,1,qbLDr;ddaRJ
"1-butyl-2,3-dimethylpyridinium bis(trifluoromethylsulfonyl)amide",C13H18F6N2O4S2,True,7,False,0,ZtjtA
1-butyl-2-methylpyrazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,True,6,False,0,SdpBx
1-butyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,C12H16F6N2O4S2,True,7,True,7,wsGMy;njyIP
1-butyl-2-methylpyridinium tetrafluoroborate,C10H16BF4N,True,69,True,22,FFMQC;XjTZC;pQKpM;XnnyY;QRafd;bOapE;cdUwf
1-butyl-2-phenylimidazolium bis(trifluoromethylsulfonyl)imide,C15H17F6N3O4S2,True,9,False,0,OZVtF
"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",C18H28F6N2O4S2,True,10,False,0,NJGye
"1-butyl-3,5-dimethylpyridinium bis(trifluoromethylsulfonyl)amide",C13H18F6N2O4S2,True,7,False,0,yosPG
1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecyl sulfate,C22H41N3O4S,True,13,False,0,EXaHw
1-butyl-3-(2-cyanoethyl)-1H-imidazolium benzenesulfonate,C16H21N3O3S,True,13,False,0,XQIUN
1-butyl-3-(2-cyanoethyl)-1H-imidazolium bromide,C10H16BrN3,True,12,False,0,KStgM
1-butyl-3-(3-pentyl)imidazolium bis((trifluoromethyl)sulfonyl)imide,C14H23F6N3O4S2,True,9,False,0,VBDee
1-butyl-3-(3-sulfopropyl)-imidazolium hydrogensulfate,C10H20N2O7S2,True,1,False,0,UQtvu
1-butyl-3-(3-sulfopropyl)imidazolium acetate,C12H22N2O5S,True,1,False,0,utXng
1-butyl-3-(4-sulfobutyl)-imidazolium hydrogensulfate,C11H22N2O7S2,True,1,False,0,dnXhL
1-butyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,C13H25ClN2O,True,13,True,6,zKvNC;JCLTF
1-butyl-3-cyanopyridinium bis(trifluoromethylsulfonyl)imide,C12H13F6N3O4S2,True,15,True,5,gNZYD;DZBBS
1-butyl-3-ethyl-1H-imidazol-3-ium diethyl phosphate,C13H27N2O4P,False,0,True,1,HKuRL
1-butyl-3-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C11H17F6N3O4S2,True,12,True,11,jvuha;VjJwi;jzopr
1-butyl-3-ethylimidazolium bromide,C9H17BrN2,True,7,False,0,qEPaP
1-butyl-3-ethylimidazolium tetrafluoroborate,C9H17BF4N2,True,2,False,0,KVxig;MMUnU
1-butyl-3-ethylimidazolium trifluoroacetate,C11H17F3N2O2,True,1,False,0,TabKM
1-butyl-3-isopentylimidazolium bis((trifluoromethyl)sulfonyl)amide,C14H23F6N3O4S2,True,6,False,0,dpOIE
1-butyl-3-methyl-1H-imidazol-3-ium (3-cyanophenyl)trifluoroborate,C15H19BF3N3,True,12,False,0,LBema
1-butyl-3-methyl-1H-imidazol-3-ium (4-cyanophenyl)trifluoroborate,C15H19BF3N3,True,12,False,0,TJGrK
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(2-fluorophenyl)borate,C14H19BF4N2,True,12,False,0,ihTew
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-(trifluoromethyl)phenyl)borate,C15H19BF6N2,True,12,False,0,OPgAT
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-fluorophenyl)borate,C14H19BF4N2,True,12,False,0,EdUIW
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-methoxyphenyl)borate,C15H22BF3N2O,True,12,False,0,ZKSxy
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-(trifluoromethyl)phenyl)borate,C15H19BF6N2,True,12,False,0,aDzeo
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-fluorophenyl)borate,C14H19BF4N2,True,12,False,0,Iwowo
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-methoxyphenyl)borate,C15H22BF3N2O,True,12,False,0,IpelC
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,False,0,True,11,QirgF
"1-butyl-3-methyl-1H-imidazolium 1,4-bis((2-ethylhexyl)oxy)-1,4-dioxobutane-2-sulfonate",C28H52N2O7S,True,12,True,2,kKjof;mAPLG;zlSeG;cefxe
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,C10H21N2O4P,True,65,True,1,OBVym;OtKiB;AnFbL;onclL;uCQEP;DfJJz
1-butyl-3-methyl-1H-imidazolium ethyl sulfate,C10H20N2O4S,True,12,True,3,yzwTh;FkPkI;Nazdw;DTUTR;DHuTf
1-butyl-3-methyl-1H-imidazolium tetracyanoborate,C12H15BN6,True,17,True,13,UeMTM;JHPqW;eyyQh;hdfoD;TESwk
1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,C13H23N3O4,True,4,True,8,CpfTP;qFvxz
"1-butyl-3-methylimidazolium 1,1,2-trifluoro-2-(perfluoroethoxy)ethanesulfonate",C12H16F8N2O4S,True,10,False,0,hxrac
"1-butyl-3-methylimidazolium 1,1,2-trifluoro-2-(trifluoromethoxy)ethanesulfonate",C11H16F6N2O4S,True,10,False,0,mHqBE
"1-butyl-3-methylimidazolium 1,5-bis(hexyloxy)-3-((hexyloxy)carbonyl)-1,5-dioxopentane-2-sulfonate",C32H58N2O9S,True,10,True,2,BniVa;ZChYb;VNCzF
1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate,C13H26N2O6S,True,16,False,0,trWQa;RfbyY
1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,C15H27N3O4S,True,8,False,0,cKMjO
"1-butyl-3-methylimidazolium 3,4,5-tris((6-methylheptyl)oxy)benzoate",C39H68N2O5,True,2,False,0,BYKxS
"1-butyl-3-methylimidazolium 3,4,5-tris(octyloxy)benzoate",C39H68N2O5,True,2,False,0,ZNUtB
1-butyl-3-methylimidazolium 4-oxopentanoate,C13H22N2O3,True,11,False,0,DBoDP
1-butyl-3-methylimidazolium L-lactate,C11H20N2O3,False,0,True,9,QiXet
1-butyl-3-methylimidazolium L-lysinate,C14H28N4O2,False,0,True,5,BJSZN
1-butyl-3-methylimidazolium L-serinate,C11H21N3O3,True,9,True,9,bmENk;nFRyR
1-butyl-3-methylimidazolium acetate,C10H18N2O2,True,187,True,37,YRIeE;esARE;nKpvg;dRblP;izdet;AUQmn;rPMoE;mNKNr;THIBH;mVTMT;HUGgB;rsGOP;WonvK;ItrlW;uieEW;NVzTt;Hloib;BsuGi;wMjff;yHpxM;MnWVo;IqmSY;MLLIq;osVWO;pirTp;BHDbx
1-butyl-3-methylimidazolium bis(fluorosulfonyl)imide,C8H15F2N3O4S2,True,29,False,0,uhHGC;pHRjA
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,C12H15F10N3O4S2,True,70,True,1,mxwsj;StlUb;cekKt;tbqlQ;AeUNZ;HTsHz;arGoF;YrFHg
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,True,685,True,105,OByiP;PMYej;PVDEm;GeUKR;SZRhC;nOOzG;FPxiP;tGbda;KVkMm;Ezrtn;HFjHB;EZBNa;jrzyK;OPifE;bSCQw;LlTqe;wJKdF;PNLOX;bTpgd;TEJcS;DBhRR;oQXpV;hwCHU;ohyyx;efvGr;CKEYW;FMDVj;JwowC;lHrcZ;Jzvqn;WyRGD;wcMXO;iOYQB;YQLVK;BnImu;vfsfc;UnDFC;VJoKl;YrpUb;zkpqG;qGTgM;xjaPs;Ianwi;fhbZG;txYth;cFNvQ;OPvAO;CVjlm;QEllN;dxAVc;zjjMM;HGHkE;PaJHN;kFfCG;asayg;HVohw;Kgbhd;fWQLm;PmyGG;oKtqQ;tJWrX;tldYd;fKdRw;RVatR;LblKg;RUECt;APbkE;CRNLU;jraVs;MiAKx;mrHSr;OgvlW;wxMLA;EzzQs;gohcF;rcewg;WoecG;ZzyaU;GCARa;HZvFp;NOMKJ;IzBtZ;HddEc;cTcRa;yTtFG;DxyHj;PQMID
1-butyl-3-methylimidazolium bromide,C8H15BrN2,True,5,True,24,puYRp;KPPMn;PxCmI;LaWCO
1-butyl-3-methylimidazolium chloride,C8H15ClN2,True,41,True,45,VvwHU;yWZCP;DQbRj;zOfyD;lsThS;NhNWx;HCmHH;oKlpG;vUcIp;slBOA
1-butyl-3-methylimidazolium diacetoxydifluoroborate,C12H21BF2N2O4,True,11,False,0,cfmVG
1-butyl-3-methylimidazolium dibutyl phosphate,C16H33N2O4P,False,0,True,1,ESakt
1-butyl-3-methylimidazolium dicyanamide,C10H15N5,True,223,True,73,MRlPh;tsYrF;YQDXi;AIgQV;vshpc;wSCKI;rnZUw;MnYlp;iioDK;ZyLDz;qojGr;sdiQq;FrdKS;OsoyK;qJiwp;aAnWs;RBtvi;GRKxQ;sRxIK;PSUhc;dGarE;SAPCK;CVYpe;HMwcT;CeCdW;eQpSu;wbXEz;KNQxU;wjPeP;RvnJE
1-butyl-3-methylimidazolium dicyanoborohydride,C10H17BN4,True,55,False,0,MLEMJ
1-butyl-3-methylimidazolium difluorobis(trifluoroacetato)borate,C12H15BF8N2O4,True,12,False,0,wvgxc
1-butyl-3-methylimidazolium difluoromono(malonato)borate,C11H17BF2N2O4,True,11,False,0,axrar
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,True,13,False,0,vhZEl
1-butyl-3-methylimidazolium dihydrogen phosphate,C8H17N2O4P,True,12,True,12,LqNxr;EGJZQ
1-butyl-3-methylimidazolium dodecyl sulfate,C20H40N2O4S,False,0,True,2,znAai;befZR
1-butyl-3-methylimidazolium glycinate,C10H19N3O2,True,5,True,15,ZuJqB;GDKZS;hrVZa
1-butyl-3-methylimidazolium glycolate,C10H18N2O3,True,5,True,6,GMwqQ;jfDjZ
1-butyl-3-methylimidazolium heptafluorobutanate,C12H15F7N2O2,True,1,False,0,jTUut
1-butyl-3-methylimidazolium hexafluoroantimonate,C8H15F6N2Sb,False,0,True,11,zWZQa
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,True,538,True,119,newFL;Pvfcw;uWqHV;JHuRZ;jcYXP;TzVmc;MKcxr;ISgfj;qqqhe;BywOU;rksOS;aUPWZ;Ulfvb;sSqrW;Rnpfb;Gspsj;ISYnU;JIJGB;EAKZm;PONCH;BuhIB;fkBOv;idqdg;hPFpb;lIIGk;hoqBr;KHyzG;FpevR;zNXxw;iGNai;GFkhS;tVeXs;Gvnzg;KXHjl;MRMuV;amrRy;zaJkf;fZPGh;sTSqc;sxjwW;ufuho;LTZCS;fjCWa;fQyCw;bHjCs;FeWPg;HZOBF;XBPff;waxMx;XioCM;hLNQo;EBlAm;fMDqr;BLwJk;byXBF;NaZFE;BuTdH;GcKxs;qNjST;dmvXe;yRrgU;tkouG;raMuj;DErkm;VsalP;OmQdb;ZlYNP;JvVcg;JfRUZ;vIXXG;BFyRR;gJOoZ;SMisZ;uVrpy;zvvqi
1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C30H45AlN12S6,True,17,False,0,Tduhq
1-butyl-3-methylimidazolium hexathiocyanatochromate(III),C30H45CrN12S6,True,9,False,0,nlUXN
1-butyl-3-methylimidazolium hydrogen carbonate,C9H16N2O3,True,12,True,12,tSLrZ;ioqGO
1-butyl-3-methylimidazolium hydrogen sulfate,C8H16N2O4S,True,3,True,28,VzvKT;UHLjG;sKryL;Njkgp
1-butyl-3-methylimidazolium imidazole-2-carboxylate,C12H18N4O2,True,1,False,0,TWViW
1-butyl-3-methylimidazolium iodide,C8H15IN2,True,33,True,50,HFyjJ;bBmvW;OqaPy;yShFm;fodOt;SXYNG;zHZjG;OChci;zGezZ
1-butyl-3-methylimidazolium lactate,C11H20N2O3,True,5,True,6,jbAtH;fwOhP
1-butyl-3-methylimidazolium methanesulfonate,C9H18N2O3S,True,5,False,0,fwLJi;rkEdc
1-butyl-3-methylimidazolium methyl methylphosphonate,C10H21N2O3P,True,10,False,0,TrHQV
1-butyl-3-methylimidazolium methyl phosphonate,C9H19N2O3P,True,10,False,0,BxtjV
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,True,42,True,53,TplJL;ClQDm;JpzyE;bagTA;ICTlD;KcGIy;OaCLz;kNnVb;AXOtt;czLTr;efMZa;BCLKS;jsFsU;flbsW;KGqCb;MHoUv
1-butyl-3-methylimidazolium nitrate,C8H15N3O3,True,53,True,1,xNgun;QjWQM;eBygc;yIobT;GbbjD;fdnnb;wcEXK;bsOyE;VeMEF
1-butyl-3-methylimidazolium nonafluorobutanesulfonate,C12H15F9N2O3S,True,1,False,0,kDuLZ
1-butyl-3-methylimidazolium octyl sulfate,C16H32N2O4S,True,19,True,13,TgJVp;qqsqy;CXYfP;wrtDr;EMBRL;EMsmz
1-butyl-3-methylimidazolium pentafluoropropanoyl(trifluoromethylsulfonyl)amide,C12H15F8N3O3S,True,9,False,0,zPthm
1-butyl-3-methylimidazolium perchlorate,C8H15ClN2O4,True,15,True,13,ddGVy;uGmLV
1-butyl-3-methylimidazolium phenolate,C14H20N2O,True,9,True,7,EcXGO;jaOtj
1-butyl-3-methylimidazolium phenyltrifluoroborate,C14H20BF3N2,True,25,False,0,zpZKO;veRHv;VJamD
1-butyl-3-methylimidazolium salicylate,C15H20N2O3,True,15,True,7,hjUaj;FMqnA;MZAHK
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,True,7,True,9,qoShb;BmjSW
1-butyl-3-methylimidazolium tetrachloroferrate,C8H15Cl4FeN2,True,287,True,12,wpsfD;BgSIA;FNnUF;OScsT;uWtWd;LaxvF
1-butyl-3-methylimidazolium tetrachloroindate,C8H15Cl4InN2,False,0,True,14,BuGaJ
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,True,651,True,164,qZfHz;EAZem;UESNo;Wbxyz;qaZOv;UefQU;dCLer;boQkT;hhbnK;bmhSu;VuOxw;CBfKb;aYPzM;XUpJO;SXCLn;fthUH;nAadS;UrZeu;kCGqF;SogUM;ohHbf;mwWMG;lIHwL;pJeTm;sVANc;DVSAa;MjflJ;pygqd;xGqdT;YmiJt;SNJxz;tSjIn;Rbjfw;XnOvt;vJuVo;dTjKd;ScowT;tUGZJ;TQPKq;SiNgi;NQFCz;ZSGww;Vpaxd;rKqBz;JCmAN;yrHiJ;HSFNp;OGOrk;TZqNP;HYHer;BZpZX;mFaDZ;sCPSF;YCTmd;acvbW;sRwhW;yTTTz;KPGPz;XwPfP;YXavD;HaIOY;rpPad;iDDXc;FNccW;njqSJ;QXRdt;LBsvs;yVtrX;JeAMg;GNPkz;XEMjU;nxtVx;ACygL;xThMQ;wkizM;cTlvi;Zewqu;qNPFf;lirGq;ocmlT;XEQsX;dGzIf;bpvor;huVZH;JjjuG;MXWfw;DngGf;LEoof;VZelS;nEAQO;iUVIN;Lvpvz;biaMc;NpJnU;IFTgA;uBJqS;Qljpp;mzcUL;IrBSW;FcYmh;zgqvd;NSjkp;ezJiy;dCnIG;sAvwp;SUMzU
1-butyl-3-methylimidazolium tetrathiocyanatocuprate(I),C28H45CuN10S4,True,10,False,0,Babtv
1-butyl-3-methylimidazolium tetrathiocyanatomercurate(II),C20H30HgN8S4,True,10,False,0,WzGAI
1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C20H30N8S4Zn,True,19,False,0,aMeDy
1-butyl-3-methylimidazolium thiocyanate,C9H15N3S,True,147,True,59,BJzqA;tvcCE;YsjwZ;oTwxl;jiyxG;UhoWh;tQUSx;vzYAc;RDDmH;USgPr;nzGbv;oXWrf;mjCGE;aJQVm;kXkFp;rYMPX;mdUxU;XzAPZ;QPSjY;vdMFx;HXpaz;XlaNA;rESiL
1-butyl-3-methylimidazolium tricyanomethane,C12H15N5,True,158,True,45,cCteE;KuRXo;lXtKO;cajET;GTZOh;FdQAW;HdSkI;nVFGn;HiKtp;MpCeA;stqLN;siFuO;aOEaE;uSvfB
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,C15H22BF3N2O,True,12,False,0,kToBP
1-butyl-3-methylimidazolium trifluoroacetate,C10H15F3N2O2,True,46,True,1,bYRkG;BOfyI;KWgNp;kNnzo;ijOab;XNhxh;RExez;nvfgr;WLgAI;qxfrU
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,True,202,True,67,KsSpg;WXsWG;rpyvM;SjSWO;alyvC;uHnlk;yJbxw;LqeCA;NfuQA;vIHxW;NJweO;TKQxW;jESTo;DbhuX;AwQoT;QrKRn;HHNee;uPfWT;ObPZJ;QepPM;vlsvc;kpLxA;DQoTA;EONYi;fCPMq;nSBXY;lCvAs;pVrwa;eRytS
1-butyl-3-methylimidazolium triiodide,C8H15I3N2,False,0,True,1,MDFJB
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,C14H15F18N2P,True,424,True,32,ZhQWZ;nRueM;kSdxW;zMudG;Mbjws;UECGV;cSZNh
1-butyl-3-methylimidazolium tris[(trifluoromethyl)sulfonyl]methide,C12H15F9N2O6S3,True,10,True,1,ENCEm;PmNgh
1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,C12H16F6N2O4S2,True,149,True,26,NLfeh;LvRsa;wkltH;uhoxl;iubjJ;UPHkz;LuXiX;mAOOP;DbDpt;pktdK;eygHC;ahgSb;WOiFA
1-butyl-3-methylpyridinium dicyanamide,C12H16N4,True,94,True,57,SEvsH;IIvAn;iwhwI;kGOIY;Sqqry;QHnvY;tTGHz;qOgup
1-butyl-3-methylpyridinium hexafluorophosphate,C10H16F6NP,True,8,True,9,GoJQf;hLQSL
1-butyl-3-methylpyridinium tetrafluoroborate,C10H16BF4N,True,95,True,33,GIsxR;MVqLW;sxnGf;mGhDS;wOYtR;diNBs;PkNWj;EXVzb;weTFe;qJFGn;AODUi
1-butyl-3-methylpyridinium tricyanomethanide,C14H16N4,True,10,True,8,zjfcM;bjEnj
1-butyl-3-methylpyridinium trifluoromethanesulfonate,C11H16F3NO3S,True,22,True,7,sReWo;imcbf;uwAxy
1-butyl-3-methylpyridinium tris(pentafluoroethyl)trifluorophosphate,C16H16F18NP,True,7,True,7,KYqOS;arLSN
1-butyl-3-pentylimidazolium bis((trifluoromethyl)sulfonyl)imide,C14H23F6N3O4S2,True,6,False,0,XxMSJ
1-butyl-3-propanenitrile imidazolium dioctysulfosuccinate,C30H53N3O7S,True,13,False,0,pXgGD
1-butyl-3-propanenitrile imidazolium trifluoromethanesulfonate,C11H16F3N3O3S,True,13,False,0,ODTBK
1-butyl-3-vinylimidazolium L-histidinate,C15H23N5O2,True,7,False,0,LlYoA
