CAS,name,SMILES,T_K,density_kgm3
101-84-8,diphenyl oxide,C1=CC=C(C=C1)OC2=CC=CC=C2,693.1,646.4789
101-84-8,diphenyl oxide,C1=CC=C(C=C1)OC2=CC=CC=C2,717.67,598.8572
101-84-8,diphenyl oxide,C1=CC=C(C=C1)OC2=CC=CC=C2,742.23,536.2375
101-84-8,diphenyl oxide,C1=CC=C(C=C1)OC2=CC=CC=C2,766.8,338.4473
10102-43-9,nitric oxide,[N]=O,109.5,1334.8814
10102-43-9,nitric oxide,[N]=O,113.22,1318.527
10102-43-9,nitric oxide,[N]=O,116.94,1301.6821
10102-43-9,nitric oxide,[N]=O,120.66,1284.2987
10102-43-9,nitric oxide,[N]=O,124.37,1266.3204
10102-43-9,nitric oxide,[N]=O,128.09,1247.6808
10102-43-9,nitric oxide,[N]=O,131.81,1228.3005
10102-43-9,nitric oxide,[N]=O,135.53,1208.0837
10102-43-9,nitric oxide,[N]=O,139.25,1186.9124
10102-43-9,nitric oxide,[N]=O,142.97,1164.6393
10102-43-9,nitric oxide,[N]=O,146.68,1141.0766
10102-43-9,nitric oxide,[N]=O,150.4,1115.9785
10102-43-9,nitric oxide,[N]=O,154.12,1089.0136
10102-43-9,nitric oxide,[N]=O,157.84,1059.7168
10102-43-9,nitric oxide,[N]=O,161.56,1027.4022
10102-43-9,nitric oxide,[N]=O,165.28,990.9855
10102-43-9,nitric oxide,[N]=O,168.99,948.5728
10102-43-9,nitric oxide,[N]=O,172.71,896.2837
10102-43-9,nitric oxide,[N]=O,176.43,823.3037
10102-43-9,nitric oxide,[N]=O,180.15,517.1222
10102-44-0,nitrogen dioxide,[O]N=O,200.0,75.5405
10102-44-0,nitrogen dioxide,[O]N=O,212.17,74.5298
10102-44-0,nitrogen dioxide,[O]N=O,224.33,73.4833
10102-44-0,nitrogen dioxide,[O]N=O,236.5,72.3982
10102-44-0,nitrogen dioxide,[O]N=O,248.66,71.2714
10102-44-0,nitrogen dioxide,[O]N=O,260.83,70.0992
10102-44-0,nitrogen dioxide,[O]N=O,272.99,68.8771
10102-44-0,nitrogen dioxide,[O]N=O,285.16,67.5999
10102-44-0,nitrogen dioxide,[O]N=O,297.33,66.2608
10102-44-0,nitrogen dioxide,[O]N=O,309.49,64.8518
10102-44-0,nitrogen dioxide,[O]N=O,321.66,63.3623
10102-44-0,nitrogen dioxide,[O]N=O,333.82,61.7786
10102-44-0,nitrogen dioxide,[O]N=O,345.99,60.0818
10102-44-0,nitrogen dioxide,[O]N=O,358.16,58.2455
10102-44-0,nitrogen dioxide,[O]N=O,370.32,56.2303
10102-44-0,nitrogen dioxide,[O]N=O,382.49,53.9732
10102-44-0,nitrogen dioxide,[O]N=O,394.65,51.3623
10102-44-0,nitrogen dioxide,[O]N=O,406.82,48.1639
10102-44-0,nitrogen dioxide,[O]N=O,418.98,43.709
103-65-1,propylbenzene,CCCC1=CC=CC=C1,173.55,959.3761
103-65-1,propylbenzene,CCCC1=CC=CC=C1,198.01,940.4283
103-65-1,propylbenzene,CCCC1=CC=CC=C1,222.48,921.1212
103-65-1,propylbenzene,CCCC1=CC=CC=C1,246.94,901.4191
103-65-1,propylbenzene,CCCC1=CC=CC=C1,271.4,881.2803
103-65-1,propylbenzene,CCCC1=CC=CC=C1,295.87,860.6557
103-65-1,propylbenzene,CCCC1=CC=CC=C1,320.33,839.487
103-65-1,propylbenzene,CCCC1=CC=CC=C1,344.79,817.7037
103-65-1,propylbenzene,CCCC1=CC=CC=C1,369.26,795.2196
103-65-1,propylbenzene,CCCC1=CC=CC=C1,393.72,771.9276
103-65-1,propylbenzene,CCCC1=CC=CC=C1,418.18,747.6914
103-65-1,propylbenzene,CCCC1=CC=CC=C1,442.64,722.3338
103-65-1,propylbenzene,CCCC1=CC=CC=C1,467.11,695.6173
103-65-1,propylbenzene,CCCC1=CC=CC=C1,491.57,667.2107
103-65-1,propylbenzene,CCCC1=CC=CC=C1,516.03,636.6296
103-65-1,propylbenzene,CCCC1=CC=CC=C1,540.5,603.115
103-65-1,propylbenzene,CCCC1=CC=CC=C1,564.96,565.3575
103-65-1,propylbenzene,CCCC1=CC=CC=C1,589.42,520.7155
103-65-1,propylbenzene,CCCC1=CC=CC=C1,613.89,461.9989
103-65-1,propylbenzene,CCCC1=CC=CC=C1,638.35,273.2877
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,243.15,1149.1056
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,264.72,1126.909
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,286.29,1104.2683
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,307.86,1081.1397
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,329.43,1057.4721
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,351.01,1033.2056
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,372.58,1008.2685
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,394.15,982.5745
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,415.72,956.018
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,437.29,928.4677
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,458.86,899.7566
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,480.43,869.6674
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,502.0,837.9085
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,523.57,804.0736
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,545.14,767.5675
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,566.72,727.4578
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,588.29,682.1333
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,609.86,628.3396
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,631.43,557.1985
103-71-9,phenyl isocyanate,C1=CC=C(C=C1)N=C=O,653.0,321.9108
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,185.3,943.0756
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,210.31,924.6853
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,235.32,905.9388
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,260.33,886.801
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,285.34,867.2306
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,310.35,847.1792
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,335.36,826.5892
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,360.37,805.3909
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,385.38,783.4994
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,410.39,760.8086
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,435.41,737.184
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,460.42,712.4507
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,485.43,686.3738
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,510.44,658.6261
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,535.45,628.7288
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,560.46,595.9318
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,585.47,558.9399
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,610.48,515.14
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,635.49,457.4137
104-51-8,butylbenzene,CCCCC1=CC=CC=C1,660.5,270.2232
105-37-3,ethyl propionate,CCC(=O)OCC,199.25,983.7023
105-37-3,ethyl propionate,CCC(=O)OCC,217.5,966.1349
105-37-3,ethyl propionate,CCC(=O)OCC,235.75,948.1827
105-37-3,ethyl propionate,CCC(=O)OCC,254.0,929.8082
105-37-3,ethyl propionate,CCC(=O)OCC,272.25,910.9675
105-37-3,ethyl propionate,CCC(=O)OCC,290.5,891.6091
105-37-3,ethyl propionate,CCC(=O)OCC,308.75,871.6715
105-37-3,ethyl propionate,CCC(=O)OCC,327.0,851.0807
105-37-3,ethyl propionate,CCC(=O)OCC,345.25,829.7459
105-37-3,ethyl propionate,CCC(=O)OCC,363.5,807.5543
105-37-3,ethyl propionate,CCC(=O)OCC,381.75,784.3622
105-37-3,ethyl propionate,CCC(=O)OCC,400.0,759.9827
105-37-3,ethyl propionate,CCC(=O)OCC,418.25,734.1649
105-37-3,ethyl propionate,CCC(=O)OCC,436.5,706.5586
105-37-3,ethyl propionate,CCC(=O)OCC,454.75,676.6508
105-37-3,ethyl propionate,CCC(=O)OCC,473.0,643.6365
105-37-3,ethyl propionate,CCC(=O)OCC,491.25,606.1225
105-37-3,ethyl propionate,CCC(=O)OCC,509.5,561.2899
105-37-3,ethyl propionate,CCC(=O)OCC,527.75,501.4237
105-37-3,ethyl propionate,CCC(=O)OCC,546.0,295.8515
105-54-4,ethyl butyrate,CCCC(=O)OCC,175.15,986.3195
105-54-4,ethyl butyrate,CCCC(=O)OCC,195.98,968.367
105-54-4,ethyl butyrate,CCCC(=O)OCC,216.82,950.0265
105-54-4,ethyl butyrate,CCCC(=O)OCC,237.65,931.2602
105-54-4,ethyl butyrate,CCCC(=O)OCC,258.49,912.0239
105-54-4,ethyl butyrate,CCCC(=O)OCC,279.32,892.2656
105-54-4,ethyl butyrate,CCCC(=O)OCC,300.16,871.9233
105-54-4,ethyl butyrate,CCCC(=O)OCC,320.99,850.9221
105-54-4,ethyl butyrate,CCCC(=O)OCC,341.82,829.1707
105-54-4,ethyl butyrate,CCCC(=O)OCC,362.66,806.555
105-54-4,ethyl butyrate,CCCC(=O)OCC,383.49,782.9303
105-54-4,ethyl butyrate,CCCC(=O)OCC,404.33,758.108
105-54-4,ethyl butyrate,CCCC(=O)OCC,425.16,731.835
105-54-4,ethyl butyrate,CCCC(=O)OCC,445.99,703.7582
105-54-4,ethyl butyrate,CCCC(=O)OCC,466.83,673.3602
105-54-4,ethyl butyrate,CCCC(=O)OCC,487.66,639.8294
105-54-4,ethyl butyrate,CCCC(=O)OCC,508.5,601.7615
105-54-4,ethyl butyrate,CCCC(=O)OCC,529.33,556.3151
105-54-4,ethyl butyrate,CCCC(=O)OCC,550.17,495.7171
105-54-4,ethyl butyrate,CCCC(=O)OCC,571.0,288.2801
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],200.0,144.6698
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],212.16,143.1931
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],224.33,141.6971
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],236.49,140.1803
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],248.65,138.641
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],260.82,137.0771
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],272.98,135.4861
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],285.14,133.865
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],297.31,132.2104
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],309.47,130.5178
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],321.63,128.7816
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],333.79,126.9944
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],345.96,125.1467
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],358.12,123.2248
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],370.28,121.2091
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],382.45,119.0687
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],394.61,116.7504
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],406.77,114.1467
10544-72-6,nitrogen oxide (N2O4),O=[N+]([O-])[N+](=O)[O-],418.94,110.9633
106-35-4,3-heptanone,CCCCC(=O)CC,234.15,864.9631
106-35-4,3-heptanone,CCCCC(=O)CC,253.75,849.7887
106-35-4,3-heptanone,CCCCC(=O)CC,273.36,834.2753
106-35-4,3-heptanone,CCCCC(=O)CC,292.96,818.3898
106-35-4,3-heptanone,CCCCC(=O)CC,312.56,802.0937
106-35-4,3-heptanone,CCCCC(=O)CC,332.16,785.3416
106-35-4,3-heptanone,CCCCC(=O)CC,351.77,768.0795
106-35-4,3-heptanone,CCCCC(=O)CC,371.37,750.2422
106-35-4,3-heptanone,CCCCC(=O)CC,390.97,731.7498
106-35-4,3-heptanone,CCCCC(=O)CC,410.57,712.503
106-35-4,3-heptanone,CCCCC(=O)CC,430.18,692.3753
106-35-4,3-heptanone,CCCCC(=O)CC,449.78,671.2022
106-35-4,3-heptanone,CCCCC(=O)CC,469.38,648.7627
106-35-4,3-heptanone,CCCCC(=O)CC,488.98,624.7484
106-35-4,3-heptanone,CCCCC(=O)CC,508.59,598.7073
106-35-4,3-heptanone,CCCCC(=O)CC,528.19,569.9299
106-35-4,3-heptanone,CCCCC(=O)CC,547.79,537.1881
106-35-4,3-heptanone,CCCCC(=O)CC,567.39,497.9952
106-35-4,3-heptanone,CCCCC(=O)CC,587.0,445.5408
106-35-4,3-heptanone,CCCCC(=O)CC,606.6,263.7082
106-36-5,propyl propionate,CCCOC(=O)CC,200.0,112.7111
106-36-5,propyl propionate,CCCOC(=O)CC,219.4,110.6729
106-36-5,propyl propionate,CCCOC(=O)CC,238.8,108.5907
106-36-5,propyl propionate,CCCOC(=O)CC,258.2,106.4604
106-36-5,propyl propionate,CCCOC(=O)CC,277.6,104.2772
106-36-5,propyl propionate,CCCOC(=O)CC,297.0,102.0355
106-36-5,propyl propionate,CCCOC(=O)CC,316.4,99.7287
106-36-5,propyl propionate,CCCOC(=O)CC,335.8,97.3486
106-36-5,propyl propionate,CCCOC(=O)CC,355.2,94.8852
106-36-5,propyl propionate,CCCOC(=O)CC,374.6,92.3263
106-36-5,propyl propionate,CCCOC(=O)CC,394.0,89.6559
106-36-5,propyl propionate,CCCOC(=O)CC,413.4,86.8535
106-36-5,propyl propionate,CCCOC(=O)CC,432.8,83.8913
106-36-5,propyl propionate,CCCOC(=O)CC,452.2,80.7303
106-36-5,propyl propionate,CCCOC(=O)CC,471.6,77.3132
106-36-5,propyl propionate,CCCOC(=O)CC,491.0,73.5496
106-36-5,propyl propionate,CCCOC(=O)CC,510.4,69.282
106-36-5,propyl propionate,CCCOC(=O)CC,529.8,64.1895
106-36-5,propyl propionate,CCCOC(=O)CC,549.2,57.3853
106-42-3,p-xylene,CC1=CC=C(C=C1)C,286.41,866.4516
106-42-3,p-xylene,CC1=CC=C(C=C1)C,303.77,851.9802
106-42-3,p-xylene,CC1=CC=C(C=C1)C,321.12,837.1711
106-42-3,p-xylene,CC1=CC=C(C=C1)C,338.48,821.9916
106-42-3,p-xylene,CC1=CC=C(C=C1)C,355.84,806.4033
106-42-3,p-xylene,CC1=CC=C(C=C1)C,373.2,790.3611
106-42-3,p-xylene,CC1=CC=C(C=C1)C,390.55,773.8114
106-42-3,p-xylene,CC1=CC=C(C=C1)C,407.91,756.6892
106-42-3,p-xylene,CC1=CC=C(C=C1)C,425.27,738.9152
106-42-3,p-xylene,CC1=CC=C(C=C1)C,442.63,720.3905
106-42-3,p-xylene,CC1=CC=C(C=C1)C,459.98,700.9893
106-42-3,p-xylene,CC1=CC=C(C=C1)C,477.34,680.5477
106-42-3,p-xylene,CC1=CC=C(C=C1)C,494.7,658.8458
106-42-3,p-xylene,CC1=CC=C(C=C1)C,512.06,635.5762
106-42-3,p-xylene,CC1=CC=C(C=C1)C,529.41,610.2882
106-42-3,p-xylene,CC1=CC=C(C=C1)C,546.77,582.2741
106-42-3,p-xylene,CC1=CC=C(C=C1)C,564.13,550.3078
106-42-3,p-xylene,CC1=CC=C(C=C1)C,581.49,511.9038
106-42-3,p-xylene,CC1=CC=C(C=C1)C,598.84,460.244
106-42-3,p-xylene,CC1=CC=C(C=C1)C,616.2,277.8573
106-44-5,p-cresol,CC1=CC=C(C=C1)O,307.93,1021.8383
106-44-5,p-cresol,CC1=CC=C(C=C1)O,328.81,1006.0883
106-44-5,p-cresol,CC1=CC=C(C=C1)O,349.69,989.9715
106-44-5,p-cresol,CC1=CC=C(C=C1)O,370.57,973.4524
106-44-5,p-cresol,CC1=CC=C(C=C1)O,391.45,956.4893
106-44-5,p-cresol,CC1=CC=C(C=C1)O,412.33,939.0332
106-44-5,p-cresol,CC1=CC=C(C=C1)O,433.21,921.0258
106-44-5,p-cresol,CC1=CC=C(C=C1)O,454.09,902.3968
106-44-5,p-cresol,CC1=CC=C(C=C1)O,474.97,883.0599
106-44-5,p-cresol,CC1=CC=C(C=C1)O,495.85,862.9079
106-44-5,p-cresol,CC1=CC=C(C=C1)O,516.73,841.8043
106-44-5,p-cresol,CC1=CC=C(C=C1)O,537.61,819.5717
106-44-5,p-cresol,CC1=CC=C(C=C1)O,558.49,795.9716
106-44-5,p-cresol,CC1=CC=C(C=C1)O,579.37,770.6713
106-44-5,p-cresol,CC1=CC=C(C=C1)O,600.25,743.1833
106-44-5,p-cresol,CC1=CC=C(C=C1)O,621.13,712.7429
106-44-5,p-cresol,CC1=CC=C(C=C1)O,642.01,678.027
106-44-5,p-cresol,CC1=CC=C(C=C1)O,662.89,636.3587
106-44-5,p-cresol,CC1=CC=C(C=C1)O,683.77,580.4207
106-44-5,p-cresol,CC1=CC=C(C=C1)O,704.65,390.4175
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,326.14,1252.087
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,345.01,1229.6529
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,363.89,1206.7647
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,382.76,1183.3774
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,401.64,1159.4391
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,420.51,1134.888
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,439.39,1109.6512
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,458.26,1083.6404
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,477.13,1056.7476
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,496.01,1028.8385
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,514.88,999.7427
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,533.76,969.238
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,552.63,937.0267
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,571.5,902.6941
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,590.38,865.633
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,609.25,824.8927
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,628.13,778.8321
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,647.0,724.1406
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,665.88,651.8091
106-46-7,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,684.75,418.7956
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,388.85,1089.7607
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,404.33,1074.3131
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,419.81,1058.4292
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,435.29,1042.0663
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,450.78,1025.1748
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,466.26,1007.696
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,481.74,989.5599
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,497.22,970.6818
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,512.7,950.958
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,528.18,930.2587
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,543.67,908.4189
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,559.15,885.2225
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,574.63,860.3786
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,590.11,833.4798
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,605.59,803.9257
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,621.07,770.7688
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,636.56,732.3572
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,652.04,685.3145
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,667.52,620.2609
106-51-4,p-benzoquinone,C1=CC(=O)C=CC1=O,683.0,354.4026
106-68-3,3-octanone,CCCCCC(=O)CC,255.55,849.8257
106-68-3,3-octanone,CCCCCC(=O)CC,275.14,835.4102
106-68-3,3-octanone,CCCCCC(=O)CC,294.72,820.6553
106-68-3,3-octanone,CCCCCC(=O)CC,314.31,805.5281
106-68-3,3-octanone,CCCCCC(=O)CC,333.9,789.9901
106-68-3,3-octanone,CCCCCC(=O)CC,353.48,773.9961
106-68-3,3-octanone,CCCCCC(=O)CC,373.07,757.4921
106-68-3,3-octanone,CCCCCC(=O)CC,392.66,740.4129
106-68-3,3-octanone,CCCCCC(=O)CC,412.24,722.6787
106-68-3,3-octanone,CCCCCC(=O)CC,431.83,704.1903
106-68-3,3-octanone,CCCCCC(=O)CC,451.42,684.8211
106-68-3,3-octanone,CCCCCC(=O)CC,471.01,664.4067
106-68-3,3-octanone,CCCCCC(=O)CC,490.59,642.7256
106-68-3,3-octanone,CCCCCC(=O)CC,510.18,619.4689
106-68-3,3-octanone,CCCCCC(=O)CC,529.77,594.1833
106-68-3,3-octanone,CCCCCC(=O)CC,549.35,566.1566
106-68-3,3-octanone,CCCCCC(=O)CC,568.94,534.1545
106-68-3,3-octanone,CCCCCC(=O)CC,588.53,495.6728
106-68-3,3-octanone,CCCCCC(=O)CC,608.11,443.8343
106-68-3,3-octanone,CCCCCC(=O)CC,627.7,257.9796
106-93-4,"1,2-dibromoethane",C(CBr)Br,282.85,2198.7105
106-93-4,"1,2-dibromoethane",C(CBr)Br,302.18,2161.1578
106-93-4,"1,2-dibromoethane",C(CBr)Br,321.51,2122.7645
106-93-4,"1,2-dibromoethane",C(CBr)Br,340.84,2083.4488
106-93-4,"1,2-dibromoethane",C(CBr)Br,360.18,2043.1151
106-93-4,"1,2-dibromoethane",C(CBr)Br,379.51,2001.651
106-93-4,"1,2-dibromoethane",C(CBr)Br,398.84,1958.9223
106-93-4,"1,2-dibromoethane",C(CBr)Br,418.17,1914.7675
106-93-4,"1,2-dibromoethane",C(CBr)Br,437.5,1868.9885
106-93-4,"1,2-dibromoethane",C(CBr)Br,456.83,1821.3389
106-93-4,"1,2-dibromoethane",C(CBr)Br,476.17,1771.5054
106-93-4,"1,2-dibromoethane",C(CBr)Br,495.5,1719.0802
106-93-4,"1,2-dibromoethane",C(CBr)Br,514.83,1663.5152
106-93-4,"1,2-dibromoethane",C(CBr)Br,534.16,1604.0466
106-93-4,"1,2-dibromoethane",C(CBr)Br,553.49,1539.5539
106-93-4,"1,2-dibromoethane",C(CBr)Br,572.82,1468.2798
106-93-4,"1,2-dibromoethane",C(CBr)Br,592.16,1387.183
106-93-4,"1,2-dibromoethane",C(CBr)Br,611.49,1290.1081
106-93-4,"1,2-dibromoethane",C(CBr)Br,630.82,1160.2119
106-93-4,"1,2-dibromoethane",C(CBr)Br,650.15,714.6539
106-97-8,butane,CCCC,134.86,733.476
106-97-8,butane,CCCC,150.14,720.4155
106-97-8,butane,CCCC,165.41,707.0735
106-97-8,butane,CCCC,180.69,693.4227
106-97-8,butane,CCCC,195.97,679.431
106-97-8,butane,CCCC,211.24,665.0604
106-97-8,butane,CCCC,226.52,650.2661
106-97-8,butane,CCCC,241.8,634.9938
106-97-8,butane,CCCC,257.07,619.1771
106-97-8,butane,CCCC,272.35,602.7332
106-97-8,butane,CCCC,287.63,585.5571
106-97-8,butane,CCCC,302.91,567.512
106-97-8,butane,CCCC,318.18,548.4142
106-97-8,butane,CCCC,333.46,528.0075
106-97-8,butane,CCCC,348.74,505.9168
106-97-8,butane,CCCC,364.01,481.5536
106-97-8,butane,CCCC,379.29,453.9001
106-97-8,butane,CCCC,394.57,420.8982
106-97-8,butane,CCCC,409.84,376.9231
106-97-8,butane,CCCC,425.12,228.2517
106-98-9,1-butene,CCC=C,87.8,800.2781
106-98-9,1-butene,CCC=C,105.26,785.2369
106-98-9,1-butene,CCC=C,122.72,769.8851
106-98-9,1-butene,CCC=C,140.17,754.1925
106-98-9,1-butene,CCC=C,157.63,738.1233
106-98-9,1-butene,CCC=C,175.09,721.6359
106-98-9,1-butene,CCC=C,192.55,704.6802
106-98-9,1-butene,CCC=C,210.01,687.1963
106-98-9,1-butene,CCC=C,227.46,669.1106
106-98-9,1-butene,CCC=C,244.92,650.3315
106-98-9,1-butene,CCC=C,262.38,630.7428
106-98-9,1-butene,CCC=C,279.84,610.1929
106-98-9,1-butene,CCC=C,297.29,588.4787
106-98-9,1-butene,CCC=C,314.75,565.3169
106-98-9,1-butene,CCC=C,332.21,540.2925
106-98-9,1-butene,CCC=C,349.67,512.7551
106-98-9,1-butene,CCC=C,367.13,481.58
106-98-9,1-butene,CCC=C,384.58,444.495
106-98-9,1-butene,CCC=C,402.04,395.2946
106-98-9,1-butene,CCC=C,419.5,230.6904
106-99-0,"1,3-butadiene",C=CC=C,164.25,760.4033
106-99-0,"1,3-butadiene",C=CC=C,177.97,747.2718
106-99-0,"1,3-butadiene",C=CC=C,191.7,733.85
106-99-0,"1,3-butadiene",C=CC=C,205.42,720.1096
106-99-0,"1,3-butadiene",C=CC=C,219.14,706.0176
106-99-0,"1,3-butadiene",C=CC=C,232.87,691.5351
106-99-0,"1,3-butadiene",C=CC=C,246.59,676.6158
106-99-0,"1,3-butadiene",C=CC=C,260.32,661.2039
106-99-0,"1,3-butadiene",C=CC=C,274.04,645.2308
106-99-0,"1,3-butadiene",C=CC=C,287.76,628.6114
106-99-0,"1,3-butadiene",C=CC=C,301.49,611.2375
106-99-0,"1,3-butadiene",C=CC=C,315.21,592.9682
106-99-0,"1,3-butadiene",C=CC=C,328.93,573.6142
106-99-0,"1,3-butadiene",C=CC=C,342.66,552.9116
106-99-0,"1,3-butadiene",C=CC=C,356.38,530.4735
106-99-0,"1,3-butadiene",C=CC=C,370.11,505.6931
106-99-0,"1,3-butadiene",C=CC=C,383.83,477.5207
106-99-0,"1,3-butadiene",C=CC=C,397.55,443.8322
106-99-0,"1,3-butadiene",C=CC=C,411.28,398.8186
106-99-0,"1,3-butadiene",C=CC=C,425.0,245.3706
107-00-6,1-butyne,CCC#C,147.43,806.0138
107-00-6,1-butyne,CCC#C,162.83,791.6375
107-00-6,1-butyne,CCC#C,178.23,776.9597
107-00-6,1-butyne,CCC#C,193.63,761.9509
107-00-6,1-butyne,CCC#C,209.02,746.5767
107-00-6,1-butyne,CCC#C,224.42,730.7964
