shift [ppm],Normalized I & background removal[au] 
0.58449,0.014880546
0.58419,0.014852746
0.58388,0.014830749
0.58358,0.014818336
0.58327,0.014806756
0.58297,0.014793682
0.58266,0.014777214
0.58236,0.014758826
0.58205,0.014736516
0.58175,0.014716037
0.58144,0.014703224
0.58113,0.014688171
0.58083,0.014677464
0.58052,0.014664438
0.58022,0.014657504
0.57991,0.014651502
0.57961,0.014642872
0.5793,0.014625639
0.579,0.014605971
0.57869,0.014593393
0.57839,0.014577043
0.57808,0.014563239
0.57777,0.014550429
0.57747,0.014531388
0.57716,0.014522496
0.57686,0.014518055
0.57655,0.014511595
0.57625,0.014495417
0.57594,0.014475605
0.57564,0.014463052
0.57533,0.014450104
0.57503,0.014440002
0.57472,0.014430223
0.57441,0.014418846
0.57411,0.01440882
0.5738,0.014404902
0.5735,0.014395398
0.57319,0.014378332
0.57289,0.014357873
0.57258,0.01434397
0.57228,0.014327717
0.57197,0.014309452
0.57167,0.014301269
0.57136,0.014295059
0.57105,0.014288461
0.57075,0.014283929
0.57044,0.01427536
0.57014,0.014265237
0.56983,0.014262283
0.56953,0.014257958
0.56922,0.014248992
0.56892,0.014237487
0.56861,0.014225086
0.56831,0.014213565
0.568,0.014200459
0.56769,0.014191033
0.56739,0.014184499
0.56708,0.014171024
0.56678,0.014169064
0.56647,0.014175046
0.56617,0.014180284
0.56586,0.014172244
0.56556,0.014159052
0.56525,0.014158442
0.56495,0.014159892
0.56464,0.014152723
0.56433,0.014139279
0.56403,0.01413383
0.56372,0.014124297
0.56342,0.014113332
0.56311,0.014109417
0.56281,0.014106654
0.5625,0.014102807
0.5622,0.014100985
0.56189,0.014099602
0.56159,0.014092107
0.56128,0.014087333
0.56097,0.014091324
0.56067,0.014090119
0.56036,0.014078722
0.56006,0.014072519
0.55975,0.014064454
0.55945,0.014058035
0.55914,0.014057584
0.55884,0.014046343
0.55853,0.014034557
0.55823,0.014020647
0.55792,0.014006232
0.55761,0.014002779
0.55731,0.014002128
0.557,0.014006227
0.5567,0.014001736
0.55639,0.01399174
0.55609,0.013983645
0.55578,0.01396832
0.55548,0.013950398
0.55517,0.013935237
0.55487,0.013923382
0.55456,0.013916865
0.55425,0.013917115
0.55395,0.013911139
0.55364,0.013901365
0.55334,0.013888089
0.55303,0.013875553
0.55273,0.013864744
0.55242,0.013848902
0.55212,0.013832237
0.55181,0.013818426
0.55151,0.013807344
0.5512,0.013793143
0.55089,0.013779394
0.55059,0.013765636
0.55028,0.013750805
0.54998,0.013747476
0.54967,0.013743127
0.54937,0.01373468
0.54906,0.013722295
0.54876,0.013707429
0.54845,0.013692061
0.54815,0.013686063
0.54784,0.013680831
0.54753,0.013668557
0.54723,0.013659245
0.54692,0.013643955
0.54662,0.013624222
0.54631,0.013604691
0.54601,0.013588002
0.5457,0.013577785
0.5454,0.013568078
0.54509,0.013558354
0.54479,0.01355474
0.54448,0.01354418
0.54417,0.013537071
0.54387,0.013530197
0.54356,0.013522458
0.54326,0.01351686
0.54295,0.01350454
0.54265,0.013487196
0.54234,0.013476231
0.54204,0.013471701
0.54173,0.01346985
0.54143,0.013458699
0.54112,0.013446917
0.54081,0.013440691
0.54051,0.013430567
0.5402,0.013420051
0.5399,0.013412714
0.53959,0.013413054
0.53929,0.013410641
0.53898,0.013407105
0.53868,0.013399823
0.53837,0.013393506
0.53807,0.013388426
0.53776,0.01338065
0.53745,0.013370997
0.53715,0.013367228
0.53684,0.013364461
0.53654,0.013363646
0.53623,0.013366177
0.53593,0.013367061
0.53562,0.013358293
0.53532,0.013352003
0.53501,0.013343857
0.53471,0.013332353
0.5344,0.013325617
0.53409,0.013323032
0.53379,0.013318511
0.53348,0.013309423
0.53318,0.013311614
0.53287,0.013318708
0.53257,0.013315938
0.53226,0.013315807
0.53196,0.013312228
0.53165,0.013310456
0.53135,0.013309571
0.53104,0.013312525
0.53073,0.013308995
0.53043,0.013285831
0.53012,0.013265804
0.52982,0.013259863
0.52951,0.013258184
0.52921,0.013253013
0.5289,0.01324796
0.5286,0.013242335
0.52829,0.013238279
0.52799,0.013224138
0.52768,0.01321147
0.52737,0.013205017
0.52707,0.013196802
0.52676,0.013192631
0.52646,0.013190686
0.52615,0.013183147
0.52585,0.013171999
0.52554,0.013152285
0.52524,0.013134112
0.52493,0.013122641
0.52463,0.013104885
0.52432,0.013088501
0.52401,0.013072605
0.52371,0.01305909
0.5234,0.013048348
0.5231,0.013042813
0.52279,0.013030109
0.52249,0.013009937
0.52218,0.012994596
0.52188,0.012984883
0.52157,0.012978786
0.52127,0.012966962
0.52096,0.012950959
0.52065,0.012926491
0.52035,0.012906785
0.52004,0.012897257
0.51974,0.012879258
0.51943,0.012850481
0.51913,0.012830674
0.51882,0.012824613
0.51852,0.012820633
0.51821,0.012804508
0.5179,0.012791043
0.5176,0.0127719
0.51729,0.012743078
0.51699,0.012724571
0.51668,0.012705776
0.51638,0.012685751
0.51607,0.012677301
0.51577,0.012663651
0.51546,0.012641874
0.51516,0.012626465
0.51485,0.012614009
0.51454,0.01260586
0.51424,0.012598151
0.51393,0.012584717
0.51363,0.012569736
0.51332,0.012548214
0.51302,0.012532301
0.51271,0.012518805
0.51241,0.012515499
0.5121,0.012505779
0.5118,0.012496859
0.51149,0.01248486
0.51118,0.012466124
0.51088,0.012451285
0.51057,0.012445351
0.51027,0.012443172
0.50996,0.012434729
0.50966,0.012422099
0.50935,0.012400298
0.50905,0.012380023
0.50874,0.012370519
0.50844,0.01236175
0.50813,0.012352918
0.50782,0.012345383
0.50752,0.012334643
0.50721,0.012325786
0.50691,0.012314982
0.5066,0.012301237
0.5063,0.012288464
0.50599,0.012277236
0.50569,0.012264434
0.50538,0.012254376
0.50508,0.012245143
0.50477,0.012227567
0.50446,0.012210912
0.50416,0.012207013
0.50385,0.012198737
0.50355,0.012184404
0.50324,0.012175687
0.50294,0.012167431
0.50263,0.012159328
0.50233,0.012146856
0.50202,0.01213966
0.50172,0.012133789
0.50141,0.01212256
0.5011,0.01210925
0.5008,0.012091432
0.50049,0.012072968
0.50019,0.012061264
0.49988,0.012048751
0.49958,0.012033583
0.49927,0.012020489
0.49897,0.012005859
0.49866,0.011995
0.49836,0.011978036
0.49805,0.011964818
0.49774,0.01195753
0.49744,0.011947258
0.49713,0.011936578
0.49683,0.011923667
0.49652,0.011912829
0.49622,0.011900852
0.49591,0.011885827
0.49561,0.011868062
0.4953,0.011841793
0.495,0.011817103
0.49469,0.01179707
0.49438,0.01178258
0.49408,0.011771287
0.49377,0.011763271
0.49347,0.011759648
0.49316,0.011758537
0.49286,0.011751563
0.49255,0.011730191
0.49225,0.011702075
0.49194,0.011681625
0.49164,0.011664828
0.49133,0.011637892
0.49102,0.011615607
0.49072,0.011598179
0.49041,0.011582931
0.49011,0.011569335
0.4898,0.011555858
0.4895,0.01154319
0.48919,0.011535064
0.48889,0.011526239
0.48858,0.011515974
0.48828,0.011498887
0.48797,0.01147351
0.48766,0.011452353
0.48736,0.011437618
0.48705,0.011430221
0.48675,0.011421605
0.48644,0.011404749
0.48614,0.011386222
0.48583,0.011370293
0.48553,0.011353144
0.48522,0.011330504
0.48492,0.011309748
0.48461,0.011302194
0.4843,0.011298507
0.484,0.011279803
0.48369,0.011250958
0.48339,0.011231975
0.48308,0.011211647
0.48278,0.011190656
0.48247,0.011183396
0.48217,0.011185836
0.48186,0.011174895
0.48156,0.011149837
0.48125,0.01112753
0.48094,0.011106737
0.48064,0.011087937
0.48033,0.011070832
0.48003,0.011062685
0.47972,0.01105706
0.47942,0.011046263
0.47911,0.011033959
0.47881,0.011017163
0.4785,0.011000552
0.4782,0.010980921
0.47789,0.010959974
0.47758,0.01094454
0.47728,0.010930324
0.47697,0.010918821
0.47667,0.010906644
0.47636,0.010891442
0.47606,0.010885435
0.47575,0.010876669
0.47545,0.010863358
0.47514,0.010844309
0.47484,0.010821165
0.47453,0.010809385
0.47422,0.010801616
0.47392,0.01078955
0.47361,0.010770174
0.47331,0.010755855
0.473,0.010736475
0.4727,0.010708239
0.47239,0.010689381
0.47209,0.010674425
0.47178,0.010662123
0.47148,0.010650805
0.47117,0.010640944
0.47086,0.010626377
0.47056,0.010608987
0.47025,0.010601388
0.46995,0.010601992
0.46964,0.010596483
0.46934,0.010583381
0.46903,0.010570844
0.46873,0.010554901
0.46842,0.010534571
0.46812,0.010520558
0.46781,0.010514885
0.4675,0.010499903
0.4672,0.010483638
0.46689,0.010465932
0.46659,0.010449526
0.46628,0.010442653
0.46598,0.01043588
0.46567,0.010422066
0.46537,0.010406063
0.46506,0.010390267
0.46476,0.010374653
0.46445,0.010367756
0.46414,0.01035778
0.46384,0.010340231
0.46353,0.010323299
0.46323,0.010306995
0.46292,0.010302697
0.46262,0.01029696
0.46231,0.010282863
0.46201,0.010271075
0.4617,0.010259501
0.4614,0.010245251
0.46109,0.010230299
0.46078,0.01021648
0.46048,0.010204335
0.46017,0.010194674
0.45987,0.010183326
0.45956,0.010170987
0.45926,0.010163876
0.45895,0.010152691
0.45865,0.010127131
0.45834,0.010100733
0.45804,0.01008349
0.45773,0.010072519
0.45742,0.01006645
0.45712,0.010060576
0.45681,0.010037179
0.45651,0.01001502
0.4562,0.010009731
0.4559,0.010009114
0.45559,0.010002192
0.45529,0.009990799
0.45498,0.009977117
0.45468,0.009964277
0.45437,0.009954696
0.45406,0.009956854
0.45376,0.009950736
0.45345,0.009937434
0.45315,0.009921196
0.45284,0.009906215
0.45254,0.009894693
0.45223,0.009882077
0.45193,0.009862257
0.45162,0.009845755
0.45131,0.009835917
0.45101,0.009825949
0.4507,0.009813263
0.4504,0.009798162
0.45009,0.009787011
0.44979,0.009777066
0.44948,0.00976775
0.44918,0.009754301
0.44887,0.009744035
0.44857,0.009737078
0.44826,0.009722852
0.44795,0.009708517
0.44765,0.009693914
0.44734,0.009680389
0.44704,0.009661014
0.44673,0.009648675
0.44643,0.00964894
0.44612,0.00964097
0.44582,0.009625128
0.44551,0.009616193
0.44521,0.009607101
0.4449,0.009597013
0.44459,0.00958909
0.44429,0.009573735
0.44398,0.009556639
0.44368,0.009536468
0.44337,0.009523117
0.44307,0.009512051
0.44276,0.00950638
0.44246,0.009501639
0.44215,0.00949462
0.44185,0.009488314
0.44154,0.009475651
0.44123,0.00946181
0.44093,0.009453236
0.44062,0.009442019
0.44032,0.009423574
0.44001,0.009404082
0.43971,0.00939308
0.4394,0.009388041
0.4391,0.009378842
0.43879,0.009364886
0.43849,0.009356012
0.43818,0.009357282
0.43787,0.00935622
0.43757,0.009351059
0.43726,0.009341721
0.43696,0.009324227
0.43665,0.009310484
0.43635,0.009295702
0.43604,0.009289518
0.43574,0.009283362
0.43543,0.009263309
0.43513,0.009254135
0.43482,0.009251599
0.43451,0.009250334
0.43421,0.009247912
0.4339,0.009231793
0.4336,0.009209134
0.43329,0.009194305
0.43299,0.009178065
0.43268,0.009153181
0.43238,0.009138757
0.43207,0.009134224
0.43177,0.009124084
0.43146,0.009109689
0.43115,0.009098839
0.43085,0.009097797
0.43054,0.009102658
0.43024,0.0090986
0.42993,0.009092708
0.42963,0.009084699
0.42932,0.009066078
0.42902,0.009055944
0.42871,0.009046532
0.42841,0.009028985
0.4281,0.00900839
0.42779,0.008994527
0.42749,0.008986102
0.42718,0.008979391
0.42688,0.008980712
0.42657,0.008980201
0.42627,0.008967999
0.42596,0.00895878
0.42566,0.008946729
0.42535,0.008933085
0.42505,0.008922936
0.42474,0.00890893
0.42443,0.008896901
0.42413,0.008884505
0.42382,0.008875802
0.42352,0.008873558
0.42321,0.008865578
0.42291,0.008852899
0.4226,0.008844815
0.4223,0.008840904
0.42199,0.008825216
0.42169,0.008806712
0.42138,0.008798135
0.42107,0.008797691
0.42077,0.008792455
0.42046,0.00878363
0.42016,0.008776793
0.41985,0.008760817
0.41955,0.008741119
0.41924,0.008726312
0.41894,0.008725091
0.41863,0.008724728
0.41833,0.008711945
0.41802,0.008705908
0.41771,0.00870393
0.41741,0.008699773
0.4171,0.008687702
0.4168,0.008669839
0.41649,0.008659553
0.41619,0.008651547
0.41588,0.008640569
0.41558,0.008627571
0.41527,0.008626874
0.41497,0.008634896
0.41466,0.008624943
0.41435,0.00860533
0.41405,0.008593754
0.41374,0.008587981
0.41344,0.008586114
0.41313,0.008586254
0.41283,0.008587277
0.41252,0.008579897
0.41222,0.008564642
0.41191,0.008552605
0.41161,0.008544045
0.4113,0.00853475
0.41099,0.008526831
0.41069,0.008524087
0.41038,0.0085149
0.41008,0.008501127
0.40977,0.008487509
0.40947,0.008469401
0.40916,0.008462403
0.40886,0.008462064
0.40855,0.008457986
0.40825,0.008451663
0.40794,0.008442983
0.40763,0.00843893
0.40733,0.008437956
0.40702,0.008429115
0.40672,0.00841247
0.40641,0.008402866
0.40611,0.008401674
0.4058,0.008401802
0.4055,0.008393331
0.40519,0.008383715
0.40489,0.008378147
0.40458,0.008370629
0.40427,0.00835525
0.40397,0.008344423
0.40366,0.008341954
0.40336,0.008329641
0.40305,0.008314218
0.40275,0.008300306
0.40244,0.008289386
0.40214,0.008274871
0.40183,0.008263214
0.40153,0.008256057
0.40122,0.008249495
0.40091,0.008246537
0.40061,0.008243521
0.4003,0.008239826
0.4,0.008227863
0.39969,0.00821907
0.39939,0.008214993
0.39908,0.008201113
0.39878,0.008190268
0.39847,0.008191372
0.39817,0.008192502
0.39786,0.008189504
0.39755,0.008175158
0.39725,0.008159061
0.39694,0.008158601
0.39664,0.008153238
0.39633,0.008144815
0.39603,0.008144072
0.39572,0.008130043
0.39542,0.008101315
0.39511,0.008092948
0.39481,0.008087367
0.3945,0.008078868
0.39419,0.008081189
0.39389,0.008081719
0.39358,0.008080189
0.39328,0.008076381
0.39297,0.00806878
0.39267,0.008074621
0.39236,0.00807974
0.39206,0.008069498
0.39175,0.008053874
0.39145,0.008037096
0.39114,0.008028604
0.39083,0.008026776
0.39053,0.008019485
0.39022,0.008016483
0.38992,0.008009157
0.38961,0.007998365
0.38931,0.007988314
0.389,0.007977772
0.3887,0.007965573
0.38839,0.007959793
0.38809,0.007950137
0.38778,0.007938736
0.38747,0.007933442
0.38717,0.007933226
0.38686,0.007928685
0.38656,0.00792426
0.38625,0.007922248
0.38595,0.007915122
0.38564,0.007900912
0.38534,0.007892245
0.38503,0.007901015
0.38473,0.007897697
0.38442,0.007882352
0.38411,0.00787473
0.38381,0.007872151
0.3835,0.007863393
0.3832,0.007850259
0.38289,0.007841314
0.38259,0.00783387
0.38228,0.00782385
0.38198,0.007820786
0.38167,0.007812982
0.38136,0.007806389
0.38106,0.007800076
0.38075,0.007802526
0.38045,0.007803635
0.38014,0.007788773
0.37984,0.007763103
0.37953,0.007740587
0.37923,0.007732847
0.37892,0.00773385
0.37862,0.007737212
0.37831,0.007734317
0.378,0.007730609
0.3777,0.007724933
0.37739,0.007728633
0.37709,0.007722246
0.37678,0.007708021
0.37648,0.007709384
0.37617,0.007712501
0.37587,0.007692255
0.37556,0.007676034
0.37526,0.007677355
0.37495,0.007672197
0.37464,0.007666141
0.37434,0.007660488
0.37403,0.00764562
0.37373,0.007634781
0.37342,0.007633388
0.37312,0.007626065
0.37281,0.00762141
0.37251,0.007617906
0.3722,0.007616011
0.3719,0.007605124
0.37159,0.007589423
0.37128,0.007573187
0.37098,0.007556757
0.37067,0.007550466
0.37037,0.007556298
0.37006,0.007562489
0.36976,0.007561056
0.36945,0.007550275
0.36915,0.007536201
0.36884,0.007530085
0.36854,0.007525843
0.36823,0.007522537
0.36792,0.007513974
0.36762,0.007508204
0.36731,0.007507424
0.36701,0.007505359
0.3667,0.007494838
0.3664,0.007488005
0.36609,0.007488504
0.36579,0.007485194
0.36548,0.007477781
0.36518,0.007464108
0.36487,0.007449629
0.36456,0.007435029
0.36426,0.007419157
0.36395,0.007411852
0.36365,0.007413412
0.36334,0.007415128
0.36304,0.007418533
0.36273,0.007420691
0.36243,0.007409748
0.36212,0.007392415
0.36182,0.007379005
0.36151,0.007364071
0.3612,0.007359882
0.3609,0.007358103
0.36059,0.007357756
0.36029,0.007360261
0.35998,0.007356466
0.35968,0.00733983
0.35937,0.007330952
0.35907,0.007325297
0.35876,0.007316053
0.35846,0.007313538
0.35815,0.007315556
0.35784,0.007313711
0.35754,0.007299783
0.35723,0.007287587
0.35693,0.007274794
0.35662,0.007268331
0.35632,0.007270103
0.35601,0.007264554
0.35571,0.007246954
0.3554,0.007229382
0.3551,0.00722747
0.35479,0.007225243
0.35448,0.007214263
0.35418,0.007212664
0.35387,0.007215302
0.35357,0.007212944
0.35326,0.007203587
0.35296,0.007193782
0.35265,0.00718427
0.35235,0.007174358
0.35204,0.007168043
0.35174,0.007163603
0.35143,0.007163527
0.35112,0.007169483
0.35082,0.007173732
0.35051,0.007164815
0.35021,0.007149388
0.3499,0.007133969
0.3496,0.007123552
0.34929,0.007118139
0.34899,0.007118302
0.34868,0.007112656
0.34838,0.007107917
0.34807,0.007105264
0.34776,0.007101772
0.34746,0.007096101
0.34715,0.007094921
0.34685,0.007088907
0.34654,0.00707416
0.34624,0.007065383
0.34593,0.007056164
0.34563,0.007047229
0.34532,0.007046898
0.34502,0.007048076
0.34471,0.007048232
0.3444,0.007037635
0.3441,0.007026349
0.34379,0.007012451
0.34349,0.006999344
0.34318,0.006999079
0.34288,0.007000152
0.34257,0.007002623
0.34227,0.007002834
0.34196,0.007006004
0.34166,0.007004543
0.34135,0.006998415
0.34104,0.006984855
0.34074,0.006974994
0.34043,0.006971459
0.34013,0.006955219
0.33982,0.006943076
0.33952,0.006939878
0.33921,0.006927199
0.33891,0.006919467
0.3386,0.006921239
0.3383,0.006917374
0.33799,0.00691178
0.33768,0.006905859
0.33738,0.00690065
0.33707,0.006891243
0.33677,0.006885197
0.33646,0.006885836
0.33616,0.006877984
0.33585,0.006869751
0.33555,0.006866617
0.33524,0.00686567
0.33494,0.006868773
0.33463,0.006864675
0.33432,0.006861328
0.33402,0.006860535
0.33371,0.006849781
0.33341,0.006828305
0.3331,0.006818312
0.3328,0.006816184
0.33249,0.006810024
0.33219,0.006806831
0.33188,0.006800571
0.33158,0.006795133
0.33127,0.006791229
0.33096,0.006790946
0.33066,0.006781032
0.33035,0.006777602
0.33005,0.00678152
0.32974,0.006771685
0.32944,0.006759773
0.32913,0.006750269
0.32883,0.006745099
0.32852,0.006740894
0.32822,0.00674351
0.32791,0.006747027
0.3276,0.006742194
0.3273,0.006734894
0.32699,0.006730964
0.32669,0.006724534
0.32638,0.006721323
0.32608,0.006714211
0.32577,0.006701617
0.32547,0.006693308
0.32516,0.006687041
0.32486,0.00668544
0.32455,0.00667952
0.32424,0.006675956
0.32394,0.00667188
0.32363,0.006669228
0.32333,0.006663508
0.32302,0.006657389
0.32272,0.006649615
0.32241,0.006643753
0.32211,0.006637559
0.3218,0.006631159
0.3215,0.00662486
0.32119,0.006618225
0.32088,0.006612214
0.32058,0.006601978
0.32027,0.006603612
0.31997,0.006612437
0.31966,0.006613131
0.31936,0.006604688
0.31905,0.006596871
0.31875,0.00659319
0.31844,0.006583967
0.31814,0.006575643
0.31783,0.006566784
0.31752,0.006558198
0.31722,0.006555529
0.31691,0.006556263
0.31661,0.006549343
0.3163,0.006542241
0.316,0.006532125
0.31569,0.006522182
0.31539,0.00651654
0.31508,0.006511502
0.31477,0.006515372
0.31447,0.006523435
0.31416,0.006521977
0.31386,0.006513538
0.31355,0.006507103
0.31325,0.006500027
0.31294,0.00648865
0.31264,0.006483419
0.31233,0.006483927
0.31203,0.006479473
0.31172,0.006473984
0.31141,0.00647077
0.31111,0.006470593
0.3108,0.006465228
0.3105,0.006458973
0.31019,0.006457909
0.30989,0.006456635
0.30958,0.006450918
0.30928,0.006451873
0.30897,0.006455158
0.30867,0.006446464
0.30836,0.006437038
0.30805,0.006426711
0.30775,0.006417532
0.30744,0.006414669
0.30714,0.006408562
0.30683,0.006403863
0.30653,0.006395238
0.30622,0.006383448
0.30592,0.006380933
0.30561,0.006381998
0.30531,0.006381713
0.305,0.00637913
0.30469,0.006370346
0.30439,0.006359908
0.30408,0.00635568
0.30378,0.006348421
0.30347,0.006340668
0.30317,0.00633751
0.30286,0.006337774
0.30256,0.006326114
0.30225,0.00631651
0.30195,0.006308508
0.30164,0.006299531
0.30133,0.006297288
0.30103,0.006301323
0.30072,0.006306113
0.30042,0.006309426
0.30011,0.006306129
0.29981,0.006293703
0.2995,0.006281372
0.2992,0.006274144
0.29889,0.006279375
0.29859,0.006279044
0.29828,0.006277627
0.29797,0.006280376
0.29767,0.006274164
0.29736,0.006269191
0.29706,0.006268871
0.29675,0.006267769
0.29645,0.006263225
0.29614,0.006256369
0.29584,0.006255421
0.29553,0.006257094
0.29523,0.006248119
0.29492,0.006243308
0.29461,0.006238326
0.29431,0.006227975
0.294,0.006216925
0.2937,0.006213964
0.29339,0.006213196
0.29309,0.006206292
0.29278,0.006203016
0.29248,0.006197692
0.29217,0.006190765
0.29187,0.006187793
0.29156,0.006182888
0.29125,0.006182642
0.29095,0.006190627
0.29064,0.006190593
0.29034,0.006190505
0.29003,0.006186529
0.28973,0.006176237
0.28942,0.006165254
0.28912,0.006147576
0.28881,0.006133436
0.28851,0.006137709
0.2882,0.006138645
0.28789,0.006143276
0.28759,0.006143925
0.28728,0.006132314
0.28698,0.006119331
0.28667,0.0061125
0.28637,0.00611309
0.28606,0.006112443
0.28576,0.006107754
0.28545,0.006098145
0.28515,0.006089639
0.28484,0.006076167
0.28453,0.006068487
0.28423,0.006069447
0.28392,0.00606488
0.28362,0.006061521
0.28331,0.006061147
0.28301,0.006051397
0.2827,0.006051295
0.2824,0.006053739
0.28209,0.006050136
0.28179,0.006044688
0.28148,0.006039634
0.28117,0.006041943
0.28087,0.006041649
0.28056,0.006035184
0.28026,0.006030684
0.27995,0.006023525
0.27965,0.006012095
0.27934,0.006004254
0.27904,0.006004958
0.27873,0.006005368
0.27843,0.005993007
0.27812,0.005986529
0.27781,0.005993039
0.27751,0.005996341
0.2772,0.005996467
0.2769,0.005993497
0.27659,0.005991472
0.27629,0.005991275
0.27598,0.005988029
0.27568,0.005982265
0.27537,0.005974363
0.27507,0.005976463
0.27476,0.005976362
0.27445,0.005967256
0.27415,0.005961348
0.27384,0.005952015
0.27354,0.005942907
0.27323,0.005941165
0.27293,0.005939766
0.27262,0.005935676
0.27232,0.005930106
0.27201,0.005924568
0.27171,0.005911091
0.2714,0.005902701
0.27109,0.005897375
0.27079,0.005898808
0.27048,0.005895942
0.27018,0.00589331
0.26987,0.005896326
0.26957,0.005893112
0.26926,0.005882507
0.26896,0.005882155
0.26865,0.005887839
0.26835,0.005887112
0.26804,0.00588024
0.26773,0.005877242
0.26743,0.005876897
0.26712,0.005875885
0.26682,0.005868151
0.26651,0.005850701
0.26621,0.00583548
0.2659,0.005831309
0.2656,0.00583391
0.26529,0.005829459
0.26499,0.005822645
0.26468,0.005813246
0.26437,0.005812209
0.26407,0.005819866
0.26376,0.005826178
0.26346,0.005827517
0.26315,0.005825578
0.26285,0.00581773
0.26254,0.005803023
0.26224,0.005802376
0.26193,0.005801193
0.26163,0.00580247
0.26132,0.005797871
0.26101,0.005791365
0.26071,0.005784627
0.2604,0.005776529
0.2601,0.005778006
0.25979,0.005778714
0.25949,0.005776736
0.25918,0.00577755
0.25888,0.005770227
0.25857,0.005761338
0.25827,0.005749621
0.25796,0.005736041
0.25765,0.005731294
0.25735,0.00573161
0.25704,0.005726514
0.25674,0.005725285
0.25643,0.005723263
0.25613,0.005710163
0.25582,0.005705304
0.25552,0.005707131
0.25521,0.00570573
0.25491,0.005702217
0.2546,0.005697763
0.25429,0.005697054
0.25399,0.00569861
0.25368,0.005696401
0.25338,0.005691475
0.25307,0.005690337
0.25277,0.005690612
0.25246,0.005696302
0.25216,0.005691485
0.25185,0.005679224
0.25155,0.005669916
0.25124,0.005667192
0.25093,0.005666033
0.25063,0.005657403
0.25032,0.005647854
0.25002,0.005648627
0.24971,0.005651056
0.24941,0.005648279
0.2491,0.005643326
0.2488,0.005638826
0.24849,0.005640107
0.24818,0.005637531
0.24788,0.005625484
0.24757,0.005618893
0.24727,0.005620451
0.24696,0.005621689
0.24666,0.005616531
0.24635,0.005608651
0.24605,0.005601466
0.24574,0.005597061
0.24544,0.005592015
0.24513,0.005587016
0.24482,0.00557803
0.24452,0.005573381
0.24421,0.005581831
0.24391,0.005590603
0.2436,0.00559456
0.2433,0.005589006
0.24299,0.005586029
0.24269,0.005585617
0.24238,0.005587754
0.24208,0.005582291
0.24177,0.005575865
0.24146,0.005570226
0.24116,0.005561886
0.24085,0.005556501
0.24055,0.005555949
0.24024,0.005551046
0.23994,0.005553413
0.23963,0.005551561
0.23933,0.005545375
0.23902,0.005539578
0.23872,0.005539423
0.23841,0.005527193
0.2381,0.005521522
0.2378,0.005517165
0.23749,0.005511029
0.23719,0.005513585
0.23688,0.005513638
0.23658,0.005508098
0.23627,0.005502411
0.23597,0.005492164
0.23566,0.005492799
0.23536,0.005488656
0.23505,0.00548428
0.23474,0.005477719
0.23444,0.005481117
0.23413,0.005490989
0.23383,0.005492496
0.23352,0.005493312
0.23322,0.005493298
0.23291,0.005492164
0.23261,0.005483128
0.2323,0.005469342
0.232,0.005469321
0.23169,0.005474265
0.23138,0.005460273
0.23108,0.005445959
0.23077,0.00543827
0.23047,0.005436227
0.23016,0.005426709
0.22986,0.005415881
0.22955,0.0054163
0.22925,0.005421609
0.22894,0.005418015
0.22864,0.005417494
0.22833,0.005418591
0.22802,0.005410362
0.22772,0.005405261
0.22741,0.005409211
0.22711,0.005414323
0.2268,0.005407021
0.2265,0.005404237
0.22619,0.00541073
0.22589,0.0054104
0.22558,0.005413992
0.22528,0.005407589
0.22497,0.005388443
0.22466,0.005375151
0.22436,0.005368651
0.22405,0.005365686
0.22375,0.005364952
0.22344,0.005362812
0.22314,0.005356599
0.22283,0.00535534
0.22253,0.005362939
0.22222,0.005362764
0.22192,0.005359921
0.22161,0.005360303
0.2213,0.005349204
0.221,0.005339155
0.22069,0.005331112
0.22039,0.005325223
0.22008,0.005323226
0.21978,0.005320636
0.21947,0.005322837
0.21917,0.005327898
0.21886,0.0053265
0.21856,0.005321436
0.21825,0.005317288
0.21794,0.005317543
0.21764,0.005316411
0.21733,0.005310388
0.21703,0.005311507
0.21672,0.005311985
0.21642,0.005301984
0.21611,0.005295837
0.21581,0.005289678
0.2155,0.005280812
0.2152,0.005276807
0.21489,0.005276468
0.21458,0.005275433
0.21428,0.005272095
0.21397,0.005269125
0.21367,0.005274419
0.21336,0.005276864
0.21306,0.005270864
0.21275,0.005266843
0.21245,0.005265007
0.21214,0.005261556
0.21184,0.005260817
0.21153,0.005260212
0.21122,0.005258802
0.21092,0.005244594
0.21061,0.005233445
0.21031,0.005231261
0.21,0.005225431
0.2097,0.005214257
0.20939,0.005206964
0.20909,0.005209279
0.20878,0.005205619
0.20848,0.005201811
0.20817,0.00519707
0.20786,0.005195461
0.20756,0.005194458
0.20725,0.005194332
0.20695,0.005194037
0.20664,0.005195758
0.20634,0.005196895
0.20603,0.005185764
0.20573,0.005176907
0.20542,0.005180648
0.20512,0.005181143
0.20481,0.005183553
0.2045,0.005182387
0.2042,0.005181736
0.20389,0.005178639
0.20359,0.005170496
0.20328,0.005164758
0.20298,0.005156319
0.20267,0.00515284
0.20237,0.005154248
0.20206,0.005146596
0.20176,0.00514636
0.20145,0.005144469
0.20114,0.0051384
0.20084,0.005134396
0.20053,0.005130844
0.20023,0.005132459
0.19992,0.005123689
0.19962,0.005112446
0.19931,0.005108331
0.19901,0.005110033
0.1987,0.005110985
0.1984,0.005105416
0.19809,0.005101534
0.19778,0.00509888
0.19748,0.005090383
0.19717,0.005082134
0.19687,0.005079555
0.19656,0.005069441
0.19626,0.005061608
