CAS,SMILES,T_K,viscosity_Pas
75-65-0,CC(C)(C)O,500.0,1.1145801370675621e-05
75-66-1,CC(C)(C)S,277.78,0.0008157391402951768
75-66-1,CC(C)(C)S,305.56,0.0005245280448013045
75-66-1,CC(C)(C)S,333.33,0.0003690791061339268
75-66-1,CC(C)(C)S,361.11,8.752144089714505e-06
75-66-1,CC(C)(C)S,388.89,9.478592718542788e-06
75-66-1,CC(C)(C)S,416.67,1.0167275504145445e-05
75-66-1,CC(C)(C)S,444.44,1.0825134407056334e-05
75-66-1,CC(C)(C)S,472.22,1.145752163617137e-05
75-66-1,CC(C)(C)S,500.0,1.2068626613704855e-05
75-68-3,CC(F)(F)Cl,250.0,0.00040213054069708406
75-68-3,CC(F)(F)Cl,277.78,9.677623105963545e-06
75-68-3,CC(F)(F)Cl,305.56,1.068607109850453e-05
75-68-3,CC(F)(F)Cl,333.33,1.1668393560721726e-05
75-68-3,CC(F)(F)Cl,361.11,1.2624525805349276e-05
75-68-3,CC(F)(F)Cl,388.89,1.3556399481927293e-05
75-68-3,CC(F)(F)Cl,416.67,1.4464234789059552e-05
75-68-3,CC(F)(F)Cl,444.44,1.5347944677697403e-05
75-69-4,FC(Cl)(Cl)Cl,250.0,0.000750157265271696
75-69-4,FC(Cl)(Cl)Cl,277.78,0.0005361121113681877
75-69-4,FC(Cl)(Cl)Cl,305.56,1.0438488923870883e-05
75-69-4,FC(Cl)(Cl)Cl,333.33,1.1474788233931451e-05
75-69-4,FC(Cl)(Cl)Cl,361.11,1.2486634140291785e-05
75-69-4,FC(Cl)(Cl)Cl,388.89,1.3485527511833077e-05
75-69-4,FC(Cl)(Cl)Cl,416.67,1.4464233502512287e-05
75-69-4,FC(Cl)(Cl)Cl,444.44,1.5426979430762338e-05
75-69-4,FC(Cl)(Cl)Cl,472.22,1.6370583585113886e-05
75-69-4,FC(Cl)(Cl)Cl,500.0,1.7296926655198804e-05
75-71-8,C(F)(F)(Cl)Cl,250.0,9.773460067689504e-06
75-71-8,C(F)(F)(Cl)Cl,277.78,1.0958536872105006e-05
75-71-8,C(F)(F)(Cl)Cl,305.56,1.211023503739711e-05
75-71-8,C(F)(F)(Cl)Cl,333.33,1.3244459781349843e-05
75-71-8,C(F)(F)(Cl)Cl,361.11,1.4348564867255562e-05
75-71-8,C(F)(F)(Cl)Cl,388.89,1.5430725964049146e-05
75-71-8,C(F)(F)(Cl)Cl,416.67,1.64857513682609e-05
75-71-8,C(F)(F)(Cl)Cl,444.44,1.751479227061826e-05
75-71-8,C(F)(F)(Cl)Cl,472.22,1.8521076533580344e-05
75-71-8,C(F)(F)(Cl)Cl,500.0,1.9502672468748374e-05
75-72-9,C(F)(F)(F)Cl,250.0,1.2119552790043697e-05
75-72-9,C(F)(F)(F)Cl,277.78,1.343002954339416e-05
75-72-9,C(F)(F)(F)Cl,305.56,1.4694564566202553e-05
75-72-9,C(F)(F)(F)Cl,333.33,1.591400327072969e-05
75-72-9,C(F)(F)(F)Cl,361.11,1.7090817911524974e-05
75-72-9,C(F)(F)(F)Cl,388.89,1.822795224062559e-05
75-73-0,C(F)(F)(F)F,250.0,1.474530011949851e-05
75-73-0,C(F)(F)(F)F,277.78,1.6208371886833988e-05
75-73-0,C(F)(F)(F)F,305.56,1.7614092124085766e-05
75-73-0,C(F)(F)(F)F,333.33,1.8966249797930812e-05
75-73-0,C(F)(F)(F)F,361.11,2.0270844320551948e-05
75-73-0,C(F)(F)(F)F,388.89,2.1531599779489394e-05
75-73-0,C(F)(F)(F)F,416.67,2.2753963714849236e-05
75-73-0,C(F)(F)(F)F,444.44,2.394035703198524e-05
75-73-0,C(F)(F)(F)F,472.22,2.5094945075386026e-05
75-73-0,C(F)(F)(F)F,500.0,2.6219226962166323e-05
75-83-2,CCC(C)(C)C,250.0,0.0006908113524442038
75-83-2,CCC(C)(C)C,277.78,0.0004551061838746531
75-83-2,CCC(C)(C)C,305.56,0.00032059364121117203
75-83-2,CCC(C)(C)C,333.33,7.87314866444996e-06
75-83-2,CCC(C)(C)C,361.11,8.574766264083638e-06
75-83-2,CCC(C)(C)C,388.89,9.263545479774103e-06
75-83-2,CCC(C)(C)C,416.67,9.944446798074121e-06
75-83-2,CCC(C)(C)C,444.44,1.0614081291631747e-05
75-83-2,CCC(C)(C)C,472.22,1.1272955926474115e-05
75-83-2,CCC(C)(C)C,500.0,1.1921246621568245e-05
75-85-4,CCC(C)(C)O,277.78,0.010719962021460737
75-85-4,CCC(C)(C)O,305.56,0.0027286366262908373
75-85-4,CCC(C)(C)O,333.33,0.0010803233974173683
75-85-4,CCC(C)(C)O,361.11,0.0005531512814471764
75-85-4,CCC(C)(C)O,388.89,8.897831669869734e-06
75-85-4,CCC(C)(C)O,416.67,9.562127785537996e-06
75-85-4,CCC(C)(C)O,444.44,1.019707517839775e-05
75-85-4,CCC(C)(C)O,472.22,1.0807768085193194e-05
75-85-4,CCC(C)(C)O,500.0,1.1398194241488037e-05
75-89-8,C(C(F)(F)F)O,250.0,0.007695730096342226
75-89-8,C(C(F)(F)F)O,277.78,0.003074886367076896
75-89-8,C(C(F)(F)F)O,305.56,0.0014563994966373696
75-89-8,C(C(F)(F)F)O,333.33,0.0007932082425512918
75-89-8,C(C(F)(F)F)O,361.11,1.1365806416522647e-05
75-89-8,C(C(F)(F)F)O,388.89,1.2278582691884884e-05
75-89-8,C(C(F)(F)F)O,416.67,1.3137992232888051e-05
75-89-8,C(C(F)(F)F)O,444.44,1.3953860418361329e-05
75-89-8,C(C(F)(F)F)O,472.22,1.4733758353787737e-05
75-89-8,C(C(F)(F)F)O,500.0,1.5483609610618493e-05
75-94-5,C=C[Si](Cl)(Cl)Cl,250.0,0.0008458504675621868
75-94-5,C=C[Si](Cl)(Cl)Cl,277.78,0.0006085475820195655
75-94-5,C=C[Si](Cl)(Cl)Cl,305.56,0.0004647929573975217
75-94-5,C=C[Si](Cl)(Cl)Cl,333.33,0.00037119268567737437
75-94-5,C=C[Si](Cl)(Cl)Cl,361.11,0.0003066289973107691
75-94-5,C=C[Si](Cl)(Cl)Cl,388.89,1.1109934431778124e-05
75-94-5,C=C[Si](Cl)(Cl)Cl,416.67,1.1870073776167267e-05
75-94-5,C=C[Si](Cl)(Cl)Cl,444.44,1.2628148812630594e-05
75-94-5,C=C[Si](Cl)(Cl)Cl,472.22,1.3384293829027242e-05
75-94-5,C=C[Si](Cl)(Cl)Cl,500.0,1.4138626982448457e-05
75-97-8,CC(=O)C(C)(C)C,250.0,0.0014211571585136698
75-97-8,CC(=O)C(C)(C)C,277.78,0.000890447989328957
75-97-8,CC(=O)C(C)(C)C,305.56,0.0006071057293562358
75-97-8,CC(=O)C(C)(C)C,333.33,0.00044012031341931465
75-97-8,CC(=O)C(C)(C)C,361.11,0.0003344762686260734
75-97-8,CC(=O)C(C)(C)C,388.89,8.420518427902714e-06
75-97-8,CC(=O)C(C)(C)C,416.67,9.076094059768183e-06
75-97-8,CC(=O)C(C)(C)C,444.44,9.700970409285556e-06
75-97-8,CC(=O)C(C)(C)C,472.22,1.0300434304759099e-05
75-97-8,CC(=O)C(C)(C)C,500.0,1.0878636481819003e-05
7553-56-2,II,472.22,2.1738878703703703e-05
7553-56-2,II,500.0,2.2926299999999998e-05
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,250.0,0.005876700747738579
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,277.78,0.0031525540080590744
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,305.56,0.0019045874980776023
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,333.33,0.0012581122136260951
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,361.11,0.0008889609311566961
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,388.89,0.0006598760658518442
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,416.67,0.0005048403823463872
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,444.44,1.2496814814814816e-05
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,472.22,1.3260488425925928e-05
76-01-7,C(C(Cl)(Cl)Cl)(Cl)Cl,500.0,1.4017750000000001e-05
76-03-9,C(=O)(C(Cl)(Cl)Cl)O,361.11,0.0016265000373603467
76-03-9,C(=O)(C(Cl)(Cl)Cl)O,388.89,0.0006439793429269642
76-03-9,C(=O)(C(Cl)(Cl)Cl)O,416.67,0.00023834964777989353
76-03-9,C(=O)(C(Cl)(Cl)Cl)O,444.44,8.596008697284441e-05
76-03-9,C(=O)(C(Cl)(Cl)Cl)O,472.22,1.2958761574074075e-05
76-03-9,C(=O)(C(Cl)(Cl)Cl)O,500.0,1.369975e-05
76-05-1,C(=O)(C(F)(F)F)O,277.78,0.0005243067076419489
76-05-1,C(=O)(C(F)(F)F)O,305.56,0.0004336369524145005
76-05-1,C(=O)(C(F)(F)F)O,333.33,0.00037020049307114457
76-05-1,C(=O)(C(F)(F)F)O,361.11,0.00032383416541764855
76-05-1,C(=O)(C(F)(F)F)O,388.89,0.0002887018401948027
76-05-1,C(=O)(C(F)(F)F)O,416.67,0.0002611959792519033
76-05-1,C(=O)(C(F)(F)F)O,444.44,1.1365211918613638e-05
76-05-1,C(=O)(C(F)(F)F)O,472.22,1.2002330117790791e-05
76-05-1,C(=O)(C(F)(F)F)O,500.0,1.2616086985788336e-05
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,305.56,0.00117761490801309
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,333.33,0.0007642018493552109
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,361.11,0.0005255685016909691
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,388.89,1.2172992592592593e-05
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,416.67,1.3031775000000001e-05
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,444.44,1.3880770370370371e-05
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,472.22,1.4719978703703705e-05
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,500.0,1.55494e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,250.0,0.0013734411052371154
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,277.78,0.0008605974502867945
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,305.56,0.0005975218392527538
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,333.33,1.143275693644305e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,361.11,1.2414101675756891e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,388.89,1.3374923721949142e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,416.67,1.4319580501872101e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,444.44,1.5251806410958365e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,472.22,1.6174500980324822e-05
76-13-1,C(C(F)(Cl)Cl)(F)(F)Cl,500.0,1.7089295104915458e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,250.0,0.0006286261467605174
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,277.78,1.0713344824039582e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,305.56,1.1724397633178052e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,333.33,1.2683901490581364e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,361.11,1.3600285016414575e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,388.89,1.4479968015540442e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,416.67,1.5327932732564813e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,444.44,1.6148082459009112e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,472.22,1.6943506914590917e-05
76-14-2,C(C(F)(F)Cl)(F)(F)Cl,500.0,1.7716727342876985e-05
763-29-1,CCCC(=C)C,250.0,0.00045149512744562144
763-29-1,CCCC(=C)C,277.78,0.0003343776087265698
763-29-1,CCCC(=C)C,305.56,0.00025720866228299123
763-29-1,CCCC(=C)C,333.33,0.00018660595698379774
763-29-1,CCCC(=C)C,361.11,8.08999508221188e-06
763-29-1,CCCC(=C)C,388.89,8.74029088074336e-06
763-29-1,CCCC(=C)C,416.67,9.359972918516743e-06
763-29-1,CCCC(=C)C,444.44,9.954672107400137e-06
763-29-1,CCCC(=C)C,472.22,1.0528729047345453e-05
763-29-1,CCCC(=C)C,500.0,1.1085540782011676e-05
764-35-2,CCCC#CC,250.0,0.0007220755139026208
764-35-2,CCCC#CC,277.78,0.000501837023277398
764-35-2,CCCC#CC,305.56,0.00036892653375865267
764-35-2,CCCC#CC,333.33,0.0002830501226870776
764-35-2,CCCC#CC,361.11,7.67933957585231e-06
764-35-2,CCCC#CC,388.89,8.226311306807127e-06
764-35-2,CCCC#CC,416.67,8.760235251704856e-06
764-35-2,CCCC#CC,444.44,9.281688551255398e-06
764-35-2,CCCC#CC,472.22,9.791248766157337e-06
764-35-2,CCCC#CC,500.0,1.0289481005482658e-05
764-93-2,CCCCCCCCC#C,250.0,0.0025537647952055464
764-93-2,CCCCCCCCC#C,277.78,0.0016348959044701135
764-93-2,CCCCCCCCC#C,305.56,0.0011224704368841992
764-93-2,CCCCCCCCC#C,333.33,0.0008129190770712756
764-93-2,CCCCCCCCC#C,361.11,0.0006138426064464042
764-93-2,CCCCCCCCC#C,388.89,0.00047920651246656103
764-93-2,CCCCCCCCC#C,416.67,0.0003842792472951835
764-93-2,CCCCCCCCC#C,444.44,0.00031488620582017287
764-93-2,CCCCCCCCC#C,472.22,8.201131896148181e-06
764-93-2,CCCCCCCCC#C,500.0,8.617999066248622e-06
7647-01-0,Cl,250.0,1.2490278996045126e-05
7647-01-0,Cl,277.78,1.3901862706235398e-05
7647-01-0,Cl,305.56,1.5287029586349448e-05
7647-01-0,Cl,333.33,1.6641410350391723e-05
7647-01-0,Cl,361.11,1.796210222820125e-05
7647-01-0,Cl,388.89,1.924846637071004e-05
7647-01-0,Cl,416.67,2.050044407356864e-05
7647-01-0,Cl,444.44,2.1719393209825424e-05
7647-01-0,Cl,472.22,2.290669430490702e-05
7647-01-0,Cl,500.0,2.4064262576638274e-05
766-51-8,COC1=CC=CC=C1Cl,250.0,0.006668146914199729
766-51-8,COC1=CC=CC=C1Cl,277.78,0.00323714577746806
766-51-8,COC1=CC=CC=C1Cl,305.56,0.0018030771292692688
766-51-8,COC1=CC=CC=C1Cl,333.33,0.0011377611078998877
766-51-8,COC1=CC=CC=C1Cl,361.11,0.0007863758143816743
766-51-8,COC1=CC=CC=C1Cl,388.89,0.0005808493868505998
766-51-8,COC1=CC=CC=C1Cl,416.67,0.0004509893002626214
766-51-8,COC1=CC=CC=C1Cl,444.44,0.00036382917325930683
766-51-8,COC1=CC=CC=C1Cl,472.22,0.0003023736944733855
766-51-8,COC1=CC=CC=C1Cl,500.0,1.1243493556893437e-05
7664-39-3,F,250.0,0.0003458406456078209
7664-39-3,F,277.78,0.00024286036253627334
7664-39-3,F,305.56,1.2014410712117589e-05
7664-39-3,F,333.33,1.401790892904357e-05
7664-39-3,F,361.11,1.5368235943023812e-05
7664-39-3,F,388.89,1.6482045468179903e-05
7664-39-3,F,416.67,1.7592688446973254e-05
7664-39-3,F,444.44,1.880529065728108e-05
7664-39-3,F,472.22,2.0163573293168858e-05
7664-41-7,N,250.0,8.402826828566772e-06
7664-41-7,N,277.78,9.361333907497413e-06
7664-41-7,N,305.56,1.0357023953364045e-05
7664-41-7,N,333.33,1.1383589225341122e-05
7664-41-7,N,361.11,1.2429743238006375e-05
7664-41-7,N,388.89,1.3488957338967977e-05
7664-41-7,N,416.67,1.4553607010910665e-05
7664-41-7,N,444.44,1.561931487057338e-05
7664-41-7,N,472.22,1.668083506405375e-05
7664-41-7,N,500.0,1.773515562467625e-05
7704-34-9,[S],305.56,0.0002745606670880067
7704-34-9,[S],333.33,0.00026219482461374127
7704-34-9,[S],361.11,0.0002521678125346772
7704-34-9,[S],388.89,0.00024387931017105308
7704-34-9,[S],416.67,0.0002369169070753279
7704-34-9,[S],444.44,0.00023098827011188192
7704-34-9,[S],472.22,0.00022588057745979862
7704-34-9,[S],500.0,0.0002214352619946708
7719-12-2,P(Cl)(Cl)Cl,250.0,0.0008467566521564491
7719-12-2,P(Cl)(Cl)Cl,277.78,0.0006295701840462269
7719-12-2,P(Cl)(Cl)Cl,305.56,0.0004977394397105248
7719-12-2,P(Cl)(Cl)Cl,333.33,0.00041147372543102263
7719-12-2,P(Cl)(Cl)Cl,361.11,1.2752261223279606e-05
7719-12-2,P(Cl)(Cl)Cl,388.89,1.37117282693187e-05
7719-12-2,P(Cl)(Cl)Cl,416.67,1.4659075752314813e-05
7719-12-2,P(Cl)(Cl)Cl,444.44,1.5594893735711022e-05
7719-12-2,P(Cl)(Cl)Cl,472.22,1.651974699145519e-05
7719-12-2,P(Cl)(Cl)Cl,500.0,1.7434175e-05
7726-95-6,BrBr,277.78,0.0011959584341205544
7726-95-6,BrBr,305.56,0.0009071862937995479
7726-95-6,BrBr,333.33,1.7096137270303306e-05
7726-95-6,BrBr,361.11,1.8429101276104537e-05
7726-95-6,BrBr,388.89,1.975571471261679e-05
7726-95-6,BrBr,416.67,2.107645910942256e-05
7726-95-6,BrBr,444.44,2.2391749781347255e-05
7726-95-6,BrBr,472.22,2.3701948511949856e-05
7726-95-6,BrBr,500.0,2.500737320209449e-05
7727-15-3,[Al](Br)(Br)Br,388.89,0.001985685010129881
7727-15-3,[Al](Br)(Br)Br,416.67,0.0015055048645352088
7727-15-3,[Al](Br)(Br)Br,444.44,0.0011885700358579903
7727-15-3,[Al](Br)(Br)Br,472.22,0.0009689611374999661
7727-15-3,[Al](Br)(Br)Br,500.0,0.0008105576505291084
7727-37-9,N#N,250.0,1.5498982977838086e-05
7727-37-9,N#N,277.78,1.6849734533041495e-05
7727-37-9,N#N,305.56,1.8145596693542012e-05
7727-37-9,N#N,333.33,1.939163632836439e-05
7727-37-9,N#N,361.11,2.0592895024055736e-05
7727-37-9,N#N,388.89,2.1753988407705685e-05
7727-37-9,N#N,416.67,2.2878755375662092e-05
7727-37-9,N#N,444.44,2.397025130064313e-05
7727-37-9,N#N,472.22,2.5031000284004928e-05
7727-37-9,N#N,500.0,2.606328347877701e-05
7732-18-5,O,277.78,0.0015361638949804655
7732-18-5,O,305.56,0.0007580191347068598
7732-18-5,O,333.33,0.0004647461076463711
7732-18-5,O,361.11,0.00032164977415575634
7732-18-5,O,388.89,1.284131361315449e-05
7732-18-5,O,416.67,1.3930418996404338e-05
7732-18-5,O,444.44,1.5044330346576568e-05
7732-18-5,O,472.22,1.616762267418583e-05
7732-18-5,O,500.0,1.729860594675109e-05
7778-85-0,CC(COC)OC,250.0,0.001865776066898746
