CAS,SMILES,T_K,surface_tension_Nm
105-45-3,CC(=O)CC(=O)OC,416.67,0.021345133813581905
105-45-3,CC(=O)CC(=O)OC,444.44,0.018685962923141116
105-45-3,CC(=O)CC(=O)OC,472.22,0.016031037934612705
105-45-3,CC(=O)CC(=O)OC,500.0,0.013381050801435151
105-46-4,CCC(C)OC(=O)C,250.0,0.029204692865047798
105-46-4,CCC(C)OC(=O)C,277.78,0.02553317047901024
105-46-4,CCC(C)OC(=O)C,305.56,0.022227810405242784
105-46-4,CCC(C)OC(=O)C,333.33,0.019308965452897422
105-46-4,CCC(C)OC(=O)C,361.11,0.01649670245455757
105-46-4,CCC(C)OC(=O)C,388.89,0.013782533390807743
105-46-4,CCC(C)OC(=O)C,416.67,0.011176741477023303
105-46-4,CCC(C)OC(=O)C,444.44,0.0086934406363447
105-46-4,CCC(C)OC(=O)C,472.22,0.006352072296441079
105-46-4,CCC(C)OC(=O)C,500.0,0.0041815193059439645
105-53-3,CCOC(=O)CC(=O)OCC,250.0,0.036144369804180086
105-53-3,CCOC(=O)CC(=O)OCC,277.78,0.03323324740068047
105-53-3,CCOC(=O)CC(=O)OCC,305.56,0.03035978822571622
105-53-3,CCOC(=O)CC(=O)OCC,333.33,0.027526462152026417
105-53-3,CCOC(=O)CC(=O)OCC,361.11,0.02473612876432389
105-53-3,CCOC(=O)CC(=O)OCC,388.89,0.02199214162064938
105-53-3,CCOC(=O)CC(=O)OCC,416.67,0.01929849566780183
105-53-3,CCOC(=O)CC(=O)OCC,444.44,0.016660039183684295
105-53-3,CCOC(=O)CC(=O)OCC,472.22,0.014082793890851021
105-53-3,CCOC(=O)CC(=O)OCC,500.0,0.011574464671629071
105-54-4,CCCC(=O)OCC,250.0,0.02920920151421122
105-54-4,CCCC(=O)OCC,277.78,0.026186966771960585
105-54-4,CCCC(=O)OCC,305.56,0.023221411312370318
105-54-4,CCCC(=O)OCC,333.33,0.020317298276260134
105-54-4,CCCC(=O)OCC,361.11,0.017480398363048072
105-54-4,CCCC(=O)OCC,388.89,0.014717864880659442
105-54-4,CCCC(=O)OCC,416.67,0.01203883435671106
105-54-4,CCCC(=O)OCC,444.44,0.0094554382168941
105-54-4,CCCC(=O)OCC,472.22,0.006984688514300575
105-54-4,CCCC(=O)OCC,500.0,0.004652469572423636
105-56-6,CCOC(=O)CC#N,250.0,0.04099465586220276
105-56-6,CCOC(=O)CC#N,277.78,0.03784626650089206
105-56-6,CCOC(=O)CC#N,305.56,0.0347398506438978
105-56-6,CCOC(=O)CC#N,333.33,0.03167791212322145
105-56-6,CCOC(=O)CC#N,361.11,0.02866331651263754
105-56-6,CCOC(=O)CC#N,388.89,0.025699379304466047
105-56-6,CCOC(=O)CC#N,416.67,0.022789985955833172
105-56-6,CCOC(=O)CC#N,444.44,0.019939762714372262
105-56-6,CCOC(=O)CC#N,472.22,0.01715431993705403
105-56-6,CCOC(=O)CC#N,500.0,0.014440622760502893
105-57-7,CCOC(C)OCC,250.0,0.026073938806899614
105-57-7,CCOC(C)OCC,277.78,0.02304954286069164
105-57-7,CCOC(C)OCC,305.56,0.020096331747394842
105-57-7,CCOC(C)OCC,333.33,0.017220789022932653
105-57-7,CCOC(C)OCC,361.11,0.014430934976076426
105-57-7,CCOC(C)OCC,388.89,0.011736985636304332
105-57-7,CCOC(C)OCC,416.67,0.009152475371900743
105-57-7,CCOC(C)OCC,444.44,0.00669633160660753
105-57-7,CCOC(C)OCC,472.22,0.004397279209808016
105-57-7,CCOC(C)OCC,500.0,0.0023054000952947872
105-58-8,CCOC(=O)OCC,250.0,0.0313879165295429
105-58-8,CCOC(=O)OCC,277.78,0.02815752781744315
105-58-8,CCOC(=O)OCC,305.56,0.024992911322924506
105-58-8,CCOC(=O)OCC,333.33,0.021899283106911933
105-58-8,CCOC(=O)OCC,361.11,0.018882912995507713
105-58-8,CCOC(=O)OCC,388.89,0.015951500052939077
105-58-8,CCOC(=O)OCC,416.67,0.013114762848136605
105-58-8,CCOC(=O)OCC,444.44,0.010385409789050963
105-58-8,CCOC(=O)OCC,472.22,0.007780893409406278
105-58-8,CCOC(=O)OCC,500.0,0.005326957887120849
105-66-8,CCCOC(=O)CCC,250.0,0.029595685100550908
105-66-8,CCCOC(=O)CCC,277.78,0.02667113659314383
105-66-8,CCCOC(=O)CCC,305.56,0.023807144836461555
105-66-8,CCCOC(=O)CCC,333.33,0.021011240339452404
105-66-8,CCCOC(=O)CCC,361.11,0.018284117692692045
105-66-8,CCCOC(=O)CCC,388.89,0.01562983670737808
105-66-8,CCCOC(=O)CCC,416.67,0.013057485176965143
105-66-8,CCCOC(=O)CCC,444.44,0.010576894336673972
105-66-8,CCCOC(=O)CCC,472.22,0.008201128022666397
105-66-8,CCCOC(=O)CCC,500.0,0.005948545537724352
105-67-9,Cc1ccc(O)c(C)c1,250.0,0.03706275015839276
105-67-9,Cc1ccc(O)c(C)c1,277.78,0.03450627693078245
105-67-9,Cc1ccc(O)c(C)c1,305.56,0.03197305389800722
105-67-9,Cc1ccc(O)c(C)c1,333.33,0.029457753321085033
105-67-9,Cc1ccc(O)c(C)c1,361.11,0.026943382568578374
105-67-9,Cc1ccc(O)c(C)c1,388.89,0.024429011816071704
105-67-9,Cc1ccc(O)c(C)c1,416.67,0.02191464106356504
105-67-9,Cc1ccc(O)c(C)c1,444.44,0.01940568529074085
105-67-9,Cc1ccc(O)c(C)c1,472.22,0.016945064368839437
105-67-9,Cc1ccc(O)c(C)c1,500.0,0.014546349955077878
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,250.0,0.03449990513112965
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,277.78,0.03206240181878178
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,305.56,0.02965278111618449
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,333.33,0.027249987518916583
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,361.11,0.024847226043167768
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,388.89,0.022468617059422314
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,416.67,0.0201369766261563
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,444.44,0.017855613766713588
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,472.22,0.015628430866833097
105-76-0,CCCCOC(=O)/C=C\C(=O)OCCCC,500.0,0.013460109629949058
10544-63-5,CCOC(=O)/C=C/C,250.0,0.03180626812375893
10544-63-5,CCOC(=O)/C=C/C,277.78,0.028819041449728397
10544-63-5,CCOC(=O)/C=C/C,305.56,0.02585290986397363
10544-63-5,CCOC(=O)/C=C/C,333.33,0.022890636327262737
10544-63-5,CCOC(=O)/C=C/C,361.11,0.019928368899361008
10544-63-5,CCOC(=O)/C=C/C,388.89,0.016989967199325415
10544-63-5,CCOC(=O)/C=C/C,416.67,0.014102159109009707
10544-63-5,CCOC(=O)/C=C/C,444.44,0.01127313570186927
10544-63-5,CCOC(=O)/C=C/C,472.22,0.008514567479526693
10544-63-5,CCOC(=O)/C=C/C,500.0,0.005844565827822835
10544-72-6,O=[N+]([O-])[N+](=O)[O-],250.0,0.033503373847504916
10544-72-6,O=[N+]([O-])[N+](=O)[O-],277.78,0.029027570207570207
10544-72-6,O=[N+]([O-])[N+](=O)[O-],305.56,0.0244948535971259
10544-72-6,O=[N+]([O-])[N+](=O)[O-],333.33,0.0198236074903151
10544-72-6,O=[N+]([O-])[N+](=O)[O-],361.11,0.014939059283653706
10544-72-6,O=[N+]([O-])[N+](=O)[O-],388.89,0.009735089848952085
10544-72-6,O=[N+]([O-])[N+](=O)[O-],416.67,0.0039145469935246485
106-33-2,CCCCCCCCCCCC(=O)OCC,250.0,0.032968227933691335
106-33-2,CCCCCCCCCCCC(=O)OCC,277.78,0.030262882652448492
106-33-2,CCCCCCCCCCCC(=O)OCC,305.56,0.02762426829646495
106-33-2,CCCCCCCCCCCC(=O)OCC,333.33,0.025055087303988508
106-33-2,CCCCCCCCCCCC(=O)OCC,361.11,0.02255835342875707
106-33-2,CCCCCCCCCCCC(=O)OCC,388.89,0.02013745299913964
106-33-2,CCCCCCCCCCCC(=O)OCC,416.67,0.017796229764680444
106-33-2,CCCCCCCCCCCC(=O)OCC,444.44,0.015539090559493656
106-33-2,CCCCCCCCCCCC(=O)OCC,472.22,0.013371154523769673
106-33-2,CCCCCCCCCCCC(=O)OCC,500.0,0.011298461376585935
106-36-5,CCCOC(=O)CC,250.0,0.029428614933223525
106-36-5,CCCOC(=O)CC,277.78,0.026374421006656656
106-36-5,CCCOC(=O)CC,305.56,0.023379720100286952
106-36-5,CCCOC(=O)CC,333.33,0.0204494339284129
106-36-5,CCCOC(=O)CC,361.11,0.0175895141763325
106-36-5,CCCOC(=O)CC,388.89,0.014807322912103786
106-36-5,CCCOC(=O)CC,416.67,0.012112238750415926
106-36-5,CCCOC(=O)CC,444.44,0.009516673397629362
106-36-5,CCCOC(=O)CC,472.22,0.007037955210060742
106-36-5,CCCOC(=O)CC,500.0,0.004702281733742862
106-37-6,C1=CC(=CC=C1Br)Br,250.0,0.04122665588499641
106-37-6,C1=CC(=CC=C1Br)Br,277.78,0.03881335439950796
106-37-6,C1=CC(=CC=C1Br)Br,305.56,0.03640435950257779
106-37-6,C1=CC(=CC=C1Br)Br,333.33,0.03399993965119067
106-37-6,C1=CC(=CC=C1Br)Br,361.11,0.03160039964330129
106-37-6,C1=CC(=CC=C1Br)Br,388.89,0.02920608852725856
106-37-6,C1=CC(=CC=C1Br)Br,416.67,0.0268174102821222
106-37-6,C1=CC(=CC=C1Br)Br,444.44,0.02443483771051105
106-37-6,C1=CC(=CC=C1Br)Br,472.22,0.022058931996716866
106-37-6,C1=CC(=CC=C1Br)Br,500.0,0.019690370306065595
106-38-7,CC1=CC=C(C=C1)Br,250.0,0.039117079872485305
106-38-7,CC1=CC=C(C=C1)Br,277.78,0.036163116329679064
106-38-7,CC1=CC=C(C=C1)Br,305.56,0.033253553459359465
106-38-7,CC1=CC=C(C=C1)Br,333.33,0.030390790535571276
106-38-7,CC1=CC=C(C=C1)Br,361.11,0.027577548544611225
106-38-7,CC1=CC=C(C=C1)Br,388.89,0.024816941519864695
106-38-7,CC1=CC=C(C=C1)Br,416.67,0.022112574174725546
106-38-7,CC1=CC=C(C=C1)Br,444.44,0.019468674685432695
106-38-7,CC1=CC=C(C=C1)Br,472.22,0.016890282422239045
106-38-7,CC1=CC=C(C=C1)Br,500.0,0.014383523160992416
106-41-2,C1=CC(=CC=C1O)Br,250.0,0.051732102464361544
106-41-2,C1=CC(=CC=C1O)Br,277.78,0.048642018530743646
106-41-2,C1=CC(=CC=C1O)Br,305.56,0.04557044683860331
106-41-2,C1=CC(=CC=C1O)Br,333.33,0.04251839338493094
106-41-2,C1=CC(=CC=C1O)Br,361.11,0.0394869227753641
106-41-2,C1=CC(=CC=C1O)Br,388.89,0.03647618234443547
106-41-2,C1=CC(=CC=C1O)Br,416.67,0.03348715417055705
106-41-2,C1=CC(=CC=C1O)Br,444.44,0.030521426558203255
106-41-2,C1=CC(=CC=C1O)Br,472.22,0.027581494360571068
106-41-2,C1=CC(=CC=C1O)Br,500.0,0.024671583258827304
106-42-3,CC1=CC=C(C=C1)C,250.0,0.03297675814272774
106-42-3,CC1=CC=C(C=C1)C,277.78,0.02997438177294951
106-42-3,CC1=CC=C(C=C1)C,305.56,0.027023369520679467
106-42-3,CC1=CC=C(C=C1)C,333.33,0.024127325494760387
106-42-3,CC1=CC=C(C=C1)C,361.11,0.021290483773724937
106-42-3,CC1=CC=C(C=C1)C,388.89,0.018517899019941147
106-42-3,CC1=CC=C(C=C1)C,416.67,0.01581572521132106
106-42-3,CC1=CC=C(C=C1)C,444.44,0.013191641333607784
106-42-3,CC1=CC=C(C=C1)C,472.22,0.010655538332518838
106-42-3,CC1=CC=C(C=C1)C,500.0,0.008220710789511643
106-43-4,CC1=CC=C(C=C1)Cl,250.0,0.03793508535491161
106-43-4,CC1=CC=C(C=C1)Cl,277.78,0.03462171471173722
106-43-4,CC1=CC=C(C=C1)Cl,305.56,0.03137151209747906
106-43-4,CC1=CC=C(C=C1)Cl,333.33,0.02829075889183965
106-43-4,CC1=CC=C(C=C1)Cl,361.11,0.025362777454707795
106-43-4,CC1=CC=C(C=C1)Cl,388.89,0.02255280533076347
106-43-4,CC1=CC=C(C=C1)Cl,416.67,0.019828861771114436
106-43-4,CC1=CC=C(C=C1)Cl,444.44,0.01714669086863743
106-43-4,CC1=CC=C(C=C1)Cl,472.22,0.014452463572550532
106-43-4,CC1=CC=C(C=C1)Cl,500.0,0.011740946993521226
106-44-5,CC1=CC=C(C=C1)O,250.0,0.04053550538669729
106-44-5,CC1=CC=C(C=C1)O,277.78,0.038012726705475564
106-44-5,CC1=CC=C(C=C1)O,305.56,0.035493091102760825
106-44-5,CC1=CC=C(C=C1)O,333.33,0.032976813347899536
106-44-5,CC1=CC=C(C=C1)O,361.11,0.030464140152452353
106-44-5,CC1=CC=C(C=C1)O,388.89,0.027955357827220726
106-44-5,CC1=CC=C(C=C1)O,416.67,0.02545080270779644
106-44-5,CC1=CC=C(C=C1)O,444.44,0.022950875620393853
106-44-5,CC1=CC=C(C=C1)O,472.22,0.020456062467643456
106-44-5,CC1=CC=C(C=C1)O,500.0,0.01796696493414913
106-46-7,C1=CC(=CC=C1Cl)Cl,250.0,0.03798734602891021
106-46-7,C1=CC(=CC=C1Cl)Cl,277.78,0.03533883638111301
106-46-7,C1=CC(=CC=C1Cl)Cl,305.56,0.032700391742802065
106-46-7,C1=CC(=CC=C1Cl)Cl,333.33,0.030072739987565267
106-46-7,C1=CC(=CC=C1Cl)Cl,361.11,0.027456726375746355
106-46-7,C1=CC(=CC=C1Cl)Cl,388.89,0.02485334492220128
106-46-7,C1=CC(=CC=C1Cl)Cl,416.67,0.022263781768445286
106-46-7,C1=CC(=CC=C1Cl)Cl,444.44,0.0196894778618154
106-46-7,C1=CC(=CC=C1Cl)Cl,472.22,0.017132222150739507
106-46-7,C1=CC(=CC=C1Cl)Cl,500.0,0.014594298233464222
106-47-8,C1=CC(=CC=C1N)Cl,250.0,0.047446603428527516
106-47-8,C1=CC(=CC=C1N)Cl,277.78,0.044792274767490106
106-47-8,C1=CC(=CC=C1N)Cl,305.56,0.042140971972955715
106-47-8,C1=CC(=CC=C1N)Cl,333.33,0.03949287809508739
106-47-8,C1=CC(=CC=C1N)Cl,361.11,0.03684820002091744
106-47-8,C1=CC(=CC=C1N)Cl,388.89,0.034207173528287255
106-47-8,C1=CC(=CC=C1N)Cl,416.67,0.03157006981942731
106-47-8,C1=CC(=CC=C1N)Cl,444.44,0.02893720413602801
106-47-8,C1=CC(=CC=C1N)Cl,472.22,0.026308947537910122
106-47-8,C1=CC(=CC=C1N)Cl,500.0,0.023685743185211435
106-48-9,C1=CC(=CC=C1O)Cl,250.0,0.05138800334639712
106-48-9,C1=CC(=CC=C1O)Cl,277.78,0.04745874240400998
106-48-9,C1=CC(=CC=C1O)Cl,305.56,0.043618624367457434
106-48-9,C1=CC(=CC=C1O)Cl,333.33,0.04009008531647307
106-48-9,C1=CC(=CC=C1O)Cl,361.11,0.03686927521832986
106-48-9,C1=CC(=CC=C1O)Cl,388.89,0.03383737229780721
106-48-9,C1=CC(=CC=C1O)Cl,416.67,0.030919566809486203
106-48-9,C1=CC(=CC=C1O)Cl,444.44,0.028070647296646784
106-48-9,C1=CC(=CC=C1O)Cl,472.22,0.025260763716721518
106-48-9,C1=CC(=CC=C1O)Cl,500.0,0.022469733522970325
106-49-0,CC1=CC=C(C=C1)N,250.0,0.041494481726310935
106-49-0,CC1=CC=C(C=C1)N,277.78,0.03886459143931703
106-49-0,CC1=CC=C(C=C1)N,305.56,0.036225258583108204
106-49-0,CC1=CC=C(C=C1)N,333.33,0.033575718180469206
106-49-0,CC1=CC=C(C=C1)N,361.11,0.030915073970512182
106-49-0,CC1=CC=C(C=C1)N,388.89,0.02824226170068964
106-49-0,CC1=CC=C(C=C1)N,416.67,0.025555997742047525
106-49-0,CC1=CC=C(C=C1)N,444.44,0.022854703993866972
106-49-0,CC1=CC=C(C=C1)N,472.22,0.02013639458098257
106-49-0,CC1=CC=C(C=C1)N,500.0,0.017398495363625612
106-65-0,COC(=O)CCC(=O)OC,250.0,0.041484591293714256
106-65-0,COC(=O)CCC(=O)OC,277.78,0.038165785238245736
106-65-0,COC(=O)CCC(=O)OC,305.56,0.03489336927438883
106-65-0,COC(=O)CCC(=O)OC,333.33,0.0316702390034875
106-65-0,COC(=O)CCC(=O)OC,361.11,0.028499729867046426
106-65-0,COC(=O)CCC(=O)OC,388.89,0.025385730245823922
106-65-0,COC(=O)CCC(=O)OC,416.67,0.022332838283490718
106-65-0,COC(=O)CCC(=O)OC,444.44,0.01934658883872656
106-65-0,COC(=O)CCC(=O)OC,472.22,0.01643378579765687
106-65-0,COC(=O)CCC(=O)OC,500.0,0.013603022820132107
106-70-7,CCCCCC(=O)OC,250.0,0.030769641519286923
106-70-7,CCCCCC(=O)OC,277.78,0.027920823287054402
106-70-7,CCCCCC(=O)OC,305.56,0.025106224376353334
106-70-7,CCCCCC(=O)OC,333.33,0.022330568160798932
106-70-7,CCCCCC(=O)OC,361.11,0.019597603272086872
106-70-7,CCCCCC(=O)OC,388.89,0.01690950503439062
106-70-7,CCCCCC(=O)OC,416.67,0.014269655766919357
106-70-7,CCCCCC(=O)OC,444.44,0.011684851944718772
106-70-7,CCCCCC(=O)OC,472.22,0.009164360575171315
106-70-7,CCCCCC(=O)OC,500.0,0.006721647595186512
106-73-0,CCCCCCC(=O)OC,250.0,0.031216845857834626
106-73-0,CCCCCCC(=O)OC,277.78,0.028451079320850985
106-73-0,CCCCCCC(=O)OC,305.56,0.02572382405999189
106-73-0,CCCCCCC(=O)OC,333.33,0.023000636337900428
106-73-0,CCCCCCC(=O)OC,361.11,0.02027747932390475
106-73-0,CCCCCCC(=O)OC,388.89,0.01759854936145452
106-73-0,CCCCCCC(=O)OC,416.67,0.0150083122215713
106-73-0,CCCCCCC(=O)OC,444.44,0.012514941852638578
106-73-0,CCCCCCC(=O)OC,472.22,0.010128704449065539
106-73-0,CCCCCCC(=O)OC,500.0,0.007862962290423558
106-89-8,C1C(O1)CCl,250.0,0.04279040125361572
106-89-8,C1C(O1)CCl,277.78,0.03897001849931032
106-89-8,C1C(O1)CCl,305.56,0.03520192427102296
106-89-8,C1C(O1)CCl,333.33,0.031490085017949046
106-89-8,C1C(O1)CCl,361.11,0.0278391951831707
106-89-8,C1C(O1)CCl,388.89,0.024254906922723495
106-89-8,C1C(O1)CCl,416.67,0.020744172474069518
106-89-8,C1C(O1)CCl,444.44,0.017315773026787166
106-89-8,C1C(O1)CCl,472.22,0.01398119003654736
106-89-8,C1C(O1)CCl,500.0,0.010756158567973434
106-93-4,C(CBr)Br,250.0,0.04400859818713586
106-93-4,C(CBr)Br,277.78,0.04068880812888946
106-93-4,C(CBr)Br,305.56,0.03738862068511425
106-93-4,C(CBr)Br,333.33,0.03410950841745679
106-93-4,C(CBr)Br,361.11,0.030853195203115316
106-93-4,C(CBr)Br,388.89,0.027621727764727877
106-93-4,C(CBr)Br,416.67,0.024417578904826945
106-93-4,C(CBr)Br,444.44,0.02124379767820975
106-93-4,C(CBr)Br,472.22,0.018104243169652947
106-93-4,C(CBr)Br,500.0,0.015003965874183848
106-94-5,CCCBr,250.0,0.030745676356384626
106-94-5,CCCBr,277.78,0.02736976995074469
106-94-5,CCCBr,305.56,0.024045009605412726
106-94-5,CCCBr,333.33,0.020776642971415512
106-94-5,CCCBr,361.11,0.017571245351830894
106-94-5,CCCBr,388.89,0.014437323847127235
106-94-5,CCCBr,416.67,0.01138635719327279
106-94-5,CCCBr,444.44,0.008434783301572619
106-94-5,CCCBr,472.22,0.005608365693299825
106-94-5,CCCBr,500.0,0.0029543352069446335
106-95-6,C=CCBr,250.0,0.03327887525507314
106-95-6,C=CCBr,277.78,0.02910200054910956
106-95-6,C=CCBr,305.56,0.025238406836084193
106-95-6,C=CCBr,333.33,0.022090062603488753
106-95-6,C=CCBr,361.11,0.01917974716354437
106-95-6,C=CCBr,388.89,0.016269941437894033
106-95-6,C=CCBr,416.67,0.013360737269049917
106-95-6,C=CCBr,444.44,0.010452267235173717
106-95-6,C=CCBr,472.22,0.007544739965975518
106-95-6,C=CCBr,500.0,0.004638534497543341
106-97-8,CCCC,250.0,0.017584312267677746
106-97-8,CCCC,277.78,0.01427062182393259
106-97-8,CCCC,305.56,0.011085628277357998
106-97-8,CCCC,333.33,0.008052794418222665
106-97-8,CCCC,361.11,0.005208384024482553
106-97-8,CCCC,388.89,0.0026176986537389344
106-97-8,CCCC,416.67,0.0004508216817863084
106-98-9,CCC=C,250.0,0.01819787895194439
106-98-9,CCC=C,277.78,0.014550561537167881
106-98-9,CCC=C,305.56,0.011077509532897491
106-98-9,CCC=C,333.33,0.007810337500833588
106-98-9,CCC=C,361.11,0.0047986176916884615
106-98-9,CCC=C,388.89,0.002134690636658926
106-98-9,CCC=C,416.67,0.00010032705019265562
106-99-0,C=CC=C,250.0,0.019594347094039094
106-99-0,C=CC=C,277.78,0.016597994284231563
106-99-0,C=CC=C,305.56,0.013579386169911055
106-99-0,C=CC=C,333.33,0.010533035740408607
106-99-0,C=CC=C,361.11,0.007449918725180698
106-99-0,C=CC=C,388.89,0.004312322646269159
106-99-0,C=CC=C,416.67,0.0010663151621092444
107-00-6,CCC#C,250.0,0.02240544316894061
107-00-6,CCC#C,277.78,0.018768254590284545
107-00-6,CCC#C,305.56,0.015176608776372062
107-00-6,CCC#C,333.33,0.011639881553536612
107-00-6,CCC#C,361.11,0.00817266479781975
107-00-6,CCC#C,388.89,0.004801136597644487
107-00-6,CCC#C,416.67,0.0015890911498855408
107-03-9,CCCS,250.0,0.030311179058845953
107-03-9,CCCS,277.78,0.026709033509535317
107-03-9,CCCS,305.56,0.02319956108524596
107-03-9,CCCS,333.33,0.019791098950994086
107-03-9,CCCS,361.11,0.01649396841712751
107-03-9,CCCS,388.89,0.013321331588573473
107-03-9,CCCS,416.67,0.010290657018336369
107-03-9,CCCS,444.44,0.0074264643552797785
107-03-9,CCCS,472.22,0.004766220804503385
107-03-9,CCCS,500.0,0.002376237940690077
107-05-1,C=CCCl,250.0,0.026840531788072223
107-05-1,C=CCCl,277.78,0.024958283232671116
107-05-1,C=CCCl,305.56,0.022075075447946367
107-05-1,C=CCCl,333.33,0.01844804856459685
107-05-1,C=CCCl,361.11,0.0149609548663394
107-05-1,C=CCCl,388.89,0.01163248996138471
107-05-1,C=CCCl,416.67,0.008488543766423707
107-05-1,C=CCCl,444.44,0.005567873545145644
107-05-1,C=CCCl,472.22,0.0029366104576976173
107-05-1,C=CCCl,500.0,0.0007446363618876772
107-06-2,C(CCl)Cl,250.0,0.038903901226536995
107-06-2,C(CCl)Cl,277.78,0.034802437735199504
107-06-2,C(CCl)Cl,305.56,0.03077788878414103
107-06-2,C(CCl)Cl,333.33,0.026836941709707685
107-06-2,C(CCl)Cl,361.11,0.022987747059133413
107-06-2,C(CCl)Cl,388.89,0.019240486431609572
107-06-2,C(CCl)Cl,416.67,0.01560828878405055
107-06-2,C(CCl)Cl,444.44,0.012108819271569139
107-06-2,C(CCl)Cl,472.22,0.00876732080676881
107-06-2,C(CCl)Cl,500.0,0.005623356076923624
107-08-4,CCCI,250.0,0.03430870089745039
107-08-4,CCCI,277.78,0.031065700590461695
107-08-4,CCCI,305.56,0.02786677046262143
107-08-4,CCCI,333.33,0.0247155932686837
107-08-4,CCCI,361.11,0.021616596852348274
107-08-4,CCCI,388.89,0.018575215611931727
107-08-4,CCCI,416.67,0.015598295633505269
107-08-4,CCCI,444.44,0.0126947541865134
107-08-4,CCCI,472.22,0.009876741685049168
107-08-4,CCCI,500.0,0.007161914448119541
107-10-8,CCCN,250.0,0.026929195738109892
107-10-8,CCCN,277.78,0.02380553826582515
107-10-8,CCCN,305.56,0.02069848413126821
107-10-8,CCCN,333.33,0.017610324458168656
107-10-8,CCCN,361.11,0.014544109209328264
107-10-8,CCCN,388.89,0.011504107303452688
107-10-8,CCCN,416.67,0.008496741773355888
107-10-8,CCCN,444.44,0.0055328492539772935
107-10-8,CCCN,472.22,0.002635117972426664
107-11-9,C=CCN,250.0,0.030632374340548423
107-11-9,C=CCN,277.78,0.026923890604935982
107-11-9,C=CCN,305.56,0.023319865413125834
107-11-9,C=CCN,333.33,0.01977595580172025
107-11-9,C=CCN,361.11,0.016369751833936116
107-11-9,C=CCN,388.89,0.013123963438841067
107-11-9,C=CCN,416.67,0.01005858438460018
107-11-9,C=CCN,444.44,0.007201125012800916
107-11-9,C=CCN,472.22,0.004592489502105949
107-11-9,C=CCN,500.0,0.0023020380825511735
107-12-0,CCC#N,250.0,0.03170696244802331
107-12-0,CCC#N,277.78,0.028485629476202645
107-12-0,CCC#N,305.56,0.025310193898885225
107-12-0,CCC#N,333.33,0.022184894231804662
107-12-0,CCC#N,361.11,0.019114924189300216
107-12-0,CCC#N,388.89,0.01610681071910344
107-12-0,CCC#N,416.67,0.013169031532544437
107-12-0,CCC#N,444.44,0.01031308816740544
107-12-0,CCC#N,472.22,0.007555585089221453
107-12-0,CCC#N,500.0,0.004922895007114881
107-13-1,C=CC#N,250.0,0.03215927261906563
107-13-1,C=CC#N,277.78,0.02895855213988264
107-13-1,C=CC#N,305.56,0.025771790177441183
107-13-1,C=CC#N,333.33,0.02260057577520755
107-13-1,C=CC#N,361.11,0.019446918311381258
107-13-1,C=CC#N,388.89,0.016313443404483895
107-13-1,C=CC#N,416.67,0.013203732252076604
107-13-1,C=CC#N,444.44,0.010122973227165138
107-13-1,C=CC#N,472.22,0.007079396744990453
107-13-1,C=CC#N,500.0,0.0040882445924067205
107-15-3,C(CN)N,250.0,0.0467805503120506
107-15-3,C(CN)N,277.78,0.0432361171051867
107-15-3,C(CN)N,305.56,0.03968874626740405
107-15-3,C(CN)N,333.33,0.03613816898748528
107-15-3,C(CN)N,361.11,0.032584062532150446
107-15-3,C(CN)N,388.89,0.029026032278046093
107-15-3,C(CN)N,416.67,0.02546358448757252
107-15-3,C(CN)N,444.44,0.02189608379058152
107-15-3,C(CN)N,472.22,0.018322681775363944
107-15-3,C(CN)N,500.0,0.014742187740227668
107-18-6,C=CCO,250.0,0.02929558427739926
107-18-6,C=CCO,277.78,0.026811038293722896
107-18-6,C=CCO,305.56,0.02429956437024954
107-18-6,C=CCO,333.33,0.021757680625495476
107-18-6,C=CCO,361.11,0.019180930893869803
107-18-6,C=CCO,388.89,0.01656341818655963
107-18-6,C=CCO,416.67,0.013896987992606358
107-18-6,C=CCO,444.44,0.0111696587762962
107-18-6,C=CCO,472.22,0.008362165001823619
107-18-6,C=CCO,500.0,0.005438522171585615
107-19-7,C#CCO,250.0,0.04150954947173519
107-19-7,C#CCO,277.78,0.03798313384586183
107-19-7,C#CCO,305.56,0.0344673638887724
107-19-7,C#CCO,333.33,0.030953475366305806
107-19-7,C#CCO,361.11,0.027448411181783757
107-19-7,C#CCO,388.89,0.023962158430998567
107-19-7,C#CCO,416.67,0.020497223511900094
107-19-7,C#CCO,444.44,0.01705691030943174
107-19-7,C#CCO,472.22,0.013645781125224968
107-19-7,C#CCO,500.0,0.010270565260657984
107-21-1,C(CO)O,250.0,0.052458787609713634
107-21-1,C(CO)O,277.78,0.05002875977178985
107-21-1,C(CO)O,305.56,0.04756432658098581
107-21-1,C(CO)O,333.33,0.04506263514491205
107-21-1,C(CO)O,361.11,0.04252037097622021
107-21-1,C(CO)O,388.89,0.039933641107004175
107-21-1,C(CO)O,416.67,0.03729781507067638
107-21-1,C(CO)O,444.44,0.03460730318894132
