fluid,T_K,rho_liquid_kgm3,Pvap_Pa,viscosity_liquid_Pas,surface_tension_Nm,k_liquid_WmK,Cp_liquid_JkgK,Hvap_Jkg
Krypton,155.7237,2112.4434298520573,857928.0049818117,,0.008219959234263797,,586.3935700698879,90928.8709158442
Krypton,160.0519,2070.162251763226,1038801.6529862352,,0.007404278773456488,,602.6129741039816,88305.14953894094
Krypton,164.3801,2026.026558710912,1245557.9690909486,,0.00660593039752676,,622.050026387476,85471.11048330435
Krypton,168.7083,1979.7321694930365,1480215.0032702042,,0.005826158901739157,,645.6383059807816,82397.80321281902
Krypton,173.0364,1930.8900550084074,1744848.8331869564,,0.005066439219143406,,674.749960627831,79048.86152934925
Krypton,177.3646,1878.987554071209,2041616.7793188165,,0.004328551271191191,,711.4891888054852,75377.20273104713
Krypton,181.6928,1823.3237346726519,2372792.327982109,,0.003614692567300213,,759.2623170333839,71319.61059603015
Krypton,186.021,1762.8942424755594,2740818.163897546,,0.0029276565262404746,,823.9874945462982,66787.23510701364
Krypton,190.3492,1696.167538201188,3148389.474717759,,0.002271134399448547,,916.9793747096938,61647.43611993138
Krypton,194.6774,1620.5951100124244,3598592.7664449294,,0.0016502751194669189,,1063.0405372432022,55684.760102687374
Krypton,199.0056,1531.333600242589,4095159.8923694557,,0.0010728701410796116,,1329.4642973756202,48501.20614600327
R141b,170.68,1466.9912912626885,7.469677701229776,0.005100682467687513,0.034994342695310286,0.1263437943108671,1158.4838604483523,288276.87113097834
R141b,185.5718,1439.5831947093309,48.85432186427167,0.003026132013535417,0.03293509640579419,0.12265773502255076,1126.9586997124745,279514.8257747119
R141b,200.4637,1412.6068396995834,230.67816885654298,0.001989556986104167,0.030898971195085275,0.11874569457563273,1108.8873255237888,271522.20965329814
R141b,215.3555,1385.8621427171051,847.1617241552851,0.0014091076383167397,0.02888692916113067,0.11465800559561831,1100.5317617433582,264084.7860717115
R141b,230.2474,1359.1730035906703,2553.6282168725847,0.0010539130183630065,0.0269000290672949,0.11044291979751683,1099.4922874517902,257030.8209346813
R141b,245.1392,1332.3776590575962,6575.103520195962,0.0008204044602520494,0.024939442433505137,0.10614673968441642,1104.17138645822,250215.04528662274
R141b,260.0311,1305.3211487622525,14904.474532779564,0.0006576970582601676,0.02300647350480646,0.10181311394105563,1113.4782484858372,243509.63967119562
R141b,274.9229,1277.8488589240078,30444.64084729783,0.0005388894922107502,0.021102584360422,0.09749730322341,1126.66576959171,236799.09162382304
R141b,289.8147,1249.8003285930708,57068.58988585628,0.0004488377102854113,0.01922942696088388,0.09323517965146429,1143.2430868609042,229976.65398945683
R141b,304.7066,1221.002563665532,99596.600600445,0.00037852391476777154,0.017388884751844684,0.08904348173483252,1162.9341936638834,222940.87200645375
R141b,319.5984,1191.2620143903405,163709.35405525565,0.00032229635169006516,0.015583127742513008,0.0849545539917,1185.669180570295,215591.36583331134
R141b,334.4903,1160.3540814005949,255825.1260728358,0.0002764423589740338,0.013814687104612313,0.08099399058480997,1211.605680612811,207823.51948526577
R141b,349.3821,1128.0083832027171,382969.99482269183,0.00023841395564278304,0.012086558964987911,0.07718427321884391,1241.1889177471107,199521.74923172354
R141b,364.274,1093.8867170314634,552666.3299168487,0.00020638884619199305,0.010402353547461267,0.0735452476625781,1275.275277155736,190550.55516570236
R141b,379.1658,1057.5478821425033,772861.2524956338,0.0001790117612886239,0.00876651808417442,0.07009407115336656,1315.3788890025655,180741.4849518875
R141b,394.0577,1018.387233047263,1051917.6246600635,0.00015523528507467308,0.007184686806299782,0.06684516829713531,1364.187735704848,169871.89672952
R141b,408.9495,975.5229306178348,1398701.3361790557,0.00013421418519738034,0.0056642665214137146,0.06381074962569268,1426.7500050034914,157626.09794923908
R141b,423.8413,927.5549258731338,1822833.4668112542,0.00011522193213511836,0.004215503849145539,0.061003655651079576,1513.6150886789346,143514.58076021512
R141b,438.7332,871.9620464688976,2335275.8536807518,9.755299364770346e-05,0.0028536835018685407,0.05845143305174432,1651.1363901899126,126676.17979996995
R141b,453.625,803.1413017140788,2949754.8328193887,8.030467087027766e-05,0.0016046229779124999,0.05628396410916485,1930.1067019292682,105251.46519339102
R218,126.45,2005.6864124290419,2.4684590738165806,0.011641813002231506,0.02471850559057626,0.08527377905137992,791.4318457232073,140957.763660862
R218,137.0457,1967.2847657160169,16.903365929666062,0.006378209841662697,0.023259861393177147,0.08392611122778579,801.9746930630176,137254.2477975363
R218,147.6415,1929.6750971360023,84.16131695930736,0.00392631546507739,0.021817775243362227,0.08233106033247592,815.3792256611285,133731.86840243143
R218,158.2372,1892.565612092799,326.38595475890133,0.0026221449016483275,0.02039293341621471,0.08050560105709804,830.6315767229746,130339.66649039953
R218,168.8329,1855.7014020213292,1037.2498398058,0.0018607397088715248,0.018986090998695516,0.07846854520507837,847.165756921071,127032.14740582058
R218,179.4287,1818.8502102740151,2806.791114181938,0.0013829934791578112,0.017598083327165132,0.0762406935806356,864.6908652922278,123766.05391579485
R218,190.0244,1781.7912472235626,6660.615481758688,0.0010651263635888708,0.016229840177574284,0.07384553612469139,883.086533430848,120498.91364685293
R218,200.6201,1744.3055884155092,14184.285134503487,0.0008430666621119813,0.014882403604064747,0.07131786924403327,902.3418306588912,117188.58689166974
R218,211.2159,1706.1669847304415,27607.371281186894,0.0006814812033722382,0.01355695070038184,0.06866739710364472,922.5233533050041,113793.10311731405
R218,221.8116,1667.1319692601,49834.43349543716,0.0005598275426531424,0.01225482314000781,0.065920845944514,943.764449824449,110270.20356737287
R218,232.4074,1626.9279803800575,84425.1105410646,0.0004656004659695321,0.010977566270870747,0.06310069393929706,966.2720729585059,106576.20201853983
R218,243.0031,1585.2377584728847,135536.9415643145,0.00039086624543851117,0.00972698204654646,0.06022859479715202,990.352155250202,102663.94905151468
R218,253.5988,1541.6773034982994,207850.46135187492,0.00033039278038455005,0.008505202641999195,0.057326024694026846,1016.4603925534129,98479.72255849605
R218,264.1946,1495.7627139481808,306497.5660652704,0.0002805957922182573,0.0073147961859628356,0.054414582279958754,1045.2961702281227,93958.67472333845
R218,274.7903,1446.857101939397,437013.85567340057,0.0002389231175655416,0.006158924710632573,0.05151599561457561,1077.9812836307362,89017.92630283436
R218,285.386,1394.0794845023731,605337.3555367282,0.0002034825593976869,0.0050415920013394695,0.048652139145564224,1116.4260643103664,83545.19741168612
R218,295.9818,1336.1343613802385,817885.3364870542,0.0001728051294539049,0.003968057995690726,0.045845562823212394,1164.1647209257421,77378.00446596512
R218,306.5775,1270.9542192108802,1081769.8656103741,0.00014567561257293972,0.0029455934263104304,0.043121934054315574,1228.569510865417,70260.55059175147
R218,317.1732,1194.815597265011,1405295.708033423,0.00012096782493700854,0.0019850326918779294,0.04052107042979965,1328.1702326595107,61738.81135588739
R218,327.769,1099.4953418232396,1799147.568760733,9.733960044128148e-05,0.0011046506562791157,0.038161471021335824,1527.7062804797763,50833.92722920724
D6,271.2,997.7901590799846,0.1804882176925922,,0.02142648730536069,,1540.9840423108974,166948.24465614598
D6,289.2142,978.0184101243069,1.3560445588397223,,0.01980758423777673,,1564.0176091601013,161155.60840043382
D6,307.2285,958.2405280876297,7.564853557995815,,0.018236556423954463,,1592.259831558765,155661.09141761315
D6,325.2427,938.4157246869755,33.1255192820456,,0.01671442287132883,,1624.2536701903273,150417.3882928133
D6,343.2569,918.4996047755833,118.85645931171736,,0.015242281906319214,,1658.8144639611137,145383.94058704833
D6,361.2711,898.442604271657,361.4484078806563,,0.01382132236728521,,1695.013945409419,140523.79245235637
D6,379.2854,878.1881579717075,957.0553449851401,,0.012452837174734348,,1732.1571107064533,135800.848233965
D6,397.2996,857.6704512410436,2255.134194456855,,0.011138239976022639,,1769.7559306803685,131177.59344013478
D6,415.3138,836.8115218455454,4814.251579602949,,0.009879085830890656,,1807.503916205527,126613.33233289629
D6,433.3281,815.5173432741628,9450.587233722144,,0.008677097305981945,,1845.2552036800346,122062.83978981522
D6,451.3423,793.6723129269141,17272.864403635544,,0.00753419796308641,,1883.0117915192654,117475.12304073675
D6,469.3565,771.131228313408,29702.913828686498,,0.006452556202324765,,1920.9234138466466,112791.8242027178
D6,487.3707,747.707240233224,48486.7186755916,,0.0054346440255940934,,1959.3071253513303,107944.66262876414
D6,505.385,723.1531835648678,75705.05412625337,,0.004483318037107301,,1998.6997300855803,102851.1164404907
D6,523.3992,697.1316250832185,113795.58906046856,,0.0036019349685177757,,2039.9697994881103,97407.09381857033
D6,541.4134,669.1649618019313,165600.50516874288,,0.0027945235836240095,,2084.547564490738,91474.33619173648
D6,559.4277,638.5489560371147,234456.64518494703,,0.0020660547608692625,,2134.9098629673595,84858.07016143292
D6,577.4419,604.1967971098135,324349.8158993098,,0.001422897669055798,,2195.6873028398163,77265.26702091043
D6,595.4561,564.3404263466936,440160.2944985622,,0.0008736728951648709,,2276.687832972817,68219.6566372384
D6,613.4703,515.8165163168746,588031.0616544249,,0.0004311184011164764,,2405.4824805456174,56848.93773047216
n-Dodecane,264.6,770.7155972088609,0.7005566664112083,0.0028148891543999417,0.028092584850182213,0.14367187527754932,2115.1206493128498,381638.7944692131
n-Dodecane,283.5787,756.4813652752808,4.913766987092432,0.0017960886546345327,0.02627977543256469,0.13882741065420026,2167.1964401271102,370021.66133675823
n-Dodecane,302.5574,742.3925669905493,25.639721801261537,0.001257154770369657,0.024529491420952267,0.13421162731947825,2226.7737917059626,358910.84380723664
n-Dodecane,321.5361,728.3628996334721,105.4090378348773,0.0009359848095100114,0.022836953133853064,0.12978366943938643,2291.9600269893535,348215.4461674655
n-Dodecane,340.5147,714.3127108038128,356.7645544551017,0.0007281869122905126,0.02119776445652409,0.12551053727995115,2361.275630850162,337848.11562029127
n-Dodecane,359.4934,700.1656213412326,1028.6694257814938,0.0005851268582169598,0.019607919346377,0.12136870445343138,2433.577437375483,327719.27472656465
n-Dodecane,378.4721,685.8455703489882,2596.055822828382,0.0004816278717669144,0.01806381054486754,0.11733224862960812,2507.99649353976,317733.03785577154
n-Dodecane,397.4508,671.2739873167549,5860.485991964422,0.0004036171170409347,0.016562241250813948,0.11338363660920896,2583.8920428845186,307785.1392424606
n-Dodecane,416.4295,656.3668076710553,12044.912958652534,0.0003427498474072361,0.015100440834399374,0.10950781305265664,2660.8209744302367,297762.4368434534
n-Dodecane,435.4082,641.0310068621975,22867.356495855183,0.0002938374579422524,0.01367608617027211,0.10569243360873054,2738.522078444825,287542.9748207283
n-Dodecane,454.3869,625.1602264276198,40585.50768170215,0.00025352385999461227,0.012287330959288974,0.10192767550042366,2816.9159067765368,276995.4289294266
n-Dodecane,473.3655,608.6288716993498,68013.13611526895,0.00021956341196116121,0.010932846705460396,0.09820615644909683,2896.1239844843967,265976.897387509
n-Dodecane,492.3442,591.2837039871072,108516.47098475524,0.00019040762553372843,0.009611881226585028,0.09452300924392112,2976.5165477872206,254328.1254194397
n-Dodecane,511.3229,572.9312819163775,166003.19152680077,0.00016495872171869513,0.008324344529456629,0.09087617616421118,3058.808734911214,241865.0593536623
n-Dodecane,530.3016,553.3183050792398,244918.90836598675,0.00014241720723867217,0.007070939350523018,0.08726706596797712,3144.248751033041,228364.8111190889
n-Dodecane,549.2803,532.0992173601984,350267.90748252376,0.00012218417157792023,0.005853368788652119,0.08370188642192043,3234.999473623809,213542.11149238716
n-Dodecane,568.259,508.77929878386465,487679.5191876371,0.0001037958897642061,0.004674686869174063,0.08019435332900171,3334.978015890502,197007.56256219847
n-Dodecane,587.2377,482.6053413781288,663554.9281635792,8.687625039890703e-05,0.0035399406007929606,0.07677143361504632,3451.96756048417,178186.277422864
n-Dodecane,606.2163,452.3224355039101,885369.0364942795,7.109162769594031e-05,0.0024574918889879783,0.07348657665137846,3604.1989319079935,156134.10723348497
n-Dodecane,625.195,415.46401267136054,1162332.8198484129,5.6061397820401395e-05,0.001442290194873164,0.0704583569969351,3849.616007296953,129006.59839236288
HFE143m,241.0,1259.3895568103908,68554.75046351219,,,,1327.996276504239,219862.23429874497
HFE143m,247.2117,1242.7740097293508,91283.48303196167,,,,1339.020645717264,215873.7842622614
HFE143m,253.4233,1225.8760047197418,119571.65530327449,,,,1350.9526309074515,211784.9050708478
HFE143m,259.635,1208.661472833735,154296.50607709677,,,,1363.8534580868372,207581.02091542754
HFE143m,265.8467,1191.0912491712343,196392.0890800471,,,,1377.8150509297204,203246.83657229823
HFE143m,272.0583,1173.1201272639807,246845.60181782584,,,,1392.9643706893382,198765.93171748318
HFE143m,278.27,1154.6956360338415,306694.10885374155,,,,1409.4703624191568,194120.31180090108
HFE143m,284.4817,1135.7564484886148,377021.88018307684,,,,1427.5543834435716,189289.8935876323
HFE143m,290.6933,1116.2302933142284,458958.55494418717,,,,1447.5055381255613,184251.88843431423
HFE143m,296.905,1096.0311833742976,553678.3469501673,,,,1469.7032341767538,178980.02789922975
HFE143m,303.1167,1075.055687064143,662400.5401684856,,,,1494.6507938375712,173443.55036086065
HFE143m,309.3284,1053.1778286392018,786391.5933944581,,,,1523.0266606225946,167605.82664367728
HFE143m,315.54,1030.2419732467397,926969.3096538837,,,,1555.7648158800616,161422.43382578596
HFE143m,321.7517,1006.0526546851261,1085509.7775604166,,,,1594.1860776330388,154838.36320601078
HFE143m,327.9634,980.3595754933966,1263458.2618248386,,,,1640.2232482427578,147783.8154712597
HFE143m,334.175,952.8345705295203,1462346.128729196,,,,1696.8318104024236,140167.56688414526
HFE143m,340.3867,923.0342047407202,1683817.736780295,,,,1768.8003584729486,131865.86913227232
HFE143m,346.5984,890.3340886449087,1929675.2011322323,,,,1864.520482201757,122702.39942124486
HFE143m,352.81,853.7998624548935,2201958.2168983123,,,,2000.406228773577,112408.1601355279
HFE143m,359.0217,811.8902414534576,2503100.283145719,,,,2214.1892066726364,100529.15651788056
R14,121.0,1726.0984616343642,12575.613237396828,0.0003924184381615592,0.016505315725347594,0.11394852937046468,853.3118512753464,146132.11979391822
R14,126.0014,1701.4778226322708,20904.17788590365,0.00034733999296282514,0.015549747079058611,0.11008278756066867,853.7806233352393,143851.9654163549
R14,131.0028,1676.4092421493983,33247.22597720251,0.0003100271515825322,0.014605415412726716,0.10623402500694214,862.6510572105612,141528.89839688502
R14,136.0042,1650.891565471068,50869.24040561385,0.0002787863405876201,0.013672760950185268,0.10242147860853815,875.9683623415441,139121.04006575173
R14,141.0056,1624.897913294167,75219.46383746182,0.00025233875293055987,0.012752266048113631,0.0986261892867232,891.5751282519176,136600.5014979968
R14,146.007,1598.3802831528592,107917.41298214551,0.0002297061619541023,0.01184446188741776,0.09484509583113838,908.3948277942299,133946.46488210722
R14,151.0083,1571.2718434509322,150735.9021611363,0.00021013207283587066,0.010949936701807973,0.09107909722406911,926.0065680212257,131140.99185291835
R14,156.0097,1543.4873932081866,205583.83484542964,0.00019302573302180823,0.010069346020097979,0.08732685114864815,944.3957904579769,128166.40156563616
R14,161.0111,1514.9221615348029,274490.6302966017,0.00017792147212447316,0.00920342559012834,0.0835862451590579,963.8142617252828,125003.50803336804
R14,166.0125,1485.4488635175558,359593.7194952474,0.00016444861333200732,0.008353007940663194,0.07985470508169568,984.7115693011815,121630.2600783678
R14,171.0139,1454.9126454110956,463130.18994094257,0.0001523088180848291,0.007519043984294124,0.0761293575155875,1007.718714186803,118020.4607444233
R14,176.0153,1423.1231602514858,587433.4659614285,0.00014125870499375758,0.006702631777918585,0.07240716737248216,1033.678066199592,114142.29152249583
R14,181.0167,1389.842381513592,734935.9496252545,0.0001310961799000791,0.0059050557388261515,0.068685086353431,1063.7276854281179,109956.33830883188
R14,186.0181,1354.765624155613,908178.9131642712,0.00012164925635739217,0.005127841654763249,0.06496023798487646,1099.4681169175453,105412.68868201497
R14,191.0195,1317.4910217807799,1109831.8187635597,0.00011276627178437576,0.004372836530784048,0.0612301730788096,1143.2790747422084,100446.3697326931
R14,196.0209,1277.4680144630868,1342725.081285714,0.00010430627145228623,0.0036423294621437618,0.05749326391345962,1198.9454675162722,94969.72647655042
R14,201.0222,1233.904524030339,1609904.1407352523,9.61277402672597e-05,0.0029392445870507562,0.05374943885098972,1272.9997063063615,88858.76949357567
R14,206.0236,1185.58421166965,1914721.3689897559,8.80720751533636e-05,0.002267471218825616,0.050001982848005236,1377.959533075827,81926.42855307582
R14,211.025,1130.459420289816,2261004.209423212,7.993207493754004e-05,0.0016324849549527699,0.046263348146494326,1541.5676068892903,73863.25776658981
R14,216.0264,1064.5599644493723,2653403.6793181263,7.13718826933412e-05,0.001042691299827581,0.0425816904166519,1840.9176905321556,64079.248112660134
Propyne,274.0,650.4981760288124,272781.45728904,,0.014643852724094396,,2176.670162275642,494227.22970875364
Propyne,279.714,641.1875792919304,330348.65308671625,,0.013862088456395626,,2186.038751852839,487961.4116275673
Propyne,285.428,631.9461115221483,396939.1737403861,,0.013087756339334438,,2210.900761560045,481465.80625254137
Propyne,291.142,622.7260494330859,473496.0866073262,,0.01232114383313195,,2248.6062425404875,474637.478336431
Propyne,296.856,613.4814964853985,561007.2283651397,,0.011562564798228361,,2297.1449224983958,467385.31355990126
Propyne,302.57,604.1676905708034,660503.2673982456,,0.010812363476314917,,2355.023717948067,459626.63193355047
Propyne,308.284,594.7402123456138,773055.7094402747,,0.010070919333470261,,2421.1820624373286,451284.3552975491
Propyne,313.998,585.1540621886779,899774.9065748677,,0.009338653015729784,,2494.9396645433594,442284.5219521064
Propyne,319.712,575.3625565639867,1041808.1378817654,,0.008616033760996542,,2575.974354505566,432553.96166400256
Propyne,325.426,565.3159686142117,1200337.8429072285,,0.007903588748669673,,2664.331199579143,422017.94510231697
Propyne,331.14,554.9597973178902,1376580.110401052,,0.007201915075106823,,2760.4688468967097,410597.5978756017
Propyne,336.8541,544.2324840263377,1571783.5611939796,,0.00651169536235513,,2865.356520117168,398206.8091014355
Propyne,342.5681,533.0622849653448,1787228.8283341364,,0.0058337185160376665,,2980.648110012996,384748.2440400056
Propyne,348.2821,521.3628147133492,2024228.9535324313,,0.0051689079868865034,,3108.9844808617404,370107.8412677396
Propyne,353.9961,509.02641892425635,2284131.232735309,,0.004518361331628392,,3254.52551431768,354146.73506127606
Propyne,359.7101,495.91383913214344,2568321.4474764913,,0.003883407469666628,,3423.9243300219496,336688.66663899814
Propyne,365.4241,481.8371825534174,2878232.2053922154,,0.0032656930101293414,,3628.22183007117,317499.0951991422
Propyne,371.1381,466.5299257952187,3215358.7119333525,,0.0026673192724831632,,3886.845273932168,296247.9921233081
Propyne,376.8521,449.58941573635417,3581288.7467619283,,0.0020910747721526743,,4237.031574263785,272437.62235019356
Propyne,382.5661,430.35339282829784,3977761.7787179444,,0.0015408670619645088,,4759.723437176717,245245.64877620467
Ethanol,160.1,907.8027431907021,0.0009220085576666494,0.11519369962617995,0.03504539933978525,0.2199119061421626,1805.4548812872265,1041332.507662198
Ethanol,177.4091,890.3513433230587,0.030338256286517942,0.03849384811239681,0.033411202375496156,0.20717143419693013,1910.6760201256361,1027325.9417329109
Ethanol,194.7183,874.2491916730297,0.5154914291571799,0.017842171607682904,0.03177296355470771,0.19718185806438215,1945.1626874528265,1012900.5188568847
Ethanol,212.0274,858.7640782945294,5.334674580658688,0.009536248181433105,0.030130452647831457,0.1889149778195465,1978.2691871010645,998653.6983068271
Ethanol,229.3366,843.658844097984,37.72573616026223,0.005556667153073958,0.028483412309990647,0.1819760494482136,2032.9343974282071,984401.715205888
Ethanol,246.6457,828.8117874114134,197.89271886970664,0.0034448042058806095,0.026831553035135854,0.17613126878356994,2108.4626808702765,969790.89386437
Ethanol,263.9549,814.1182797001296,817.6047614664923,0.002243458509498325,0.02517454678110495,0.17119209212736286,2201.157724422802,954482.7895560989
Ethanol,281.264,799.4594411813506,2783.184956870823,0.0015233658285325963,0.02351201879833478,0.16698981914650066,2310.6241006290247,938108.3779050548
Ethanol,298.5732,784.6837103554682,8080.54110220739,0.0010729030105935513,0.02184353698315652,0.16336549221552307,2437.9448579170407,920202.773008417
Ethanol,315.8823,769.595776194271,20557.57016429395,0.0007803857388918554,0.020168597743799477,0.16016696720763543,2583.0343841194654,900199.6031087234
Ethanol,333.1915,753.9533909475773,46821.13643377409,0.0005837714286474975,0.018486606827323136,0.15725317582217566,2744.207619970583,877468.9485800142
Ethanol,350.5006,737.4656900909799,97122.80640986723,0.0004471835107091299,0.016796852647048676,0.15449960091794496,2919.9433334823075,851353.7543821736
Ethanol,367.8098,719.780616969046,186063.06161826215,0.0003491784208132057,0.015098468053641931,0.15180036238715913,3111.218138220211,821169.7870951437
Ethanol,385.1189,700.4556165731763,332953.7884693307,0.00027657355548834473,0.013390373541303367,0.14906817443487622,3321.0252027446404,786178.5638080566
Ethanol,402.4281,678.9362981997598,561709.6034203545,0.0002211110385885473,0.011671189075349406,0.14624372268678879,3549.053918669629,745601.0892896497
Ethanol,419.7372,654.5998003059797,900222.706703495,0.00017763962483620252,0.009939089403530565,0.14332483200382856,3786.1628912382926,698721.7166332856
Ethanol,437.0464,626.8789987856537,1379410.5881879344,0.00014304557537767065,0.008191548871478339,0.1403971457389133,4020.155304015579,644974.0759200547
Ethanol,454.3555,595.2565085624018,2032520.0868958717,0.00011539444955125214,0.006424844915383272,0.13761283703657023,4267.617241493252,583630.6580185237
Ethanol,471.6647,558.491763965949,2895480.076625073,9.303449825892775e-05,0.004632943329972985,0.1351104532752156,4640.591840181137,512454.0821917194
Ethanol,488.9738,511.6367897457482,4008984.9358795704,7.372593885948095e-05,0.0028043344150571626,0.13314170299904152,5570.970517982158,423846.43597840564
Argon,84.806,1410.6903298127856,77199.044335306,0.000281167486600702,0.013153981267224432,0.13214396953294977,1115.6932550345207,162991.7528057074
Argon,87.8769,1391.8448201259305,107620.011056571,0.00025578784310285917,0.012392075521069535,0.12761797454724033,1117.8978446449419,160702.36545730388
Argon,90.9478,1372.6702073828303,146483.19158792446,0.0002334426517327898,0.011639428966050731,0.12313535199105505,1123.0671002495035,158307.77652973888
Argon,94.0186,1353.1113468608357,195177.6797989316,0.00021369204396131012,0.01089639659585146,0.11869266476338282,1130.928986725778,155789.58676316147
Argon,97.0895,1333.1123302938934,255153.0528869461,0.00019616609292182072,0.010163366890672466,0.11431046486750741,1141.3884428638694,153129.81132932543
Argon,100.1604,1312.6142492772667,327907.76595598226,0.00018055028312792692,0.009440767067030552,0.10999701251655807,1154.4991806485993,150310.2881620061
Argon,103.2313,1291.5529850011162,414979.38682771724,0.00016657465761213072,0.008729069518534997,0.10570884885660155,1170.452929562335,147312.1038188524
Argon,106.3021,1269.8568140762,517936.96412380104,0.00015400553742548335,0.008028799812198938,0.10146176025628259,1189.5842291967388,144114.9835224229
Argon,109.373,1247.443593197627,638375.7517307086,0.00014263907504349452,0.007340546749358817,0.09726065547893104,1212.3918605075285,140696.58976695698
Argon,112.4439,1224.2172109265614,777914.4983824762,0.000132296134720585,0.006664975217096748,0.09310940711173867,1239.5814611711294,137031.66064796597
Argon,115.5148,1200.062850732807,938195.5545328002,0.0001228181402065405,0.006002842890101301,0.08901142590042087,1272.1389234673118,133090.89128372373
Argon,118.5856,1174.8403503963987,1120888.156573767,0.00011406362249294561,0.0053550223733704345,0.08496942942376409,1311.4527582917879,128839.41099069023
Argon,121.6565,1148.3744808677186,1327695.4363717872,0.0001059052534031975,0.004722531248573185,0.08098488694208424,1359.5196062346283,124234.61892322263
Argon,124.7274,1120.4401303120578,1560366.0130226675,9.822717325676597e-05,0.004106573981619584,0.07705717764230292,1419.2988785150126,119222.98246468793
Argon,127.7983,1090.738831641664,1820711.5900913228,9.092242083386473e-05,0.0035086023374273855,0.07318243225134105,1495.349811288345,113735.0775273028
Argon,130.8691,1058.8601086609237,2110633.0311370203,8.389026410838246e-05,0.0029304060755542993,0.06935208514282787,1595.044744893689,107677.32718244591
Argon,133.94,1024.2144838045417,2432158.800175282,7.703311914202444e-05,0.002374256215926352,0.06555142746414405,1731.0954888659182,100917.33969475559
Argon,137.0109,985.9066764870297,2787501.9685113835,7.025204467138053e-05,0.0018431468137110692,0.06175936424395187,1927.442673125135,93257.02495688881
Argon,140.0818,942.4649676290053,3179150.4193246556,6.343777645440279e-05,0.001341241296325858,0.05795523991344391,2235.1358662182924,84377.89484094609
Argon,143.1527,891.1721807075393,3610032.907165104,5.6447746963592735e-05,0.0008748109883264792,0.05416607991855222,2786.7881205885346,73704.8744817026
EthylBenzene,179.2,967.6340309521042,0.004833632052375409,0.00812536203851881,0.041982797303456026,0.15460561174437643,1483.0491171172928,471298.65696757176
EthylBenzene,200.6244,947.9541987811001,0.165109365662054,0.0036792859113474285,0.039490662841686085,0.15088198979177672,1508.486102162616,456408.29234447266
EthylBenzene,222.0488,928.8101448122975,2.6110472728203864,0.002054402612510184,0.03702658319392323,0.1463913205806714,1545.0117539200219,442457.6634448179
EthylBenzene,243.4733,910.0069042600709,23.712802396506937,0.00131953472015772,0.034591739117435766,0.1414091654390161,1591.6050126996852,429255.65899523266
EthylBenzene,264.8977,891.3762596542983,142.7093139338035,0.0009320726291889425,0.032187431316825645,0.13613831406825472,1646.847350687592,416648.70130072325
EthylBenzene,286.3221,872.7711892125674,628.2430303830624,0.0007016050433835197,0.029815100639800984,0.13073185275005086,1709.0979466286756,404501.82363363827
EthylBenzene,307.7465,854.0621858996566,2170.6939318343907,0.0005509486172314742,0.027476353198383242,0.1253088741888502,1776.8556938674967,392674.10979565757
EthylBenzene,329.1709,835.1311430192443,6198.501721162176,0.0004451927624945428,0.025172992040767908,0.11996373649961597,1848.874158781624,380999.3845847534
EthylBenzene,350.5954,815.8631766954209,15205.269353341017,0.0003670008287848509,0.022907057696297525,0.11480308958479354,1924.1322966093537,369284.0183323093
EthylBenzene,372.0198,796.1381914970472,33000.95186486972,0.0003069950304881282,0.02068088099270638,0.10985385702446096,2001.8170213720034,357320.5371492364
EthylBenzene,393.4442,775.8229929156324,64830.07422600717,0.00025967999026138604,0.018497153258964668,0.10516653081361776,2081.3542225755937,344904.20689089084
EthylBenzene,414.8686,754.7633901314331,117349.32497134981,0.00022159086047364264,0.016359021854009278,0.10077498565534823,2162.470992410802,331839.8740658831
EthylBenzene,436.2931,732.7746758950591,198500.97160641485,0.00019040020143465432,0.01427022381998731,0.09670031284187619,2245.283453150277,317934.1668034294
EthylBenzene,457.7175,709.6276912603043,317344.20530775154,0.00016446013659538597,0.012235279226724016,0.0929515411972323,2330.4394525706252,302974.6589226136
EthylBenzene,479.1419,685.0253579054189,483913.21588600613,0.00014255105273313246,0.010259782562177225,0.08952450928342948,2419.398751225557,286698.03081278387
EthylBenzene,500.5663,658.5589863574961,709168.3924537539,0.00012373350131998948,0.008350865104943327,0.08639896654199941,2515.049561006837,268743.2339652345
EthylBenzene,521.9907,629.6191801141705,1005114.7052260452,0.00010725231116562504,0.006517979398560025,0.08353336391712866,2623.1999628450367,248571.617892624
EthylBenzene,543.4152,597.19352554884,1385215.609914478,9.246033815134442e-05,0.004774356959196478,0.08085658271269659,2756.714199770962,225293.59655814467
EthylBenzene,564.8396,559.3283753348861,1865397.9789575152,7.872283051823984e-05,0.0031400995438941822,0.0782583688561445,2949.8973196788393,197227.5758930216
EthylBenzene,586.264,511.2486817048786,2466577.281761519,6.517836801428438e-05,0.001650304513165156,0.07562454077428485,3333.7498008148777,160493.45165396517
Air,60.75,953.6587361784652,6464.076621393536,0.00035823960343331736,,0.16980788240667383,1900.8943054236806,221220.74067158083
Air,64.1792,939.3701792089367,12391.632851483888,0.0003037175014700368,,0.16424344670582164,1901.700997771158,217987.3604525288
Air,67.6083,924.8738209542091,22104.54114111393,0.0002601098332616627,,0.15865187487318216,1904.5876591657388,214664.32429856778
Air,71.0375,910.1367278195213,37103.94884336282,0.00022493720778292629,,0.15302833873554866,1909.8430260452526,211219.34060498662
