canonical_smiles,T_K,value,source
Fc1ccccc1,416.67,0.0126078027585537,gc
Fc1ccccc1,444.44,0.0096160558712739,gc
Fc1ccccc1,472.22,0.006805848203478,gc
FC(F)CC(F)(F)F,250.0,0.0200142355958784,gc
FC(F)CC(F)(F)F,277.78,0.0162794391864647,gc
FC(F)CC(F)(F)F,305.56,0.0126716387057986,gc
FC(F)CC(F)(F)F,333.33,0.0092194148124269,gc
FC(F)CC(F)(F)F,361.11,0.0059685425839949,gc
FC(F)CC(F)(F)F,388.89,0.0030050623368079,gc
FC(F)CC(F)(F)F,416.67,0.0005632950551406,gc
Fc1ccccc1,250.0,0.033267963750598,gc
Cc1ccc(C)c(C)c1C,416.67,0.0230334426600809,gc
Cc1ccc(C)c(C)c1C,444.44,0.0201845959153624,gc
Cc1ccc(C)c(C)c1C,472.22,0.0174132144305599,gc
Cc1ccc(C)c(C)c1C,500.0,0.0147265680266033,gc
C=O,250.0,0.0443131742715197,gc
C=O,277.78,0.0342977129635039,gc
C=O,305.56,0.0249580281806157,gc
C=O,333.33,0.0164149333724229,gc
CC(C)C(C)(C)C,472.22,0.0031266659889032,gc
CC(C)C(C)(C)C,500.0,0.001377851731092,gc
Cc1ccc(C)c(C)c1C,250.0,0.041476884704448,gc
Cc1ccc(C)c(C)c1C,277.78,0.038260556307377,gc
Cc1ccc(C)c(C)c1C,305.56,0.0350974618394106,gc
Cc1ccc(C)c(C)c1C,333.33,0.0319897581264482,gc
Cc1ccc(C)c(C)c1C,361.11,0.0289406453724715,gc
Cc1ccc(C)c(C)c1C,388.89,0.0259537902752365,gc
CC(C)C(C)(C)C,250.0,0.0232657509949433,gc
CC(C)C(C)(C)C,277.78,0.0203564430198596,gc
CC(C)C(C)(C)C,305.56,0.0175364519776963,gc
CC(C)C(C)(C)C,333.33,0.0148135566835332,gc
CC(C)C(C)(C)C,361.11,0.012197390179842,gc
CC(C)C(C)(C)C,388.89,0.0097002557542537,gc
CC(C)C(C)(C)C,416.67,0.0073385401261841,gc
CC(C)C(C)(C)C,444.44,0.0051353934254957,gc
O=C=S,361.11,0.0009700661811757,gc
CC(C)(C)C,250.0,0.0157928419783113,gc
CC(C)(C)C,277.78,0.012951715318687,gc
CC(C)(C)C,305.56,0.0102153803678851,gc
CC(C)(C)C,333.33,0.0076016257316202,gc
CC(C)(C)C,361.11,0.0051370781483039,gc
CC(C)(C)C,388.89,0.0028669451099607,gc
CC(C)(C)C,416.67,0.0008910025866017,gc
CC#CC,305.56,0.0199704513175734,gc
CC#CC,333.33,0.0159326529240225,gc
CC#CC,361.11,0.0120891729270031,gc
CC#CC,388.89,0.0084758410125868,gc
CC#CC,416.67,0.0051492695430947,gc
CC#CC,444.44,0.0022165482751528,gc
CC#CC,472.22,3.270600415428547e-05,gc
CC(C)CC(=O)O,250.0,0.0285225895326728,gc
CCCCC(=O)CCCC,361.11,0.0205550570441984,gc
CCCCC(=O)CCCC,388.89,0.0181331797328584,gc
CCCCC(=O)CCCC,416.67,0.0157644122881711,gc
CCCCC(=O)CCCC,444.44,0.013453958672035,gc
CCCCC(=O)CCCC,472.22,0.0112083363660088,gc
CCCCC(=O)CCCC,500.0,0.0090359793760024,gc
CC#CC,250.0,0.0285353901314679,gc
CC#CC,277.78,0.0241775585588756,gc
OC1CCCCCC1,416.67,0.0216424714181053,gc
OC1CCCCCC1,444.44,0.0190849177860806,gc
OC1CCCCCC1,472.22,0.0165609871164786,gc
OC1CCCCCC1,500.0,0.0140747511933726,gc
CCCCC(=O)CCCC,250.0,0.0306980035522407,gc
CCCCC(=O)CCCC,277.78,0.0281000695916294,gc
CCCCC(=O)CCCC,305.56,0.0255417943212989,gc
CCCCC(=O)CCCC,333.33,0.0230257819298884,gc
C=O,361.11,0.0088641467756921,gc
C=O,388.89,0.0027030933679305,gc
OC1CCCCCC1,250.0,0.0375470758392562,gc
OC1CCCCCC1,277.78,0.0348393103335557,gc
OC1CCCCCC1,305.56,0.0321522702416922,gc
OC1CCCCCC1,333.33,0.0294873355823721,gc
OC1CCCCCC1,361.11,0.0268460972657615,gc
OC1CCCCCC1,388.89,0.0242304109133312,gc
OCCCO,388.89,0.0368361058940907,gc
OCCCO,416.67,0.0338577004157104,gc
OCCCO,444.44,0.0308706816898579,gc
OCCCO,472.22,0.027874155979705,gc
OCCCO,500.0,0.0248670262572673,gc
O=C=C=C=O,250.0,0.0344860024985358,gc
O=C=C=C=O,277.78,0.0280410565841331,gc
O=C=C=C=O,305.56,0.0218506734097024,gc
C=C/C=C/C,444.44,0.0030836713843799,gc
C=C/C=C/C,472.22,0.001243219138689,gc
C=C/C=C/C,500.0,3.102410193920946e-07,gc
OCCCO,250.0,0.0516213141468644,gc
OCCCO,277.78,0.0486768324024796,gc
OCCCO,305.56,0.0457265047769892,gc
OCCCO,333.33,0.0427699279725335,gc
OCCCO,361.11,0.0398066398836692,gc
CC(C)CC(=O)O,500.0,0.0088148295781811,gc
C=C/C=C/C,250.0,0.0221748431834877,gc
C=C/C=C/C,277.78,0.0189997935245666,gc
C=C/C=C/C,305.56,0.015946526661079,gc
C=C/C=C/C,333.33,0.0130268153627215,gc
C=C/C=C/C,361.11,0.0102556990307926,gc
C=C/C=C/C,388.89,0.0076532241952594,gc
C=C/C=C/C,416.67,0.0052477908967427,gc
CC(C)CC(=O)O,277.78,0.0262524979513038,gc
CC(C)CC(=O)O,305.56,0.0239984475796895,gc
CC(C)CC(=O)O,333.33,0.021761690795507,gc
CC(C)CC(=O)O,361.11,0.019543704822428,gc
CC(C)CC(=O)O,388.89,0.017346259317972,gc
CC(C)CC(=O)O,416.67,0.0151715159352463,gc
CC(C)CC(=O)O,444.44,0.0130221772960326,gc
CC(C)CC(=O)O,472.22,0.0109017257981094,gc
CC=C(C)C,305.56,0.0159042067266772,gc
CC=C(C)C,333.33,0.0127045411815613,gc
CC=C(C)C,361.11,0.0096418967658786,gc
CC=C(C)C,388.89,0.0067435362845878,gc
CC=C(C)C,416.67,0.0040535937087219,gc
CC=C(C)C,444.44,0.0016593968495501,gc
CC(C)CCl,250.0,0.0265551498013848,gc
CC(C)CCl,277.78,0.0236279346179688,gc
N#CCl,305.56,0.0204533196802074,gc
N#CCl,333.33,0.0158366296897336,gc
N#CCl,361.11,0.0114265154887787,gc
N#CCl,388.89,0.0072758859236919,gc
N#CCl,416.67,0.0034837443758896,gc
N#CCl,444.44,0.0003426883534829,gc
CC=C(C)C,250.0,0.0226446703634151,gc
CC=C(C)C,277.78,0.0192221672345254,gc
CCCOCOCCC,361.11,0.0167948805590444,gc
CCCOCOCCC,388.89,0.0141901656632109,gc
CCCOCOCCC,416.67,0.0116561197730934,gc
CCCOCOCCC,444.44,0.0092032318673363,gc
CCCOCOCCC,472.22,0.0068462407827552,gc
CCCOCOCCC,500.0,0.0046076171758599,gc
N#CCl,250.0,0.0301825021116765,gc
N#CCl,277.78,0.0252430709305354,gc
O=C=C=C=O,333.33,0.0159598706184461,gc
O=C=C=C=O,361.11,0.010437441712778,gc
O=C=C=C=O,388.89,0.005404754047595,gc
O=C=C=C=O,416.67,0.0011595287199205,gc
CCCOCOCCC,250.0,0.0274025597286144,gc
CCCOCOCCC,277.78,0.0247286751842342,gc
CCCOCOCCC,305.56,0.0220818965101997,gc
CCCOCOCCC,333.33,0.0194382236199201,gc
CCC(C)I,416.67,0.0151957856347009,gc
CCC(C)I,444.44,0.0122847878342017,gc
CCC(C)I,472.22,0.0093827388435841,gc
CCC(C)I,500.0,0.0064924020653723,gc
CCOC(=O)C(Cl)(Cl)Cl,250.0,0.0354550951123748,gc
CCOC(=O)C(Cl)(Cl)Cl,277.78,0.0324889292559763,gc
CCOC(=O)C(Cl)(Cl)Cl,305.56,0.0295640050445038,gc
CCOC(=O)C(Cl)(Cl)Cl,333.33,0.0266831081807421,gc
CC(C)CI,472.22,0.0097569026354261,gc
CC(C)CI,500.0,0.0068998596147866,gc
CCC(C)I,250.0,0.0327500551090958,gc
CCC(C)I,277.78,0.0298202462647434,gc
CCC(C)I,305.56,0.0268927618426894,gc
CCC(C)I,333.33,0.0239655726903404,gc
CCC(C)I,361.11,0.021038384260329,gc
CCC(C)I,388.89,0.0181140348806458,gc
CC(C)CI,250.0,0.0332027165091433,gc
CC(C)CI,277.78,0.0299505867985295,gc
CC(C)CI,305.56,0.0267561811056521,gc
CC(C)CI,333.33,0.0237372847897156,gc
CC(C)CI,361.11,0.0209096844920363,gc
CC(C)CI,388.89,0.0181515046975993,gc
CC(C)CI,416.67,0.0153759066079275,gc
CC(C)CI,444.44,0.0125794242521321,gc
CC(C)CCl,305.56,0.0207323492441087,gc
CC(C)CCl,333.33,0.0178428579661453,gc
CC(C)CCl,361.11,0.0149884564049766,gc
CC(C)CCl,388.89,0.0121964720351197,gc
CC(C)CCl,416.67,0.0094777096400294,gc
CC(C)CCl,444.44,0.0068480597257193,gc
CC(C)CCl,472.22,0.0043335141550319,gc
CC(C)CCl,500.0,0.0019858741339279,gc
Cc1cccc(C)c1C,472.22,0.0111070300474901,gc
Cc1cccc(C)c1C,500.0,0.0088223921467226,gc
Cc1cc(C)c(C)c(C)c1,250.0,0.0387495589783956,gc
Cc1cc(C)c(C)c(C)c1,277.78,0.0356793647298345,gc
Cc1cc(C)c(C)c(C)c1,305.56,0.0326583588488203,gc
Cc1cc(C)c(C)c(C)c1,333.33,0.0296893279060897,gc
Cc1cc(C)c(C)c(C)c1,361.11,0.026775451661503,gc
Cc1cc(C)c(C)c(C)c1,388.89,0.023920397616145,gc
Cc1cccc(C)c1C,250.0,0.0333625371994114,gc
Cc1cccc(C)c1C,277.78,0.0304290411335649,gc
Cc1cccc(C)c1C,305.56,0.0275401110232302,gc
Cc1cccc(C)c1C,333.33,0.0246507498282653,gc
Cc1cccc(C)c1C,361.11,0.0217617792942281,gc
Cc1cccc(C)c1C,388.89,0.0188964700677614,gc
Cc1cccc(C)c1C,416.67,0.0161542631126518,gc
Cc1cccc(C)c1C,444.44,0.0135547147187544,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,305.56,0.0387089482574319,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,333.33,0.0362863939140507,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,361.11,0.0338976643797778,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,388.89,0.0315441138272107,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,416.67,0.0292272322699989,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,444.44,0.0269486691203244,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,472.22,0.024710260675601,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,500.0,0.022514066445198,gc
CCOC(=O)C(Cl)(Cl)Cl,361.11,0.0238494809738211,gc
CCOC(=O)C(Cl)(Cl)Cl,388.89,0.0210669494146177,gc
CCOC(=O)C(Cl)(Cl)Cl,416.67,0.0183401067010396,gc
CCOC(=O)C(Cl)(Cl)Cl,444.44,0.0156745792390324,gc
CCOC(=O)C(Cl)(Cl)Cl,472.22,0.0130774406087129,gc
CCOC(=O)C(Cl)(Cl)Cl,500.0,0.0105578870448742,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,250.0,0.0436506855981404,gc
c1ccc(C(c2ccccc2)c2ccccc2)cc1,277.78,0.0411640904521309,gc
CCOC(=O)C(Cl)Cl,250.0,0.0365655590729585,gc
CCOC(=O)C(Cl)Cl,277.78,0.03362060185135,gc
CCOC(=O)C(Cl)Cl,305.56,0.0306932557628763,gc
CCOC(=O)C(Cl)Cl,333.33,0.0277849643273296,gc
CCOC(=O)C(Cl)Cl,361.11,0.0248974415475765,gc
CCOC(=O)C(Cl)Cl,388.89,0.0220327568201717,gc
CCOC(=O)C(Cl)Cl,416.67,0.0191934619236707,gc
CCOC(=O)C(Cl)Cl,444.44,0.0163827845844543,gc
COC(C)OC,305.56,0.0201184481495866,gc
COC(C)OC,333.33,0.0169373257774563,gc
COC(C)OC,361.11,0.0138389904925611,gc
COC(C)OC,388.89,0.0108364743044227,gc
COC(C)OC,416.67,0.0079484175999725,gc
COC(C)OC,444.44,0.005204028779953,gc
COC(C)OC,472.22,0.0026569900149778,gc
COC(C)OC,500.0,0.0004534953366208,gc
N#CC(O)c1ccccc1,361.11,0.0372094422222222,gc
N#CC(O)c1ccccc1,388.89,0.0344649977777777,gc
N#CC(O)c1ccccc1,416.67,0.0317205533333333,gc
N#CC(O)c1ccccc1,444.44,0.0289761710376129,gc
N#CC(O)c1ccccc1,472.22,0.026263582479314,gc
N#CC(O)c1ccccc1,500.0,0.0236115983004497,gc
COC(C)OC,250.0,0.0266925591962764,gc
COC(C)OC,277.78,0.0233726882044362,gc
Cc1cc(C)c(C)c(C)c1,416.67,0.0211284495231507,gc
Cc1cc(C)c(C)c(C)c1,444.44,0.0184046869533107,gc
Cc1cc(C)c(C)c(C)c1,472.22,0.0157552446833519,gc
Cc1cc(C)c(C)c(C)c1,500.0,0.013187702987854,gc
N#CC(O)c1ccccc1,250.0,0.0481898977705043,gc
N#CC(O)c1ccccc1,277.78,0.0454427755555555,gc
N#CC(O)c1ccccc1,305.56,0.0426983311111111,gc
N#CC(O)c1ccccc1,333.33,0.0399538866666666,gc
CCCCC(=O)OCC,305.56,0.0239688518722424,gc
CCCCC(=O)OCC,333.33,0.0211329917784099,gc
CCCCC(=O)OCC,361.11,0.01836915418837,gc
CCCCC(=O)OCC,388.89,0.015683819428349,gc
CCCCC(=O)OCC,416.67,0.0130850074788878,gc
CCCCC(=O)OCC,444.44,0.0105829393787754,gc
CCCCC(=O)OCC,472.22,0.0081911693054029,gc
CCCCC(=O)OCC,500.0,0.0059286975169216,gc
CC(C)Cc1ccccc1,361.11,0.020935199148896,gc
CC(C)Cc1ccccc1,388.89,0.0182849410606922,gc
CC(C)Cc1ccccc1,416.67,0.0157220192338642,gc
CC(C)Cc1ccccc1,444.44,0.0132617293179924,gc
CC(C)Cc1ccccc1,472.22,0.0109130311544701,gc
CC(C)Cc1ccccc1,500.0,0.0086871691853635,gc
CCCCC(=O)OCC,250.0,0.0298360370010214,gc
CCCCC(=O)OCC,277.78,0.0268713730127531,gc
CCCCCc1ccccc1,416.67,0.0185696712843334,gc
CCCCCc1ccccc1,444.44,0.0162243285543467,gc
CCCCCc1ccccc1,472.22,0.0139313157078324,gc
CCCCCc1ccccc1,500.0,0.0116964213918948,gc
CC(C)Cc1ccccc1,250.0,0.0316535629848827,gc
CC(C)Cc1ccccc1,277.78,0.0289487268776156,gc
CC(C)Cc1ccccc1,305.56,0.0262758741540488,gc
CC(C)Cc1ccccc1,333.33,0.0236043335847436,gc
CCOC(=O)C(Cl)Cl,472.22,0.0136049459002513,gc
CCOC(=O)C(Cl)Cl,500.0,0.010865716549423,gc
CCCCCc1ccccc1,250.0,0.0335287240506966,gc
CCCCCc1ccccc1,277.78,0.0309439535477406,gc
CCCCCc1ccccc1,305.56,0.0283927662188757,gc
CCCCCc1ccccc1,333.33,0.025877204831755,gc
CCCCCc1ccccc1,361.11,0.0233996117417608,gc
CCCCCc1ccccc1,388.89,0.0209627030677916,gc
CCOC,361.11,0.007362622427053,gc
CCOC,388.89,0.0042648360163377,gc
CCOC,416.67,0.001542225823734,gc
CC(C)CC(C)(C)C,250.0,0.022781949373717,gc
CC(C)CC(C)(C)C,277.78,0.0202059523193094,gc
CC(C)CC(C)(C)C,305.56,0.0176856120714278,gc
CC(C)CC(C)(C)C,333.33,0.0152260170104539,gc
CC(C)CC(C)(C)C,361.11,0.0128334502564132,gc
CCCCl,416.67,0.0081564574656119,gc
CCCCl,444.44,0.0053291461059264,gc
CCCCl,472.22,0.0026401143737572,gc
CCCCl,500.0,0.0002294188470322,gc
CCOC,250.0,0.02185825471469,gc
CCOC,277.78,0.017994168728838,gc
CCOC,305.56,0.014272843419889,gc
CCOC,333.33,0.0107175546279276,gc
CCC(=O)OCC(C)C,472.22,0.007114065895444,gc
CCC(=O)OCC(C)C,500.0,0.0047661706287291,gc
CCCCl,250.0,0.0265975054751319,gc
CCCCl,277.78,0.0234017556888587,gc
CCCCl,305.56,0.020246170496582,gc
CCCCl,333.33,0.0171358060917226,gc
CCCCl,361.11,0.0140772914962366,gc
CCCCl,388.89,0.0110797275923306,gc
CCC(=O)OCC(C)C,250.0,0.0316685997293272,gc
CCC(=O)OCC(C)C,277.78,0.0284165610818478,gc
CCC(=O)OCC(C)C,305.56,0.0251970898595743,gc
CCC(=O)OCC(C)C,333.33,0.0219505668059838,gc
CCC(=O)OCC(C)C,361.11,0.0187108220208642,gc
CCC(=O)OCC(C)C,388.89,0.0155341029320997,gc
CCC(=O)OCC(C)C,416.67,0.0125249766719062,gc
CCC(=O)OCC(C)C,444.44,0.0097107758245134,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,500.0,0.00476053140656,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,250.0,0.0218232757783992,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,277.78,0.0196202978537943,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,305.56,0.017480606655827,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,333.33,0.0154077687258511,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,361.11,0.0134059145464946,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,388.89,0.0114798976143808,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,416.67,0.0096355229436588,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,277.78,0.0208298677315463,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,305.56,0.0183804075826008,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,333.33,0.0160469938716729,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,361.11,0.0138337167416999,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,388.89,0.0117452141028089,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,416.67,0.0097868107172927,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,444.44,0.0079647133453331,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,472.22,0.0062862952348508,gc
CC(=O)OC(C)(C)C,333.33,0.018058526660065,gc
CC(=O)OC(C)(C)C,361.11,0.015049029453724,gc
CC(=O)OC(C)(C)C,388.89,0.012162605571333,gc
CC(=O)OC(C)(C)C,416.67,0.0094155049919495,gc
CC(=O)OC(C)(C)C,444.44,0.0068301244579086,gc
CC(=O)OC(C)(C)C,472.22,0.0044399674287782,gc
CC(=O)OC(C)(C)C,500.0,0.0023022175312096,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,250.0,0.0233917296806345,gc
CC(C)CC(C)(C)C,388.89,0.0105158948954919,gc
CC(C)CC(C)(C)C,416.67,0.0082838832364318,gc
CC(C)CC(C)(C)C,444.44,0.0061520541540873,gc
CC(C)CC(C)(C)C,472.22,0.004142389004494,gc
CC(C)CC(C)(C)C,500.0,0.0022924150227633,gc
CC(=O)OC(C)(C)C,250.0,0.0273351191132475,gc
CC(=O)OC(C)(C)C,277.78,0.0241965125175288,gc
CC(=O)OC(C)(C)C,305.56,0.021121638737629,gc
ClC1CCCCC1,277.78,0.0331788739053453,gc
ClC1CCCCC1,305.56,0.0302006648343077,gc
ClC1CCCCC1,333.33,0.0272212167080666,gc
ClC1CCCCC1,361.11,0.0242403921725764,gc
ClC1CCCCC1,388.89,0.0212580196469026,gc
ClC1CCCCC1,416.67,0.018273878602507,gc
ClC1CCCCC1,444.44,0.0152876751426432,gc
ClC1CCCCC1,472.22,0.0122989977913095,gc
Clc1cccc(Cl)c1,333.33,0.0313996247750187,gc
Clc1cccc(Cl)c1,361.11,0.0282163741223169,gc
Clc1cccc(Cl)c1,388.89,0.0250817100601678,gc
Clc1cccc(Cl)c1,416.67,0.0220385973117636,gc
Clc1cccc(Cl)c1,444.44,0.0190934153365779,gc
Clc1cccc(Cl)c1,472.22,0.0162537656320586,gc
Clc1cccc(Cl)c1,500.0,0.0135288941095802,gc
ClC1CCCCC1,250.0,0.0361559563596149,gc
CCOC(=O)Cl,388.89,0.0159212405677025,gc
CCOC(=O)Cl,416.67,0.0127108480466087,gc
CCOC(=O)Cl,444.44,0.0093459499283832,gc
CCOC(=O)Cl,472.22,0.0057410985534032,gc
CCOC(=O)Cl,500.0,0.0016117705917011,gc
Clc1cccc(Cl)c1,250.0,0.0409981048803455,gc
Clc1cccc(Cl)c1,277.78,0.0377696755102557,gc
Clc1cccc(Cl)c1,305.56,0.0345830110179361,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,444.44,0.0078798890404251,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,472.22,0.006221926903728,gc
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,500.0,0.0046733090990504,gc
CCOC(=O)Cl,250.0,0.0306653354063674,gc
CCOC(=O)Cl,277.78,0.0278414210738914,gc
CCOC(=O)Cl,305.56,0.024965126657862,gc
CCOC(=O)Cl,333.33,0.0220280352944609,gc
CCOC(=O)Cl,361.11,0.0190187825564623,gc
CCCCI,333.33,0.0248297372820978,gc
CCCCI,361.11,0.0218816678941702,gc
CCCCI,388.89,0.0189939128875955,gc
CCCCI,416.67,0.0161921447912882,gc
CCCCI,444.44,0.0134850078959896,gc
CCCCI,472.22,0.0108835034601862,gc
CCCCI,500.0,0.0084021944997881,gc
CCN=C=S,250.0,0.0399782122905962,gc
CC(C)COC=O,388.89,0.013377318567345,gc
CC(C)COC=O,416.67,0.0105583991322562,gc
CC(C)COC=O,444.44,0.0078873819560009,gc
CC(C)COC=O,472.22,0.0053924571713028,gc
CC(C)COC=O,500.0,0.003119213106285,gc
CCCCI,250.0,0.0338795713859766,gc
CCCCI,277.78,0.0308200211098799,gc
CCCCI,305.56,0.0278092725402902,gc
CC(C)CCC#N,444.44,0.0134958843776538,gc
CC(C)CCC#N,472.22,0.0111479880539739,gc
CC(C)CCC#N,500.0,0.0088358856576246,gc
CC(C)COC=O,250.0,0.0288002550361293,gc
CC(C)COC=O,277.78,0.0256252130914533,gc
CC(C)COC=O,305.56,0.0225032134195997,gc
CC(C)COC=O,333.33,0.019386301378199,gc
CC(C)COC=O,361.11,0.0163247219690046,gc
ClC1CCCCC1,500.0,0.0093072284774013,gc
CC(C)CCC#N,250.0,0.0307147637337537,gc
CC(C)CCC#N,277.78,0.028174006143119,gc
CC(C)CCC#N,305.56,0.0256535727206407,gc
CC(C)CCC#N,333.33,0.0231631483639575,gc
CC(C)CCC#N,361.11,0.0207068108460589,gc
CC(C)CCC#N,388.89,0.0182787790805938,gc
CC(C)CCC#N,416.67,0.0158741332050118,gc
CCCCCCl,388.89,0.0147037659973939,gc
CCCCCCl,416.67,0.012001802925745,gc
CCCCCCl,444.44,0.0094084523402996,gc
CCCCCCl,472.22,0.0069419575839954,gc
CCCCCCl,500.0,0.0046296723278924,gc
CC(C)CCOCCC(C)C,250.0,0.0270518359140917,gc
CC(C)CCOCCC(C)C,277.78,0.0245563806164574,gc
CC(C)CCOCCC(C)C,305.56,0.0221057583086377,gc
CCSC#N,444.44,0.017141166585987,gc
CCSC#N,472.22,0.0143155074619999,gc
CCSC#N,500.0,0.0116133232563179,gc
CCCCCCl,250.0,0.029474126388238,gc
CCCCCCl,277.78,0.0263764096611911,gc
CCCCCCl,305.56,0.0233446397174346,gc
CCCCCCl,333.33,0.020384108138187,gc
CCCCCCl,361.11,0.017501194911065,gc
CCN=C=S,500.0,0.0104340442628891,gc
CCSC#N,250.0,0.0396366008029787,gc
CCSC#N,277.78,0.0361747808123296,gc
CCSC#N,305.56,0.0327877528145143,gc
CCSC#N,333.33,0.0294795938741611,gc
CCSC#N,361.11,0.0262549663999323,gc
CCSC#N,388.89,0.0231192645988673,gc
CCSC#N,416.67,0.0200788158901979,gc
CCN=C=S,277.78,0.0363026419708446,gc
CCN=C=S,305.56,0.0327103934084069,gc
CCN=C=S,333.33,0.0292063205657494,gc
CCN=C=S,361.11,0.0257960245759831,gc
CCN=C=S,388.89,0.0224860544995288,gc
CCN=C=S,416.67,0.0192841948437289,gc
CCN=C=S,444.44,0.0161998773743318,gc
CCN=C=S,472.22,0.0132448177696556,gc
CCCCCCCCCCCCCC(=O)O,444.44,0.0194626604784321,gc
CCCCCCCCCCCCCC(=O)O,472.22,0.0173664302131117,gc
CCCCCCCCCCCCCC(=O)O,500.0,0.0153195456823148,gc
CCCCCCCCCCCCCCCC,250.0,0.0315881296258436,gc
CCCCCCCCCCCCCCCC,277.78,0.0290496413268316,gc
CCCCCCCCCCCCCCCC,305.56,0.0265710116732414,gc
CCCCCCCCCCCCCCCC,333.33,0.0241546818889948,gc
CCCCCCCCCCCCCCCC,361.11,0.0218033723985611,gc
CCCCCCCl,500.0,0.0067283427523955,gc
CCCCCCCCCCCCCC(=O)O,250.0,0.0352912684797853,gc
CCCCCCCCCCCCCC(=O)O,277.78,0.0329207564878621,gc
CCCCCCCCCCCCCC(=O)O,305.56,0.0305838158845815,gc
CCCCCCCCCCCCCC(=O)O,333.33,0.0282819677878535,gc
CCCCCCCCCCCCCC(=O)O,361.11,0.0260169043209076,gc
CCCCCCCCCCCCCC(=O)O,388.89,0.0237905217501281,gc
CCCCCCCCCCCCCC(=O)O,416.67,0.021604960850293,gc
CCCCCCCl,277.78,0.0270806320654068,gc
CCCCCCCl,305.56,0.0243325798239627,gc
CCCCCCCl,333.33,0.0216318038069797,gc
CCCCCCCl,361.11,0.0189823176390754,gc
CCCCCCCl,388.89,0.0163889821630884,gc
CCCCCCCl,416.67,0.0138578226362226,gc
CCCCCCCl,444.44,0.0113965254245404,gc
CCCCCCCl,472.22,0.0090152816486105,gc
CC(C)CCOCCC(C)C,333.33,0.0197030987728108,gc
CC(C)CCOCCC(C)C,361.11,0.0173520799840681,gc
CC(C)CCOCCC(C)C,388.89,0.0150570945553041,gc
CC(C)CCOCCC(C)C,416.67,0.0128234934335461,gc
CC(C)CCOCCC(C)C,444.44,0.0106579620472376,gc
CC(C)CCOCCC(C)C,472.22,0.0085691240398835,gc
CC(C)CCOCCC(C)C,500.0,0.0065685981430098,gc
CCCCCCCl,250.0,0.0298725848935195,gc
C[C@@H]1CCC[C@H](O)C1,500.0,0.0145481721751326,gc
COC(=O)C(C)C,250.0,0.0286091903291476,gc
COC(=O)C(C)C,277.78,0.0252539760426572,gc
COC(=O)C(C)C,305.56,0.0219836153581047,gc
COC(=O)C(C)C,333.33,0.0188056316179831,gc
COC(=O)C(C)C,361.11,0.0157293052074097,gc
COC(=O)C(C)C,388.89,0.0127664189819585,gc
